#./overdamped_3d --dev=0 --amp=100.0 --omega=1.0 --force=0 --Dg=0.01 --block=256 --paths=65536 --periods=1000 --trans=100 --samples=100 --spp=1000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=l:-2:3:300:1 --domainy=a:0:10:100:0 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=500.0 --zeta=3.6 --comp=0 --mean=0.0 --second=3.14 --skew=0.99 --distribution=e>> comp_e_l:-2:3:300:1_0.0_3.6_100.0.dat
#l <<v>> qnu(q) mu_q Dx Gx EBx
2.928635e-01 9.323775e-01 9.941745e-01 5.110068e+04 4.103014e+00 -3.707182e-02 3.580332e-03
3.043210e-01 9.687534e-01 1.001325e+00 5.354377e+04 4.262487e+00 -2.223802e-02 3.506422e-03
3.162267e-01 1.007098e+00 9.939508e-01 5.520184e+04 4.292090e+00 -2.609217e-02 3.315449e-03
3.285983e-01 1.046409e+00 9.884359e-01 5.744900e+04 4.576978e+00 -2.848804e-02 3.277302e-03
3.414538e-01 1.087216e+00 9.959998e-01 5.987091e+04 4.721808e+00 -3.620076e-02 3.150225e-03
3.548123e-01 1.129604e+00 9.929809e-01 6.176581e+04 4.954812e+00 -2.345699e-02 3.022194e-03
3.686934e-01 1.173798e+00 9.927149e-01 6.448331e+04 5.100597e+00 -2.084541e-02 2.910852e-03
3.831175e-01 1.219718e+00 1.000671e+00 6.740900e+04 5.416361e+00 -2.861238e-02 2.837777e-03
3.981059e-01 1.267453e+00 9.981499e-01 7.015080e+04 5.598116e+00 -2.309114e-02 2.758622e-03
4.136808e-01 1.317602e+00 1.001285e+00 7.305574e+04 5.904012e+00 -1.902354e-02 2.655387e-03
4.298649e-01 1.368803e+00 1.008345e+00 7.697267e+04 6.202586e+00 -1.974827e-02 2.602100e-03
4.466822e-01 1.422644e+00 1.008023e+00 8.047066e+04 6.217228e+00 -2.408922e-03 2.526522e-03
4.641575e-01 1.478163e+00 1.005131e+00 8.318123e+04 6.333730e+00 -2.016580e-02 2.413750e-03
4.823164e-01 1.536225e+00 9.994110e-01 8.625584e+04 6.645674e+00 -3.370702e-03 2.349973e-03
5.011858e-01 1.596655e+00 1.003368e+00 9.022214e+04 7.228180e+00 -6.806254e-04 2.290726e-03
5.207933e-01 1.659077e+00 1.002356e+00 9.363378e+04 7.708192e+00 -6.467402e-03 2.204657e-03
5.411680e-01 1.724442e+00 1.000222e+00 9.749334e+04 7.834243e+00 -2.142054e-02 2.127290e-03
5.623397e-01 1.791808e+00 1.004546e+00 1.017693e+05 8.230857e+00 -2.323222e-02 2.054930e-03
5.843398e-01 1.861658e+00 1.003310e+00 1.036354e+05 8.399561e+00 -1.316547e-03 1.974106e-03
6.072005e-01 1.934659e+00 9.968334e-01 1.068014e+05 8.531978e+00 -4.136801e-03 1.879692e-03
6.309556e-01 2.010485e+00 9.952219e-01 1.117331e+05 8.936868e+00 -2.021301e-02 1.833439e-03
6.556400e-01 2.089365e+00 9.983566e-01 1.158713e+05 9.396507e+00 -1.898783e-02 1.770854e-03
6.812901e-01 2.171768e+00 9.841374e-01 1.186059e+05 9.640969e+00 -2.703983e-02 1.695871e-03
7.079438e-01 2.256482e+00 9.905884e-01 1.240112e+05 9.909623e+00 -1.122874e-02 1.641273e-03
7.356402e-01 2.345283e+00 9.788834e-01 1.271977e+05 9.975831e+00 -1.491421e-02 1.572013e-03
7.644201e-01 2.436599e+00 9.929833e-01 1.343498e+05 1.049786e+01 -1.623905e-02 1.546144e-03
7.943260e-01 2.532849e+00 9.876411e-01 1.382152e+05 1.100970e+01 -3.512800e-03 1.502872e-03
8.254018e-01 2.632179e+00 9.869051e-01 1.436939e+05 1.045075e+01 -1.558083e-02 1.447797e-03
8.576935e-01 2.735371e+00 9.912196e-01 1.507275e+05 1.156865e+01 -2.177072e-02 1.376867e-03
8.912484e-01 2.842128e+00 9.946805e-01 1.572572e+05 1.298704e+01 -8.497834e-03 1.345754e-03
9.261161e-01 2.953597e+00 9.944893e-01 1.633771e+05 1.335119e+01 -6.908178e-05 1.305342e-03
9.623479e-01 3.070053e+00 9.939250e-01 1.705719e+05 1.356509e+01 -1.427364e-02 1.271725e-03
9.999971e-01 3.189912e+00 9.957889e-01 1.756392e+05 1.402091e+01 -2.918839e-03 1.214743e-03
1.039119e+00 3.315500e+00 9.964297e-01 1.846046e+05 1.556917e+01 -1.342279e-02 1.192451e-03
1.079772e+00 3.445703e+00 9.966620e-01 1.918923e+05 1.525596e+01 -1.194286e-02 1.154780e-03
