#./overdamped_3d --dev=0 --amp=40.0 --omega=1.0 --force=0 --Dg=0.01 --block=256 --paths=65536 --periods=1000 --trans=100 --samples=100 --spp=1000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=a:-1:2:300:1 --domainy=a:0:10:100:0 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=0.277777777778 --zeta=3.6 --comp=0 --mean=0.0 --second=10 --skew=0.99 --distribution=r>> comp_r_a:-1:2:300:1_0.0_10_3.6_0.277777777778.dat
#a <<v>> qnu(q) mu_q Dx Gx EBx
6.918299e-01 1.021036e+00 1.000495e+00 2.852964e+04 2.256817e+00 -1.226842e-03 1.195669e-03
7.079447e-01 1.021203e+00 1.000535e+00 2.862414e+04 2.277507e+00 -6.840229e-04 1.186609e-03
7.244349e-01 1.021945e+00 1.004696e+00 2.838656e+04 2.244403e+00 4.773736e-03 1.181722e-03
7.413091e-01 1.022572e+00 1.002919e+00 2.870185e+04 2.301380e+00 -4.552782e-03 1.179934e-03
7.585765e-01 1.023065e+00 1.004918e+00 2.881956e+04 2.295969e+00 5.757570e-03 1.174808e-03
7.762460e-01 1.023725e+00 9.964089e-01 2.863008e+04 2.265411e+00 -2.953351e-03 1.198173e-03
7.943270e-01 1.024262e+00 1.003516e+00 2.889830e+04 2.230716e+00 1.379144e-02 1.180172e-03
8.128293e-01 1.025134e+00 9.943184e-01 2.859924e+04 2.257135e+00 2.325773e-03 1.171947e-03
8.317625e-01 1.025580e+00 9.958053e-01 2.894164e+04 2.256499e+00 4.942060e-03 1.180291e-03
8.511367e-01 1.026018e+00 9.908904e-01 2.891739e+04 2.279099e+00 1.374328e-02 1.166701e-03
8.709623e-01 1.026694e+00 9.914362e-01 2.888445e+04 2.290876e+00 8.165240e-03 1.175165e-03
8.912496e-01 1.027403e+00 1.001366e+00 2.907574e+04 2.289285e+00 3.632903e-03 1.183867e-03
9.120094e-01 1.027635e+00 9.934412e-01 2.925525e+04 2.301699e+00 2.386689e-03 1.160502e-03
9.332529e-01 1.028262e+00 9.945324e-01 2.934137e+04 2.295332e+00 -3.658414e-03 1.166940e-03
9.549911e-01 1.028518e+00 9.917421e-01 2.916095e+04 2.293104e+00 5.595684e-03 1.171231e-03
9.772357e-01 1.029332e+00 1.003292e+00 2.973937e+04 2.386051e+00 5.730391e-04 1.176000e-03
9.999985e-01 1.030151e+00 9.956562e-01 2.974823e+04 2.353265e+00 -8.010864e-05 1.177073e-03
1.023291e+00 1.030669e+00 9.966103e-01 2.975588e+04 2.304882e+00 5.594730e-03 1.170993e-03
1.047127e+00 1.031232e+00 1.000455e+00 2.971312e+04 2.292149e+00 5.666852e-03 1.161218e-03
1.071518e+00 1.031824e+00 9.994870e-01 3.000617e+04 2.410879e+00 3.707170e-03 1.184464e-03
1.096477e+00 1.032181e+00 9.947510e-01 2.989836e+04 2.374910e+00 -4.734933e-03 1.170635e-03
1.122017e+00 1.033133e+00 9.931051e-01 3.017181e+04 2.347535e+00 3.124475e-03 1.161695e-03
1.148152e+00 1.033503e+00 9.961370e-01 2.984376e+04 2.299152e+00 -6.885231e-03 1.173496e-03
1.174896e+00 1.034091e+00 9.941506e-01 3.010432e+04 2.353583e+00 -6.700337e-03 1.151323e-03
1.202263e+00 1.034811e+00 9.964679e-01 3.047798e+04 2.392735e+00 -1.907980e-02 1.140714e-03
1.230267e+00 1.035627e+00 9.942105e-01 3.060028e+04 2.364087e+00 -1.261234e-04 1.145124e-03
1.258923e+00 1.035906e+00 1.000344e+00 3.077861e+04 2.455442e+00 -9.086370e-03 1.158357e-03
1.288247e+00 1.036366e+00 9.946068e-01 3.067947e+04 2.456079e+00 7.355332e-03 1.149058e-03
1.318255e+00 1.036991e+00 1.003281e+00 3.123971e+04 2.483135e+00 -4.485786e-03 1.176119e-03
1.348961e+00 1.037709e+00 1.001148e+00 3.137445e+04 2.424248e+00 -7.853031e-03 1.163602e-03
1.380382e+00 1.038148e+00 1.000543e+00 3.137859e+04 2.492366e+00 -1.073104e-02 1.151323e-03
1.412535e+00 1.038563e+00 9.940290e-01 3.119201e+04 2.439845e+00 -6.523371e-03 1.150370e-03
1.445438e+00 1.039307e+00 9.946309e-01 3.143023e+04 2.503189e+00 -1.763159e-02 1.150489e-03
1.479106e+00 1.039942e+00 9.964861e-01 3.170779e+04 2.450986e+00 -8.192241e-03 1.161218e-03
1.513559e+00 1.040649e+00 1.003026e+00 3.208232e+04 2.501916e+00 -1.480281e-03 1.140356e-03
1.548814e+00 1.041252e+00 9.993539e-01 3.200038e+04 2.434752e+00 -1.526099e-02 1.161456e-03
1.584891e+00 1.041583e+00 1.001579e+00 3.207001e+04 2.519423e+00 -3.013492e-03 1.144409e-03
1.621808e+00 1.042420e+00 9.993338e-01 3.207019e+04 2.561758e+00 -2.089721e-02 1.151204e-03
1.659584e+00 1.043066e+00 9.984645e-01 3.244689e+04 2.524516e+00 -1.160342e-02 1.159906e-03
1.698241e+00 1.043525e+00 9.934716e-01 3.234310e+04 2.544569e+00 -7.401109e-03 1.135349e-03
1.737798e+00 1.044249e+00 9.972472e-01 3.246928e+04 2.538840e+00 -9.632349e-03 1.137972e-03
1.778277e+00 1.044630e+00 9.922559e-01 3.256401e+04 2.549980e+00 -7.095397e-03 1.132727e-03
1.819698e+00 1.045272e+00 9.980309e-01 3.257738e+04 2.512420e+00 2.926588e-03 1.136422e-03
1.862084e+00 1.046000e+00 9.967729e-01 3.274577e+04 2.511147e+00 -6.771922e-03 1.109242e-03
1.905458e+00 1.046548e+00 9.873673e-01 3.264480e+04 2.530564e+00 -1.153529e-03 1.112580e-03
1.949842e+00 1.047042e+00 9.955008e-01 3.287254e+04 2.575127e+00 5.327940e-03 1.121163e-03
1.995259e+00 1.047899e+00 9.905887e-01 3.271129e+04 2.542023e+00 7.350445e-03 1.121998e-03
2.041735e+00 1.048238e+00 9.905983e-01 3.302068e+04 2.568442e+00 1.484156e-03 1.111507e-03
2.089293e+00 1.048893e+00 9.920402e-01 3.312088e+04 2.578947e+00 9.865761e-04 1.114130e-03
2.137959e+00 1.049387e+00 9.923440e-01 3.323459e+04 2.616189e+00 -6.124377e-03 1.127124e-03
2.187758e+00 1.049675e+00 9.871438e-01 3.329761e+04 2.606321e+00 -1.181781e-03 1.113176e-03
2.238717e+00 1.050768e+00 9.845855e-01 3.309937e+04 2.539158e+00 -1.788318e-02 1.118898e-03
2.290864e+00 1.051209e+00 9.891896e-01 3.363459e+04 2.607594e+00 -6.997824e-03 1.119018e-03
2.344225e+00 1.051537e+00 9.813398e-01 3.350485e+04 2.644518e+00 -1.553571e-02 1.111627e-03
2.398829e+00 1.052216e+00 9.872062e-01 3.354517e+04 2.634332e+00 4.842281e-04 1.116872e-03
2.454705e+00 1.052798e+00 9.855623e-01 3.394178e+04 2.593907e+00 -1.067865e-02 1.125574e-03
2.511882e+00 1.053656e+00 9.845605e-01 3.368904e+04 2.581493e+00 -1.185358e-02 1.116753e-03
2.570391e+00 1.053892e+00 9.898248e-01 3.394495e+04 2.695766e+00 -3.504634e-03 1.105785e-03
2.630263e+00 1.054299e+00 9.955525e-01 3.474757e+04 2.726324e+00 1.279473e-03 1.125574e-03
2.691530e+00 1.054892e+00 9.931331e-01 3.448030e+04 2.696721e+00 -4.197240e-03 1.114607e-03
2.754224e+00 1.055382e+00 9.840014e-01 3.431017e+04 2.689400e+00 -1.980960e-03 1.109838e-03
2.818378e+00 1.055929e+00 9.908716e-01 3.465938e+04 2.733963e+00 -2.890170e-03 1.104951e-03
2.884026e+00 1.056665e+00 9.899797e-01 3.490351e+04 2.694493e+00 -6.546319e-03 1.116514e-03
2.951204e+00 1.056814e+00 9.881346e-01 3.513289e+04 2.756563e+00 -2.667189e-03 1.096964e-03
3.019946e+00 1.057515e+00 9.955816e-01 3.505554e+04 2.740011e+00 -1.219779e-02 1.113415e-03
3.090289e+00 1.058281e+00 9.922601e-01 3.529036e+04 2.728552e+00 -5.527854e-03 1.128912e-03
3.162271e+00 1.058430e+00 9.967847e-01 3.542511e+04 2.758473e+00 1.619339e-03 1.121879e-03
3.235930e+00 1.059178e+00 9.879229e-01 3.521536e+04 2.722504e+00 1.407731e-02 1.107574e-03
3.311305e+00 1.059333e+00 9.937032e-01 3.557560e+04 2.751152e+00 5.648255e-03 1.130939e-03
3.388435e+00 1.059997e+00 9.959488e-01 3.580678e+04 2.774071e+00 -1.881719e-03 1.118302e-03
3.467361e+00 1.060429e+00 9.876904e-01 3.551287e+04 2.778845e+00 -1.214445e-03 1.101851e-03
3.548127e+00 1.060754e+00 9.836332e-01 3.588055e+04 2.819271e+00 7.361650e-03 1.114607e-03
3.630773e+00 1.061673e+00 9.914145e-01 3.578185e+04 2.803355e+00 2.407551e-03 1.114607e-03
3.715345e+00 1.061726e+00 9.911849e-01 3.617041e+04 2.813223e+00 -1.021641e-02 1.123190e-03
3.801886e+00 1.062018e+00 9.930165e-01 3.611219e+04 2.843781e+00 1.504779e-03 1.103520e-03
3.890443e+00 1.062655e+00 9.915098e-01 3.571913e+04 2.786485e+00 7.770777e-03 1.095295e-03
3.981063e+00 1.063068e+00 9.834376e-01 3.584939e+04 2.782028e+00 -2.783537e-03 1.108170e-03
4.073794e+00 1.063562e+00 9.934498e-01 3.632081e+04 2.831366e+00 -1.251757e-03 1.110196e-03
4.168685e+00 1.064174e+00 9.913195e-01 3.633157e+04 2.839642e+00 -1.387656e-03 1.095653e-03
4.265786e+00 1.064540e+00 9.919984e-01 3.634645e+04 2.882614e+00 -1.571774e-02 1.109838e-03
4.365149e+00 1.064910e+00 9.845481e-01 3.645831e+04 2.844417e+00 -1.502949e-02 1.114368e-03
4.466826e+00 1.065350e+00 9.908382e-01 3.662071e+04 2.846645e+00 -9.809136e-03 1.105785e-03
4.570871e+00 1.065776e+00 9.994270e-01 3.694572e+04 2.910625e+00 -1.720864e-02 1.123548e-03
4.677341e+00 1.065945e+00 1.000025e+00 3.725817e+04 2.910307e+00 -9.073198e-03 1.117468e-03
4.786290e+00 1.066555e+00 9.963362e-01 3.741839e+04 2.970150e+00 -1.636189e-02 1.124859e-03
4.897777e+00 1.066944e+00 9.887670e-01 3.718539e+04 2.926541e+00 -1.219159e-02 1.098871e-03
5.011860e+00 1.067079e+00 9.979748e-01 3.761516e+04 2.912535e+00 -2.089781e-02 1.120687e-03
5.128602e+00 1.067492e+00 9.962676e-01 3.780606e+04 2.974924e+00 -7.936358e-03 1.146317e-03
5.248062e+00 1.068065e+00 9.987419e-01 3.773304e+04 2.953916e+00 -3.605604e-03 1.129627e-03
5.370305e+00 1.068421e+00 1.003496e+00 3.778733e+04 2.986383e+00 -5.187035e-03 1.140118e-03
5.495395e+00 1.068841e+00 9.920356e-01 3.754875e+04 2.934817e+00 -8.531690e-03 1.126409e-03
5.623399e+00 1.069143e+00 9.925206e-01 3.732527e+04 2.932271e+00 -3.445148e-03 1.116753e-03
5.754385e+00 1.069556e+00 9.899806e-01 3.753473e+04 2.920175e+00 8.404851e-03 1.098394e-03
5.888422e+00 1.069946e+00 9.914454e-01 3.778938e+04 2.977152e+00 -9.879470e-04 1.132965e-03
6.025580e+00 1.070145e+00 9.925464e-01 3.775349e+04 2.926223e+00 -6.400943e-03 1.117826e-03
6.165934e+00 1.070405e+00 9.883314e-01 3.797259e+04 2.969831e+00 -5.753279e-03 1.127839e-03
6.309557e+00 1.070843e+00 9.853218e-01 3.768238e+04 3.012803e+00 1.793742e-03 1.128912e-03
6.456525e+00 1.071351e+00 9.907260e-01 3.780940e+04 2.966648e+00 2.156734e-03 1.126409e-03
6.606917e+00 1.071669e+00 9.907522e-01 3.810813e+04 2.987975e+00 1.348042e-02 1.135349e-03
6.760812e+00 1.071989e+00 9.831637e-01 3.803705e+04 3.040814e+00 -8.468568e-03 1.127720e-03
6.918291e+00 1.072279e+00 9.926826e-01 3.849305e+04 3.070099e+00 -5.117178e-03 1.129508e-03
7.079439e+00 1.072331e+00 9.910787e-01 3.847235e+04 3.041769e+00 -1.701051e-02 1.137733e-03
7.244340e+00 1.072516e+00 9.909786e-01 3.875337e+04 3.065324e+00 -7.863283e-03 1.161695e-03
7.413082e+00 1.072946e+00 9.881810e-01 3.832043e+04 2.989885e+00 2.434969e-03 1.128912e-03
7.585755e+00 1.073293e+00 9.818264e-01 3.826108e+04 3.031265e+00 1.403213e-03 1.148820e-03
7.762450e+00 1.073784e+00 9.899993e-01 3.846435e+04 2.996251e+00 -6.706417e-03 1.156569e-03
7.943260e+00 1.073888e+00 9.910183e-01 3.894048e+04 3.084423e+00 -5.253136e-03 1.150012e-03
8.128283e+00 1.073874e+00 9.825597e-01 3.812801e+04 3.037631e+00 7.060766e-03 1.141429e-03
8.317614e+00 1.074422e+00 9.862869e-01 3.874396e+04 3.054502e+00 8.071661e-03 1.135111e-03
8.511356e+00 1.074496e+00 9.836058e-01 3.828955e+04 3.014395e+00 5.891442e-03 1.104593e-03
8.709611e+00 1.074678e+00 9.851938e-01 3.891348e+04 3.072327e+00 -1.421809e-03 1.174450e-03
8.912483e+00 1.074943e+00 9.878505e-01 3.872847e+04 3.064369e+00 -9.753287e-03 1.150250e-03
9.120082e+00 1.075403e+00 9.755233e-01 3.846852e+04 3.038904e+00 -5.675912e-03 1.139879e-03
9.332516e+00 1.075680e+00 9.925874e-01 3.887743e+04 3.079648e+00 -3.338337e-03 1.190662e-03
9.549897e+00 1.075769e+00 9.705098e-01 3.833795e+04 3.049727e+00 -9.686112e-03 1.139402e-03
9.772343e+00 1.075728e+00 9.899950e-01 3.881790e+04 3.061504e+00 -5.469203e-03 1.163244e-03
9.999969e+00 1.076465e+00 9.922265e-01 3.920647e+04 3.066916e+00 -1.213562e-02 1.169682e-03
1.023290e+01 1.076651e+00 9.809038e-01 3.893022e+04 3.106704e+00 -1.293659e-02 1.177192e-03
1.047125e+01 1.076561e+00 9.901229e-01 3.903183e+04 3.074873e+00 -6.023407e-03 1.170278e-03
1.071516e+01 1.077191e+00 9.919877e-01 3.909882e+04 3.124848e+00 -1.223290e-02 1.175761e-03
1.096475e+01 1.077202e+00 9.889977e-01 3.932278e+04 3.072963e+00 -2.074558e-02 1.171470e-03
1.122015e+01 1.077309e+00 9.889700e-01 3.926223e+04 3.073918e+00 -9.720147e-03 1.181722e-03
1.148150e+01 1.077677e+00 9.851048e-01 3.904461e+04 3.135989e+00 6.014109e-04 1.160860e-03
1.174894e+01 1.077974e+00 9.760563e-01 3.893374e+04 3.058321e+00 7.250309e-03 1.162887e-03
1.202261e+01 1.078020e+00 9.938163e-01 3.943190e+04 3.154451e+00 -1.002735e-02 1.202822e-03
1.230265e+01 1.078233e+00 9.832769e-01 3.884336e+04 3.038268e+00 -1.324594e-02 1.155972e-03
1.258921e+01 1.078350e+00 9.897434e-01 3.955880e+04 3.122620e+00 -1.456833e-02 1.196861e-03
1.288245e+01 1.078614e+00 9.873846e-01 3.919232e+04 3.125485e+00 -9.636760e-03 1.200914e-03
1.318252e+01 1.078715e+00 9.859700e-01 3.900656e+04 3.067871e+00 -4.553199e-04 1.193881e-03
1.348958e+01 1.079072e+00 9.835101e-01 3.927254e+04 3.105749e+00 -4.697204e-03 1.187682e-03
1.380380e+01 1.079044e+00 9.958715e-01 3.955003e+04 3.177369e+00 -9.565890e-03 1.188397e-03
1.412533e+01 1.079403e+00 9.899451e-01 3.976555e+04 3.180552e+00 -8.397341e-03 1.179695e-03
1.445435e+01 1.079426e+00 9.876593e-01 3.930443e+04 3.166547e+00 -4.727602e-03 1.192451e-03
1.479103e+01 1.079763e+00 9.782650e-01 3.926189e+04 3.180552e+00 -9.885311e-03 1.202583e-03
1.513556e+01 1.079718e+00 9.802710e-01 3.923892e+04 3.082831e+00 -8.207262e-03 1.199245e-03
1.548811e+01 1.079984e+00 9.892263e-01 3.938061e+04 3.125166e+00 -5.146205e-03 1.192808e-03
1.584888e+01 1.080216e+00 9.883903e-01 3.944759e+04 3.139172e+00 -6.401420e-03 1.205921e-03
1.621804e+01 1.080216e+00 9.864035e-01 3.964260e+04 3.145538e+00 -4.394054e-04 1.202703e-03
1.659581e+01 1.080457e+00 9.884744e-01 3.979796e+04 3.118482e+00 1.294613e-04 1.214623e-03
1.698238e+01 1.080630e+00 9.958180e-01 4.005072e+04 3.223206e+00 -1.077354e-03 1.220703e-03
1.737795e+01 1.080750e+00 9.806448e-01 3.930992e+04 3.128350e+00 -1.333630e-02 1.211882e-03
1.778273e+01 1.080687e+00 9.851778e-01 3.997231e+04 3.261403e+00 7.033348e-06 1.222253e-03
1.819694e+01 1.080839e+00 9.881039e-01 3.987496e+04 3.138217e+00 -5.772769e-03 1.221418e-03
1.862080e+01 1.081228e+00 9.900600e-01 4.017142e+04 3.222569e+00 -4.368424e-03 1.222253e-03
1.905454e+01 1.081254e+00 9.912764e-01 4.007821e+04 3.169730e+00 -7.782340e-03 1.226902e-03
1.949837e+01 1.081233e+00 9.849472e-01 4.003229e+04 3.126758e+00 -5.294919e-03 1.223922e-03
