#./overdamped_3d --dev=0 --amp=40.0 --omega=1.0 --force=0 --Dg=0.01 --block=256 --paths=65536 --periods=1000 --trans=100 --samples=100 --spp=1000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=a:-1:2:300:1 --domainy=a:0:10:100:0 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=0.277777777778 --zeta=3.6 --comp=0 --mean=0.0 --second=0.1 --skew=0.99 --distribution=d>> comp_d_a:-1:2:300:1_0.0_3.6_0.277777777778.dat
#a <<v>> qnu(q) mu_q Dx Gx EBx
2.754224e+00 1.389763e+00 9.977840e-01 3.541751e+04 2.759747e+00 -3.515959e-03 7.965565e-04
2.818378e+00 1.394934e+00 9.977151e-01 3.566051e+04 2.658524e+00 -1.431203e-02 7.835627e-04
2.884026e+00 1.400458e+00 1.001712e+00 3.599241e+04 2.747651e+00 -6.261885e-03 7.619858e-04
2.951204e+00 1.405574e+00 9.973931e-01 3.639553e+04 2.969831e+00 -1.351035e-02 7.662773e-04
3.019946e+00 1.410910e+00 1.007453e+00 3.657209e+04 2.879431e+00 -1.597744e-02 7.618666e-04
3.090289e+00 1.416018e+00 1.004344e+00 3.706827e+04 2.869882e+00 -8.235276e-03 7.662773e-04
3.162271e+00 1.421302e+00 9.960520e-01 3.735067e+04 2.901076e+00 -1.164228e-02 7.371902e-04
3.235930e+00 1.426181e+00 1.006855e+00 3.786174e+04 2.990203e+00 -2.067202e-02 7.617474e-04
3.311305e+00 1.431730e+00 1.000822e+00 3.825063e+04 3.109251e+00 -1.084834e-02 7.611513e-04
3.388435e+00 1.436724e+00 1.004864e+00 3.884168e+04 3.073600e+00 -1.256758e-02 7.488728e-04
3.467361e+00 1.441744e+00 1.015106e+00 3.915955e+04 2.901713e+00 -7.819235e-03 7.528067e-04
3.548127e+00 1.446767e+00 1.008906e+00 3.947695e+04 3.026490e+00 -6.688833e-04 7.332563e-04
3.630773e+00 1.452178e+00 1.006679e+00 4.012918e+04 3.070417e+00 -1.688522e-02 7.357597e-04
3.715345e+00 1.456600e+00 1.019200e+00 4.090915e+04 3.188828e+00 -3.067189e-02 7.206202e-04
3.801886e+00 1.461310e+00 1.008114e+00 4.083207e+04 3.044316e+00 -1.709944e-02 7.088184e-04
3.890443e+00 1.466148e+00 1.005117e+00 4.122850e+04 3.130259e+00 -2.148014e-02 7.549524e-04
3.981063e+00 1.471082e+00 1.006521e+00 4.157627e+04 3.179916e+00 -1.450670e-02 7.437468e-04
4.073794e+00 1.476133e+00 1.004107e+00 4.192441e+04 3.246124e+00 -7.194281e-03 7.216930e-04
4.168685e+00 1.480371e+00 1.000158e+00 4.230674e+04 3.239758e+00 -2.940214e-02 7.200241e-04
4.265786e+00 1.485177e+00 1.015105e+00 4.330481e+04 3.221296e+00 -1.557165e-02 7.338524e-04
4.365149e+00 1.489482e+00 1.008928e+00 4.369489e+04 3.382997e+00 -2.514398e-02 7.334948e-04
4.466826e+00 1.494197e+00 1.010080e+00 4.401534e+04 3.312333e+00 -1.257473e-02 7.392168e-04
4.570871e+00 1.498477e+00 1.011707e+00 4.428208e+04 3.330158e+00 -1.162881e-02 7.431507e-04
4.677341e+00 1.502721e+00 1.007264e+00 4.474755e+04 3.457482e+00 -1.301688e-02 7.270575e-04
4.786290e+00 1.507398e+00 1.006618e+00 4.534226e+04 3.390637e+00 -1.296097e-02 7.230043e-04
4.897777e+00 1.511605e+00 1.012040e+00 4.583025e+04 3.493769e+00 -1.881433e-02 7.361174e-04
5.011860e+00 1.515618e+00 1.021602e+00 4.653306e+04 3.491223e+00 -9.629607e-03 7.346869e-04
5.128602e+00 1.520149e+00 1.016761e+00 4.675247e+04 3.502045e+00 -1.530999e-02 7.141829e-04
5.248062e+00 1.524310e+00 1.019629e+00 4.718455e+04 3.453026e+00 -2.748966e-02 7.469654e-04
5.370305e+00 1.528293e+00 1.017866e+00 4.725432e+04 3.596265e+00 -1.900637e-02 7.437468e-04
