#./overdamped_3d --dev=0 --amp=40.0 --omega=1.0 --force=0 --Dg=0.01 --block=256 --paths=262144 --periods=1000 --trans=100 --samples=100 --spp=1000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=a:-1:3:300:1 --domainy=a:0:10:100:0 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=5.0 --zeta=0.2 --comp=0 --mean=1.0 --second=3.14 --skew=0.99 --distribution=s>> sim_integrate_5.0_0.2_a:-1:3:300:1.dat
#a <<v>> qnu(q) mu_q Dx Gx EBx
1.202263e+00 1.043605e+00 1.008439e+00 1.018139e+05 8.069792e+00 -1.622421e-02 4.595518e-04
1.239746e+00 1.045965e+00 1.011065e+00 1.025446e+05 8.128361e+00 -1.872897e-02 4.416704e-04
1.278398e+00 1.048581e+00 1.012971e+00 1.024720e+05 8.235950e+00 -2.883524e-02 4.471540e-04
1.318255e+00 1.051544e+00 1.011116e+00 1.023167e+05 8.129952e+00 -2.460504e-02 4.451275e-04
1.359354e+00 1.054337e+00 1.009991e+00 1.022821e+05 8.142366e+00 -2.078182e-02 4.689693e-04
1.401735e+00 1.057542e+00 1.015247e+00 1.027462e+05 8.104170e+00 -2.622318e-02 4.565716e-04
1.445438e+00 1.060819e+00 1.011642e+00 1.026248e+05 8.151598e+00 -2.218223e-02 4.848242e-04
1.490502e+00 1.064052e+00 1.012219e+00 1.019136e+05 8.098758e+00 -1.879621e-02 4.373789e-04
1.536972e+00 1.068197e+00 1.013201e+00 1.026652e+05 8.241361e+00 -2.703446e-02 4.199743e-04
1.584891e+00 1.071912e+00 1.007403e+00 1.021288e+05 8.205073e+00 -2.698320e-02 4.326105e-04
1.634303e+00 1.076100e+00 1.012904e+00 1.023450e+05 8.004539e+00 -2.781558e-02 4.354715e-04
1.685256e+00 1.080400e+00 1.013704e+00 1.025773e+05 8.156691e+00 -2.361971e-02 4.372597e-04
1.737798e+00 1.084968e+00 1.016570e+00 1.031886e+05 8.149688e+00 -2.298164e-02 4.576445e-04
1.791978e+00 1.089460e+00 1.015022e+00 1.029527e+05 8.253457e+00 -1.590574e-02 4.570484e-04
1.847847e+00 1.094442e+00 1.012532e+00 1.027593e+05 8.044009e+00 -2.944994e-02 4.372597e-04
1.905458e+00 1.099510e+00 1.013614e+00 1.024913e+05 8.157009e+00 -2.939951e-02 4.167557e-04
1.964865e+00 1.104625e+00 1.014038e+00 1.028174e+05 8.312662e+00 -3.082728e-02 4.411936e-04
2.026124e+00 1.110442e+00 1.015840e+00 1.027015e+05 8.092073e+00 -2.851886e-02 4.348755e-04
2.089293e+00 1.116174e+00 1.015275e+00 1.027633e+05 8.213668e+00 -2.862287e-02 4.644394e-04
2.154431e+00 1.122375e+00 1.010349e+00 1.025566e+05 8.060243e+00 -2.802819e-02 4.369020e-04
2.221600e+00 1.128918e+00 1.014914e+00 1.026693e+05 8.179291e+00 -2.665234e-02 4.305840e-04
2.290864e+00 1.135844e+00 1.017125e+00 1.030922e+05 8.234358e+00 -3.046739e-02 4.391670e-04
2.362287e+00 1.142768e+00 1.014593e+00 1.023229e+05 8.134409e+00 -3.118050e-02 4.599094e-04
2.435936e+00 1.150054e+00 1.014306e+00 1.020343e+05 8.195524e+00 -3.281039e-02 4.386902e-04
2.511882e+00 1.157732e+00 1.009520e+00 1.020454e+05 8.080614e+00 -3.186339e-02 4.653931e-04
2.590195e+00 1.165650e+00 1.013800e+00 1.022327e+05 8.145231e+00 -3.568953e-02 4.371405e-04
2.670950e+00 1.173919e+00 1.019080e+00 1.026240e+05 8.209530e+00 -3.834850e-02 4.401207e-04
2.754223e+00 1.182377e+00 1.012011e+00 1.016652e+05 8.168786e+00 -3.785783e-02 4.701614e-04
2.840092e+00 1.191067e+00 1.014023e+00 1.022549e+05 8.228947e+00 -3.281051e-02 4.369020e-04
