#./overdamped_3d --dev=1 --amp=40.0 --omega=1.0 --force=0 --Dg=0.01 --block=256 --paths=262144 --periods=1000 --trans=100 --samples=100 --spp=500 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=g:-0.997:0.997:300:0 --domainy=a:0:10:100:0 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=30.0 --zeta=0.0333333333333 --comp=0 --mean=1.0 --second=3.14 --skew=0.99 --distribution=s>> journal_5_s_3.14_g:-0.997:0.997:300:0_1.0_30.0_40.0.dat
#g <<v>> qnu(q) mu_q Dx Gx EBx
5.583217e-01 2.915163e+00 9.956475e-01 5.901659e+05 4.709713e+01 4.208922e-03 5.097389e-04
5.649684e-01 2.942374e+00 9.941609e-01 5.898709e+05 4.636884e+01 8.998871e-03 4.867315e-04
5.716151e-01 2.970201e+00 9.897022e-01 5.874002e+05 4.689596e+01 3.789186e-03 4.515648e-04
5.782618e-01 2.997646e+00 9.871083e-01 5.851557e+05 4.578824e+01 -7.431507e-04 4.882812e-04
5.849085e-01 3.025848e+00 9.933864e-01 5.882533e+05 4.624660e+01 -7.976294e-03 4.942417e-04
5.915552e-01 3.053634e+00 9.928629e-01 5.864814e+05 4.614474e+01 -6.903410e-03 4.853010e-04
5.982019e-01 3.081091e+00 9.896559e-01 5.880713e+05 4.665659e+01 -6.695747e-03 4.912615e-04
6.048486e-01 3.109194e+00 9.961559e-01 5.910703e+05 4.661075e+01 -2.648771e-03 5.027056e-04
6.114953e-01 3.137366e+00 9.942657e-01 5.902698e+05 4.703856e+01 -1.244503e-02 4.924536e-04
6.181419e-01 3.165128e+00 9.969316e-01 5.902664e+05 4.652417e+01 -3.211856e-03 4.639626e-04
6.247886e-01 3.193882e+00 9.970827e-01 5.910303e+05 4.677882e+01 -4.533052e-03 4.924536e-04
6.314353e-01 3.222781e+00 9.954749e-01 5.921418e+05 4.804442e+01 -7.125735e-03 4.888773e-04
6.380820e-01 3.251282e+00 9.978251e-01 5.901024e+05 4.782288e+01 -1.685506e-02 4.669428e-04
6.447287e-01 3.280305e+00 9.937647e-01 5.878482e+05 4.716334e+01 -7.483482e-03 4.860163e-04
6.513754e-01 3.309050e+00 9.931144e-01 5.835932e+05 4.663367e+01 -5.328715e-03 4.898310e-04
6.580221e-01 3.337729e+00 9.911816e-01 5.810222e+05 4.804442e+01 -8.698285e-03 4.988909e-04
6.646688e-01 3.367270e+00 9.942102e-01 5.838602e+05 4.666168e+01 -1.341015e-02 4.878044e-04
6.713155e-01 3.396552e+00 9.956470e-01 5.876635e+05 4.645796e+01 -8.360982e-03 4.775524e-04
6.779622e-01 3.426229e+00 9.941077e-01 5.868884e+05 4.784834e+01 -7.444739e-03 4.677773e-04
6.846089e-01 3.456175e+00 9.927283e-01 5.843261e+05 4.604543e+01 -2.434850e-04 4.626513e-04
6.912556e-01 3.485472e+00 9.911779e-01 5.804766e+05 4.681447e+01 -6.774664e-04 5.009174e-04
6.979023e-01 3.515286e+00 9.959585e-01 5.851351e+05 4.640449e+01 -7.380605e-03 4.997253e-04
7.045490e-01 3.544972e+00 9.948816e-01 5.844728e+05 4.608363e+01 -6.329358e-03 4.932880e-04
7.111956e-01 3.574836e+00 9.927391e-01 5.808629e+05 4.617530e+01 -1.598024e-02 4.661083e-04
7.178423e-01 3.604484e+00 9.913893e-01 5.846512e+05 4.738743e+01 -4.102349e-03 4.862547e-04
7.244890e-01 3.634172e+00 9.956336e-01 5.859346e+05 4.705893e+01 -1.327676e-02 5.065203e-04
7.311357e-01 3.664515e+00 9.971276e-01 5.849342e+05 4.694434e+01 -1.457363e-02 4.827976e-04
7.377824e-01 3.695249e+00 1.000735e+00 5.877398e+05 4.858682e+01 -1.556718e-02 5.058050e-04
7.444291e-01 3.725620e+00 1.005392e+00 5.923659e+05 4.866831e+01 -1.976860e-02 4.963875e-04
7.510758e-01 3.755716e+00 1.002980e+00 5.899965e+05 4.762934e+01 -2.034819e-02 5.153418e-04
7.577225e-01 3.787054e+00 1.004736e+00 5.904119e+05 4.598432e+01 -1.861888e-02 5.127192e-04
7.643692e-01 3.817589e+00 1.005697e+00 5.913849e+05 4.697235e+01 -2.073067e-02 4.960299e-04
7.710159e-01 3.848838e+00 1.005107e+00 5.910789e+05 4.776176e+01 -2.196348e-02 4.754066e-04
7.776626e-01 3.879632e+00 1.005744e+00 5.909929e+05 4.611673e+01 -2.101189e-02 4.729033e-04
7.843093e-01 3.911071e+00 1.005905e+00 5.915100e+05 4.706912e+01 -2.056068e-02 4.576445e-04
7.909560e-01 3.942269e+00 1.005367e+00 5.912139e+05 4.779232e+01 -1.506388e-02 4.885197e-04
7.976027e-01 3.973635e+00 1.000786e+00 5.863718e+05 4.525093e+01 -1.787686e-02 5.028248e-04
8.042493e-01 4.004419e+00 1.002485e+00 5.874676e+05 4.638666e+01 -1.287824e-02 5.016327e-04
8.108960e-01 4.036565e+00 9.991899e-01 5.838671e+05 4.766499e+01 -1.323503e-02 4.647970e-04
8.175427e-01 4.068219e+00 1.003589e+00 5.862448e+05 4.630518e+01 -1.718801e-02 5.061626e-04
8.241894e-01 4.100299e+00 1.002838e+00 5.854033e+05 4.513379e+01 -1.601303e-02 5.161762e-04
8.308361e-01 4.132227e+00 9.992445e-01 5.809141e+05 4.564309e+01 -1.353526e-02 4.628897e-04
8.374828e-01 4.164573e+00 1.003014e+00 5.848431e+05 4.474673e+01 -1.132971e-02 4.825592e-04
8.441295e-01 4.196264e+00 1.004403e+00 5.830699e+05 4.710477e+01 -5.401671e-03 4.980564e-04
8.507762e-01 4.229801e+00 1.003825e+00 5.841192e+05 4.645287e+01 -9.980917e-03 4.814863e-04
8.574229e-01 4.261252e+00 1.002797e+00 5.847553e+05 4.497591e+01 -6.116450e-03 4.967451e-04
8.640696e-01 4.294516e+00 1.004496e+00 5.839241e+05 4.590792e+01 -1.590848e-03 4.808903e-04
8.707163e-01 4.326902e+00 1.002556e+00 5.817944e+05 4.720663e+01 -5.733550e-03 4.861355e-04
8.773630e-01 4.359272e+00 1.001432e+00 5.826554e+05 4.391658e+01 1.847744e-05 4.788637e-04
8.840097e-01 4.391911e+00 1.007417e+00 5.837911e+05 4.683994e+01 -8.122683e-03 4.996061e-04
8.906564e-01 4.424956e+00 1.005484e+00 5.843399e+05 4.496063e+01 -1.056182e-02 4.929304e-04
8.973030e-01 4.456947e+00 1.008390e+00 5.871972e+05 4.661075e+01 -5.205035e-03 4.738569e-04
9.039497e-01 4.490529e+00 1.006015e+00 5.839383e+05 4.588755e+01 -5.173087e-03 5.081892e-04
9.105964e-01 4.522460e+00 1.009812e+00 5.848856e+05 4.758860e+01 7.531404e-03 4.776716e-04
9.172431e-01 4.555889e+00 1.008073e+00 5.818819e+05 4.604543e+01 3.698230e-03 4.880428e-04
9.238898e-01 4.589157e+00 1.009833e+00 5.819084e+05 4.625934e+01 6.218195e-03 4.892349e-04
9.305365e-01 4.621099e+00 1.008201e+00 5.806154e+05 4.699782e+01 1.219785e-02 4.785061e-04
9.371832e-01 4.653736e+00 1.007182e+00 5.764890e+05 4.513889e+01 1.265347e-02 5.010366e-04
9.438299e-01 4.686820e+00 1.007085e+00 5.812702e+05 4.688068e+01 1.121485e-02 4.923344e-04
9.504766e-01 4.721396e+00 1.007587e+00 5.768032e+05 4.609636e+01 1.389670e-02 4.770756e-04
9.571233e-01 4.754355e+00 1.006599e+00 5.734452e+05 4.706912e+01 1.492500e-02 4.698038e-04
9.637700e-01 4.786179e+00 1.008711e+00 5.771676e+05 4.628989e+01 1.085925e-02 4.829168e-04
9.704167e-01 4.819061e+00 1.011505e+00 5.799763e+05 4.501156e+01 1.784050e-02 4.945993e-04
9.770634e-01 4.851616e+00 1.008929e+00 5.786008e+05 4.538844e+01 2.493680e-02 4.718304e-04
9.837101e-01 4.884543e+00 1.004498e+00 5.732671e+05 4.554632e+01 1.523817e-02 4.980564e-04
9.903567e-01 4.916472e+00 1.009526e+00 5.777806e+05 4.624915e+01 1.642919e-02 5.066395e-04
