#./overdamped_3d --dev=1 --amp=40.0 --omega=1.0 --force=0 --Dg=0.01 --block=256 --paths=262144 --periods=1000 --trans=100 --samples=100 --spp=500 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=g:-0.997:0.997:300:0 --domainy=a:0:10:100:0 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=30.0 --zeta=0.0333333333333 --comp=0 --mean=1.0 --second=1 --skew=0.99 --distribution=s>> journal_5_s_1_g:-0.997:0.997:300:0_1.0_30.0_40.0.dat
#g <<v>> qnu(q) mu_q Dx Gx EBx
5.383816e-01 1.457533e+00 9.917074e-01 9.304139e+04 7.628614e+00 -3.370881e-02 8.254051e-04
5.450283e-01 1.470065e+00 9.938632e-01 9.366220e+04 7.554767e+00 -3.409958e-02 8.233786e-04
5.516750e-01 1.482750e+00 9.924616e-01 9.366027e+04 7.543307e+00 -2.659595e-02 8.370876e-04
5.583217e-01 1.495474e+00 9.893291e-01 9.312788e+04 7.245369e+00 -2.103722e-02 8.062124e-04
5.649684e-01 1.508162e+00 9.913290e-01 9.309877e+04 7.401978e+00 -3.402758e-02 8.289814e-04
5.716151e-01 1.520927e+00 9.907332e-01 9.374579e+04 7.424260e+00 -2.336383e-02 8.262396e-04
5.782618e-01 1.533574e+00 9.960467e-01 9.397202e+04 7.475826e+00 -3.445548e-02 8.183718e-04
5.849085e-01 1.545966e+00 9.909987e-01 9.373209e+04 7.277837e+00 -3.120685e-02 8.207560e-04
5.915552e-01 1.558603e+00 9.940700e-01 9.381959e+04 7.211628e+00 -3.270668e-02 8.308887e-04
5.982019e-01 1.571064e+00 9.933537e-01 9.405895e+04 7.682090e+00 -3.130442e-02 8.153915e-04
6.048486e-01 1.583553e+00 9.983267e-01 9.468262e+04 7.478372e+00 -2.533197e-02 8.147955e-04
6.114953e-01 1.596009e+00 9.950163e-01 9.371351e+04 7.557950e+00 -2.126956e-02 8.500814e-04
6.181419e-01 1.608567e+00 9.954804e-01 9.370055e+04 7.852705e+00 -1.125872e-02 8.239746e-04
6.247886e-01 1.620926e+00 9.917035e-01 9.371289e+04 7.830423e+00 -1.031053e-02 8.279085e-04
6.314353e-01 1.633278e+00 9.911177e-01 9.362878e+04 7.800502e+00 -1.977295e-02 8.739233e-04
6.380820e-01 1.645610e+00 9.918579e-01 9.316916e+04 7.770581e+00 -1.857990e-02 8.407831e-04
6.447287e-01 1.658081e+00 9.955341e-01 9.364534e+04 7.776310e+00 -1.237744e-02 8.372068e-04
6.513754e-01 1.670511e+00 9.974261e-01 9.353762e+04 8.153826e+00 -1.683027e-02 8.393526e-04
6.580221e-01 1.682800e+00 9.929675e-01 9.352984e+04 7.893448e+00 -2.168864e-02 8.596182e-04
6.646688e-01 1.695208e+00 9.918442e-01 9.320152e+04 7.420440e+00 -8.781374e-03 8.356571e-04
6.713155e-01 1.707544e+00 9.953939e-01 9.356416e+04 7.644530e+00 -8.892715e-03 8.670092e-04
6.779622e-01 1.719687e+00 9.954364e-01 9.360430e+04 7.866710e+00 -8.667946e-03 7.995367e-04
6.846089e-01 1.732026e+00 9.987624e-01 9.455646e+04 7.676998e+00 -4.304945e-03 8.313656e-04
6.912556e-01 1.744115e+00 9.993598e-01 9.467886e+04 7.862254e+00 -2.090931e-03 8.169413e-04
6.979023e-01 1.756647e+00 9.984776e-01 9.459320e+04 7.856524e+00 -5.730331e-03 8.354187e-04
7.045490e-01 1.768776e+00 9.958882e-01 9.455397e+04 7.562406e+00 -5.325377e-03 8.388758e-04
7.111956e-01 1.780915e+00 9.978529e-01 9.508639e+04 7.754665e+00 6.338358e-04 8.513927e-04
7.178423e-01 1.793146e+00 9.960462e-01 9.497198e+04 7.401341e+00 -1.766682e-03 8.288622e-04
7.244890e-01 1.805098e+00 9.989159e-01 9.499620e+04 7.541398e+00 -3.646851e-03 8.019209e-04
7.311357e-01 1.817294e+00 9.932396e-01 9.501838e+04 7.657262e+00 -2.619803e-03 8.051395e-04
7.377824e-01 1.829588e+00 9.942863e-01 9.489630e+04 7.460547e+00 -7.442832e-03 8.277893e-04
7.444291e-01 1.841709e+00 9.964849e-01 9.548157e+04 7.126321e+00 -1.320100e-02 8.182526e-04
7.510758e-01 1.853885e+00 9.955396e-01 9.541829e+04 7.537578e+00 -9.598315e-03 8.013248e-04
7.577225e-01 1.865946e+00 9.972143e-01 9.552240e+04 7.302029e+00 -1.394463e-02 8.341074e-04
7.643692e-01 1.877901e+00 9.926234e-01 9.579704e+04 7.981938e+00 -7.661164e-03 8.051395e-04
7.710159e-01 1.889930e+00 9.909475e-01 9.519098e+04 7.489195e+00 -8.593798e-03 8.286238e-04
7.776626e-01 1.901969e+00 9.902822e-01 9.539382e+04 7.640710e+00 -8.555412e-03 8.113384e-04
7.843093e-01 1.914007e+00 9.960632e-01 9.643672e+04 8.025229e+00 -1.178342e-02 8.131266e-04
7.909560e-01 1.926023e+00 9.928955e-01 9.610876e+04 7.486648e+00 -6.219387e-03 8.234978e-04
7.976027e-01 1.938120e+00 9.900610e-01 9.497466e+04 7.485375e+00 -6.931663e-03 7.930994e-04
8.042493e-01 1.949719e+00 9.850876e-01 9.539896e+04 8.031594e+00 -7.890403e-03 8.323193e-04
8.108960e-01 1.961766e+00 9.923035e-01 9.628587e+04 7.840609e+00 -1.263201e-02 8.081198e-04
8.175427e-01 1.973679e+00 9.889362e-01 9.608242e+04 7.360598e+00 -3.244340e-03 8.453131e-04
8.241894e-01 1.985240e+00 9.892363e-01 9.567302e+04 7.580868e+00 -1.256317e-02 8.157492e-04
8.308361e-01 1.996921e+00 9.831337e-01 9.553285e+04 7.616518e+00 -1.066655e-02 8.172989e-04
8.374828e-01 2.008896e+00 9.808764e-01 9.506679e+04 7.973026e+00 -1.167697e-02 8.186102e-04
8.441295e-01 2.020662e+00 9.858745e-01 9.516522e+04 8.339719e+00 -1.346946e-02 8.109808e-04
8.507762e-01 2.032374e+00 9.877264e-01 9.633318e+04 8.031594e+00 -1.462215e-02 8.060932e-04
8.574229e-01 2.044125e+00 9.954168e-01 9.752880e+04 7.952654e+00 -4.516602e-03 8.445978e-04
8.640696e-01 2.056180e+00 9.899840e-01 9.671780e+04 8.618558e+00 -1.090431e-02 7.772446e-04
8.707163e-01 2.067764e+00 9.878736e-01 9.665891e+04 7.774400e+00 -8.775949e-03 8.112192e-04
8.773630e-01 2.079776e+00 9.830595e-01 9.631534e+04 7.908091e+00 -2.292812e-03 8.082390e-04
8.840097e-01 2.091265e+00 9.836431e-01 9.668715e+04 8.138547e+00 -2.379954e-03 7.979870e-04
8.906564e-01 2.103134e+00 9.837915e-01 9.654360e+04 7.969206e+00 1.135707e-03 8.301735e-04
8.973030e-01 2.114815e+00 9.842136e-01 9.623564e+04 7.449724e+00 -5.749226e-03 7.902384e-04
9.039497e-01 2.126303e+00 9.771559e-01 9.580277e+04 7.569409e+00 -3.147304e-03 8.186102e-04
9.105964e-01 2.137905e+00 9.825540e-01 9.657890e+04 7.663629e+00 -1.824534e-02 8.097887e-04
9.172431e-01 2.149436e+00 9.833921e-01 9.697361e+04 6.931516e+00 -1.133770e-02 8.035898e-04
9.238898e-01 2.160944e+00 9.856696e-01 9.739803e+04 7.360598e+00 -1.243919e-02 8.043051e-04
9.305365e-01 2.172218e+00 9.891471e-01 9.797222e+04 7.718378e+00 -6.118298e-03 8.178949e-04
9.371832e-01 2.183671e+00 9.874042e-01 9.814656e+04 7.173431e+00 -6.222308e-03 7.928610e-04
9.438299e-01 2.194901e+00 9.905308e-01 9.843767e+04 8.172924e+00 -1.143038e-03 8.347034e-04
9.504766e-01 2.206249e+00 9.854608e-01 9.799493e+04 7.007910e+00 -1.258743e-02 8.114576e-04
9.571233e-01 2.217329e+00 9.849118e-01 9.835288e+04 7.466276e+00 -1.106942e-02 8.381605e-04
9.637700e-01 2.228468e+00 9.863538e-01 9.783002e+04 7.529938e+00 -1.088917e-02 8.543730e-04
9.704167e-01 2.239629e+00 9.854575e-01 9.786800e+04 7.596147e+00 -8.034170e-03 8.038282e-04
9.770634e-01 2.250682e+00 9.876485e-01 9.856187e+04 7.496834e+00 -5.881786e-04 8.212328e-04
9.837101e-01 2.262048e+00 9.835358e-01 9.761190e+04 7.776947e+00 3.494859e-03 8.175373e-04
9.903567e-01 2.273353e+00 9.869648e-01 9.838177e+04 7.950108e+00 1.425445e-02 8.279085e-04
