#./munderdamped_3d --dev=1 --amp=10.0 --omega=4.0 --force=0.1 --mass=1.0 --Dg=0.001 --block=1024 --paths=262144 --periods=5000 --trans=4000 --samples=400 --spp=400 --algorithm=predcorr --pav=1 --mode=moments --domain=3d --domainx=g:0.95:0.96:25:0 --domainy=a:10.0:10.0:1:0 --domainz=w:4.0:4.0:1:0 --q=2 --eps=0 --phi=0 --lambda=0 --Dp=0 --comp=0 --mean=0 >> temp/f0.1-D0.001-m_0.95_0.96-a10.0-w4.0.dat
#./munderdamped_3d --dev=1 --amp=10.0 --omega=4.0 --force=0.1 --mass=1.0 --Dg=0.001 --block=1024 --paths=262144 --periods=5000 --trans=4000 --samples=400 --spp=400 --algorithm=predcorr --pav=1 --mode=moments --domain=3d --domainx=g:0.96:1.0:100:0 --domainy=a:10.0:10.0:1:0 --domainz=w:4.0:4.0:1:0 --q=2 --eps=0 --phi=0 --lambda=0 --Dp=0 --comp=0 --mean=0 >> temp/f0.1-D0.001-m_0.96_1.0-a10.0-w4.0.dat
#./munderdamped_3d --dev=1 --amp=10.0 --omega=4.0 --force=0.1 --mass=1.0 --Dg=0.001 --block=1024 --paths=262144 --periods=5000 --trans=4000 --samples=400 --spp=400 --algorithm=predcorr --pav=1 --mode=moments --domain=3d --domainx=g:1.0:1.0:1:0 --domainy=a:10.0:10.0:1:0 --domainz=w:4.0:4.0:1:0 --q=2 --eps=0 --phi=0 --lambda=0 --Dp=0 --comp=0 --mean=0 >> temp/f0.1-D0.001-m_1.0_1.0-a10.0-w4.0.dat
#g a w <<v>> <<v^2>> qnu(q) mu_q Dx Gx EBx
9.864004e-01 1.000000e+01 4.000000e+00 7.491815e-03 5.576506e+00 9.651075e-01 1.236304e+03 7.872706e-02 6.048131e-02 3.496691e-01
9.868004e-01 1.000000e+01 4.000000e+00 7.525366e-03 5.572964e+00 9.776577e-01 1.229380e+03 7.828513e-02 7.001567e-02 3.532958e-01
9.872004e-01 1.000000e+01 4.000000e+00 7.445236e-03 5.569569e+00 9.603929e-01 1.210633e+03 7.709059e-02 7.516873e-02 3.567801e-01
9.876004e-01 1.000000e+01 4.000000e+00 7.420414e-03 5.566139e+00 9.723682e-01 1.199285e+03 7.636838e-02 7.192719e-02 3.606663e-01
9.880005e-01 1.000000e+01 4.000000e+00 7.317320e-03 5.562894e+00 9.467827e-01 1.175611e+03 7.485430e-02 7.326722e-02 3.679460e-01
9.884005e-01 1.000000e+01 4.000000e+00 7.284903e-03 5.559487e+00 9.600260e-01 1.157717e+03 7.371075e-02 6.969881e-02 3.749346e-01
9.888005e-01 1.000000e+01 4.000000e+00 7.167495e-03 5.556554e+00 9.652150e-01 1.149630e+03 7.319700e-02 8.053780e-02 3.781317e-01
9.892005e-01 1.000000e+01 4.000000e+00 7.052188e-03 5.553566e+00 9.531462e-01 1.130437e+03 7.198521e-02 8.553553e-02 3.847520e-01
9.896005e-01 1.000000e+01 4.000000e+00 6.910846e-03 5.550646e+00 9.656718e-01 1.092622e+03 6.956446e-02 8.352137e-02 3.898253e-01
9.900005e-01 1.000000e+01 4.000000e+00 6.810369e-03 5.547657e+00 9.572083e-01 1.076883e+03 6.857183e-02 7.012022e-02 3.983350e-01
9.904005e-01 1.000000e+01 4.000000e+00 6.635447e-03 5.545033e+00 9.676995e-01 1.049259e+03 6.681316e-02 8.394217e-02 4.082282e-01
9.908005e-01 1.000000e+01 4.000000e+00 6.463810e-03 5.542394e+00 9.558802e-01 1.021744e+03 6.505757e-02 8.486664e-02 4.161984e-01
9.912005e-01 1.000000e+01 4.000000e+00 6.274567e-03 5.539909e+00 9.515851e-01 9.924191e+02 6.319000e-02 8.981609e-02 4.258374e-01
9.916005e-01 1.000000e+01 4.000000e+00 6.115386e-03 5.537278e+00 9.620328e-01 9.603993e+02 6.114624e-02 8.251727e-02 4.361086e-01
9.920005e-01 1.000000e+01 4.000000e+00 5.958182e-03 5.534683e+00 9.573573e-01 9.315799e+02 5.931478e-02 8.445728e-02 4.468560e-01
9.924005e-01 1.000000e+01 4.000000e+00 5.735047e-03 5.532347e+00 9.526230e-01 8.975797e+02 5.715543e-02 9.469092e-02 4.582590e-01
9.928005e-01 1.000000e+01 4.000000e+00 5.564392e-03 5.529904e+00 9.565589e-01 8.676046e+02 5.524475e-02 1.090555e-01 4.688265e-01
9.932005e-01 1.000000e+01 4.000000e+00 5.317052e-03 5.527496e+00 9.446011e-01 8.285101e+02 5.275287e-02 9.338963e-02 4.816639e-01
9.936005e-01 1.000000e+01 4.000000e+00 5.112402e-03 5.525027e+00 9.360210e-01 7.943379e+02 5.057812e-02 1.097099e-01 4.955504e-01
9.940006e-01 1.000000e+01 4.000000e+00 4.927610e-03 5.522523e+00 9.517758e-01 7.591683e+02 4.834503e-02 1.051525e-01 5.112710e-01
9.944006e-01 1.000000e+01 4.000000e+00 4.685502e-03 5.520094e+00 9.482552e-01 7.235134e+02 4.607291e-02 9.996271e-02 5.297457e-01
9.948006e-01 1.000000e+01 4.000000e+00 4.460260e-03 5.517582e+00 9.518695e-01 6.909276e+02 4.399595e-02 1.122026e-01 5.467021e-01
9.952006e-01 1.000000e+01 4.000000e+00 4.240094e-03 5.515059e+00 9.309536e-01 6.579429e+02 4.189848e-02 1.172547e-01 5.678294e-01
9.956006e-01 1.000000e+01 4.000000e+00 4.055535e-03 5.512602e+00 9.407437e-01 6.294406e+02 4.008547e-02 1.193049e-01 5.913354e-01
9.960006e-01 1.000000e+01 4.000000e+00 3.810553e-03 5.510017e+00 9.340489e-01 5.929586e+02 3.776297e-02 1.212555e-01 6.133724e-01
9.964006e-01 1.000000e+01 4.000000e+00 3.608262e-03 5.507404e+00 9.141847e-01 5.627408e+02 3.583524e-02 1.236656e-01 6.382093e-01
9.968006e-01 1.000000e+01 4.000000e+00 3.409583e-03 5.504668e+00 9.226961e-01 5.325531e+02 3.391311e-02 1.287589e-01 6.692013e-01
9.972006e-01 1.000000e+01 4.000000e+00 3.209256e-03 5.502144e+00 9.192032e-01 5.029724e+02 3.202758e-02 1.388015e-01 6.975635e-01
9.976006e-01 1.000000e+01 4.000000e+00 3.010229e-03 5.499571e+00 9.295617e-01 4.756091e+02 3.028511e-02 1.473036e-01 7.303886e-01
9.980006e-01 1.000000e+01 4.000000e+00 2.810064e-03 5.496964e+00 9.298995e-01 4.492092e+02 2.860257e-02 1.419666e-01 7.642907e-01
