#./munderdamped_3d --dev=0 --amp=100.0 --omega=1 --mass=0.1 --force=0 --Dg=0.01 --block=256 --paths=1024 --periods=1000 --trans=100 --samples=100 --spp=5000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=g:-3:0:300:1 --domainy=s:-1:2:100:1 --domainz=a:-1:2.5:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=20.0 --zeta=0.05 --comp=0 --mean=1.0 --second=13.0 --skew=0.99 --distribution=s>> 1D_g:-3:0:300:1_20.0_100.0_0.99_1.0_13.0.dat
#g <<v>> <<v^2>> qnu(q) mu_q Dx Gx Gv EBx EBv
7.413088e-03 4.866955e+00 1.954301e+04 9.903128e-01 1.374374e+06 1.093815e+02 -1.211327e-01 8.208409e+00 2.968311e-05 1.650929e-03
7.585761e-03 4.922731e+00 1.905664e+04 9.319403e-01 1.336666e+06 1.063359e+02 -4.475456e-02 4.305301e+00 3.111362e-05 1.542926e-03
7.762456e-03 4.990995e+00 1.858417e+04 9.587817e-01 1.420158e+06 1.130942e+02 -6.057727e-02 6.360051e+00 3.147125e-05 1.581192e-03
7.943267e-03 5.070371e+00 1.812946e+04 9.944367e-01 1.370185e+06 1.090199e+02 -8.294713e-02 4.673066e+00 3.063679e-05 1.518846e-03
8.128289e-03 5.139533e+00 1.768590e+04 1.053327e+00 1.412382e+06 1.123812e+02 -1.335241e-01 5.894007e+00 3.600121e-05 1.485586e-03
8.317620e-03 5.204864e+00 1.725045e+04 9.751394e-01 1.401877e+06 1.115358e+02 -1.306655e-01 8.407123e+00 3.325939e-05 1.454711e-03
8.511363e-03 5.276870e+00 1.682659e+04 9.780980e-01 1.380152e+06 1.097634e+02 -1.237887e-02 1.168963e+01 3.206730e-05 1.393437e-03
8.709618e-03 5.340515e+00 1.642026e+04 1.063014e+00 1.518556e+06 1.208457e+02 1.428723e-03 6.111003e+00 3.421307e-05 1.525879e-03
8.912491e-03 5.419912e+00 1.602122e+04 9.906784e-01 1.339074e+06 1.067382e+02 1.347256e-02 7.961992e+00 3.385544e-05 1.308322e-03
9.120089e-03 5.480769e+00 1.562745e+04 9.615298e-01 1.293595e+06 1.027046e+02 -3.239173e-02 6.125875e+00 3.385544e-05 1.226783e-03
9.332523e-03 5.552486e+00 1.525594e+04 1.021314e+00 1.374508e+06 1.093967e+02 -1.455462e-02 6.111709e+00 3.433228e-05 1.279473e-03
9.549906e-03 5.628312e+00 1.488498e+04 9.963258e-01 1.328096e+06 1.057909e+02 -5.786681e-02 6.282674e+00 3.230572e-05 1.215816e-03
9.772351e-03 5.691157e+00 1.452184e+04 1.015845e+00 1.414478e+06 1.126053e+02 -2.653229e-02 5.542797e+00 3.254414e-05 1.180291e-03
9.999978e-03 5.769052e+00 1.417036e+04 9.919152e-01 1.295808e+06 1.031426e+02 -6.919497e-02 5.997225e+00 3.254414e-05 1.102686e-03
1.023291e-02 5.814555e+00 1.382600e+04 9.403306e-01 1.176305e+06 9.365951e+01 -5.177557e-03 5.360222e+00 3.302097e-05 9.435415e-04
1.047126e-02 5.884479e+00 1.349800e+04 9.953350e-01 1.259926e+06 1.004026e+02 6.216812e-02 4.059093e+00 3.695488e-05 1.026630e-03
1.071517e-02 5.939570e+00 1.317110e+04 1.002059e+00 1.291226e+06 1.027555e+02 -1.473004e-02 4.415246e+00 3.588200e-05 1.052380e-03
1.096476e-02 6.002315e+00 1.284778e+04 1.051314e+00 1.299622e+06 1.032750e+02 -3.414750e-02 5.314604e+00 3.647804e-05 1.032829e-03
1.122016e-02 6.052489e+00 1.254017e+04 1.001045e+00 1.192453e+06 9.492256e+01 -5.523562e-04 1.027767e+01 3.480911e-05 9.484291e-04
1.148151e-02 6.112479e+00 1.224002e+04 9.889249e-01 1.235300e+06 9.834502e+01 9.603965e-02 3.319975e+00 3.790855e-05 9.047985e-04
1.174895e-02 6.163922e+00 1.194697e+04 9.395940e-01 1.072010e+06 8.541910e+01 6.160724e-02 4.278789e+00 3.337860e-05 7.976294e-04
1.202262e-02 6.212129e+00 1.166024e+04 1.002627e+00 1.215472e+06 9.662360e+01 -3.378862e-02 2.823911e+00 3.755093e-05 8.503199e-04
1.230266e-02 6.252738e+00 1.137404e+04 9.974286e-01 1.167492e+06 9.302798e+01 6.698072e-02 3.898422e+00 3.850460e-05 8.387566e-04
1.258922e-02 6.290461e+00 1.110803e+04 9.752783e-01 1.164684e+06 9.274277e+01 9.467840e-03 3.728615e+00 3.314018e-05 8.366108e-04
1.288246e-02 6.335063e+00 1.084403e+04 9.576565e-01 1.098602e+06 8.752758e+01 1.299050e-01 3.726630e+00 3.528595e-05 7.584095e-04
1.318253e-02 6.366074e+00 1.058177e+04 9.416655e-01 1.088162e+06 8.642751e+01 4.506612e-02 4.316573e+00 3.373623e-05 7.593632e-04
1.348960e-02 6.408513e+00 1.033015e+04 9.727414e-01 1.162839e+06 9.230478e+01 -3.193438e-02 8.400837e+00 3.659725e-05 8.044243e-04
1.380381e-02 6.449774e+00 1.009053e+04 9.118516e-01 1.145070e+06 9.103154e+01 2.774620e-02 4.591446e+00 3.600121e-05 7.405281e-04
1.412534e-02 6.462310e+00 9.847312e+03 1.013747e+00 1.237624e+06 9.844688e+01 6.961739e-02 5.508728e+00 3.635883e-05 8.449554e-04
1.445436e-02 6.489338e+00 9.616380e+03 1.002416e+00 1.221933e+06 9.743848e+01 -5.505556e-02 2.352982e+00 3.838539e-05 8.263588e-04
1.479105e-02 6.509333e+00 9.387008e+03 9.288225e-01 1.070671e+06 8.525613e+01 -4.472578e-02 4.003158e+00 3.623962e-05 7.210970e-04
1.513557e-02 6.527463e+00 9.167951e+03 1.043846e+00 1.236505e+06 9.856911e+01 5.687356e-03 2.383540e+00 3.802776e-05 8.043051e-04
1.548813e-02 6.551136e+00 8.955639e+03 9.859908e-01 1.089133e+06 8.657011e+01 2.864611e-02 2.623961e+00 3.767014e-05 7.250309e-04
1.584889e-02 6.550602e+00 8.743868e+03 9.472001e-01 1.100259e+06 8.729330e+01 -2.469438e-02 4.227540e+00 3.778934e-05 7.057190e-04
1.621806e-02 6.562586e+00 8.539108e+03 1.007545e+00 1.130062e+06 8.968700e+01 4.245424e-02 2.951654e+00 3.433228e-05 7.617474e-04
1.659582e-02 6.565900e+00 8.337028e+03 9.943238e-01 1.133121e+06 9.033890e+01 -1.949096e-02 4.658353e+00 3.874302e-05 7.436275e-04
1.698239e-02 6.561662e+00 8.144376e+03 9.890912e-01 1.115920e+06 8.863785e+01 2.358341e-02 4.295849e+00 3.802776e-05 7.224083e-04
