#./overdamped_3d --dev=1 --amp=40.0 --omega=1.0 --force=0 --Dg=0.01 --block=256 --paths=65536 --periods=1000 --trans=100 --samples=100 --spp=1000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=a:-1:2:300:1 --domainy=a:0:10:100:0 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=30.0 --zeta=0.0333333333333 --comp=0 --mean=0.0 --second=0.1 --skew=0.99 --distribution=d>> comp_d_a:-1:2:300:1_0.0_0.0333333333333_30.0.dat
#a <<v>> qnu(q) mu_q Dx Gx EBx
1.949842e+00 9.773073e-08 2.767105e-04 8.823173e+00 7.021062e-04 -5.035298e-01 2.729893e-04
1.995259e+00 -1.772476e-07 -5.128018e-04 8.779520e+00 6.986401e-04 -4.973184e-01 2.678633e-04
2.041735e+00 1.353389e-07 -3.785324e-04 8.748486e+00 6.961925e-04 -4.919081e-01 2.632141e-04
2.089293e+00 1.672132e-07 -1.816826e-04 8.746720e+00 6.960577e-04 -4.914312e-01 2.675056e-04
2.137959e+00 -1.720196e-08 3.460060e-04 8.720005e+00 6.939343e-04 -4.862288e-01 2.841949e-04
2.187758e+00 -5.143723e-09 -3.346804e-05 8.733100e+00 6.949347e-04 -4.891326e-01 2.903938e-04
2.238717e+00 -5.742418e-08 -2.425911e-05 8.690956e+00 6.916038e-04 -4.819672e-01 2.681017e-04
2.290864e+00 -4.781133e-08 2.186067e-04 8.614729e+00 6.855272e-04 -4.684150e-01 2.894402e-04
2.344225e+00 -1.506015e-07 4.227443e-04 8.604439e+00 6.847063e-04 -4.663548e-01 2.924204e-04
2.398829e+00 1.544803e-07 -2.764178e-04 8.589049e+00 6.834779e-04 -4.647260e-01 2.853870e-04
2.454705e+00 4.055952e-08 -7.676111e-05 8.605915e+00 6.848500e-04 -4.675055e-01 2.877712e-04
2.511882e+00 -1.037177e-08 -2.276387e-04 8.524867e+00 6.783816e-04 -4.532341e-01 3.033876e-04
2.570391e+00 -2.077305e-07 -5.642348e-05 8.545779e+00 6.800477e-04 -4.568766e-01 2.915859e-04
2.630263e+00 -4.557676e-08 -5.613007e-04 8.489402e+00 6.755678e-04 -4.473943e-01 2.962351e-04
2.691530e+00 -3.178989e-08 -1.540773e-04 8.481841e+00 6.749523e-04 -4.456091e-01 2.894402e-04
2.754224e+00 -7.884231e-09 9.111895e-04 8.423448e+00 6.703082e-04 -4.333959e-01 2.919436e-04
2.818378e+00 3.840928e-08 8.256471e-05 8.453509e+00 6.726991e-04 -4.402580e-01 2.993345e-04
2.884026e+00 8.748545e-08 2.887815e-04 8.364327e+00 6.656238e-04 -4.233205e-01 2.976656e-04
2.951204e+00 2.339972e-08 2.526320e-04 8.410250e+00 6.692682e-04 -4.321824e-01 3.000498e-04
3.019946e+00 1.803254e-07 2.430881e-04 8.395403e+00 6.680918e-04 -4.294255e-01 3.098249e-04
3.090289e+00 -1.586122e-07 1.457113e-04 8.382455e+00 6.670671e-04 -4.272929e-01 3.106594e-04
3.162271e+00 2.689914e-08 -6.512982e-05 8.328514e+00 6.627596e-04 -4.173258e-01 2.932549e-04
3.235930e+00 1.580219e-07 -1.983919e-04 8.270569e+00 6.581531e-04 -4.066185e-01 3.122091e-04
3.311305e+00 1.272017e-07 -2.423133e-04 8.275141e+00 6.584995e-04 -4.076880e-01 3.150702e-04
3.388435e+00 -2.453809e-08 3.685110e-05 8.235472e+00 6.553674e-04 -3.995293e-01 3.069639e-04
3.467361e+00 6.201981e-08 5.346954e-04 8.268125e+00 6.579719e-04 -4.052631e-01 3.038645e-04
3.548127e+00 2.715211e-08 1.901985e-04 8.192882e+00 6.519790e-04 -3.911926e-01 3.179312e-04
3.630773e+00 3.410878e-08 -2.072854e-04 8.220399e+00 6.541551e-04 -3.970938e-01 3.156662e-04
3.715345e+00 4.481785e-08 -6.173985e-04 8.125721e+00 6.466166e-04 -3.792332e-01 3.132820e-04
3.801886e+00 5.599069e-08 -4.714308e-05 8.185111e+00 6.513572e-04 -3.901628e-01 3.180504e-04
3.890443e+00 -2.134645e-07 2.944797e-05 8.137162e+00 6.475204e-04 -3.806742e-01 3.253222e-04
3.981063e+00 7.315048e-08 -6.512293e-05 8.118472e+00 6.460618e-04 -3.770047e-01 3.113747e-04
4.073794e+00 2.015327e-08 2.862882e-04 8.069716e+00 6.421608e-04 -3.667994e-01 3.196001e-04
4.168685e+00 1.588651e-07 3.887471e-05 8.128807e+00 6.468682e-04 -3.791267e-01 3.221035e-04
4.265786e+00 -2.078570e-08 -4.080912e-04 8.054643e+00 6.409537e-04 -3.648490e-01 3.204346e-04
4.365149e+00 1.447831e-07 -4.655574e-05 8.127935e+00 6.467995e-04 -3.791412e-01 3.144741e-04
4.466826e+00 3.107315e-08 -1.703171e-04 8.092458e+00 6.439792e-04 -3.722332e-01 3.303289e-04
