#./overdamped_3d --dev=1 --amp=40.0 --omega=1.0 --force=0 --Dg=0.01 --block=256 --paths=65536 --periods=1000 --trans=100 --samples=100 --spp=1000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=a:-1:2:300:1 --domainy=a:0:10:100:0 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=30.0 --zeta=0.0333333333333 --comp=0 --mean=0.0 --second=10 --skew=0.99 --distribution=r>> comp_r_a:-1:2:300:1_0.0_10_0.0333333333333_30.0.dat
#a <<v>> qnu(q) mu_q Dx Gx EBx
4.677341e+00 1.526252e-08 1.896768e-04 8.068443e+00 6.420652e-04 -3.668359e-01 3.433228e-04
4.786290e+00 -3.221151e-08 -1.777219e-04 8.002665e+00 6.368426e-04 -3.540679e-01 3.486872e-04
4.897777e+00 1.073436e-07 1.812307e-04 8.039824e+00 6.397801e-04 -3.612452e-01 3.389120e-04
5.011860e+00 -6.383276e-08 2.357570e-04 7.984950e+00 6.354257e-04 -3.499191e-01 3.436804e-04
5.128602e+00 7.340346e-08 -1.434548e-04 8.012129e+00 6.375766e-04 -3.561101e-01 3.547668e-04
5.248062e+00 -7.795691e-08 -3.260488e-04 7.928663e+00 6.309458e-04 -3.391295e-01 3.528595e-04
5.370305e+00 -6.589867e-08 -3.784974e-04 7.989340e+00 6.357856e-04 -3.517922e-01 3.246069e-04
5.495395e+00 7.424669e-08 3.823122e-05 7.930303e+00 6.310768e-04 -3.389794e-01 3.384352e-04
5.623399e+00 -7.365642e-08 1.284332e-04 7.948755e+00 6.325324e-04 -3.427311e-01 3.452301e-04
5.754385e+00 1.018626e-07 -3.725199e-04 7.935398e+00 6.314882e-04 -3.407516e-01 3.423691e-04
5.888422e+00 5.400909e-08 1.731910e-04 7.893841e+00 6.281787e-04 -3.311797e-01 3.551245e-04
6.025580e+00 -1.397238e-07 -4.001135e-04 7.966123e+00 6.339135e-04 -3.471963e-01 3.618002e-04
6.165934e+00 -1.013988e-07 -2.888171e-05 7.888300e+00 6.277426e-04 -3.304277e-01 3.432035e-04
6.309557e+00 -4.641999e-08 3.097621e-04 7.904079e+00 6.289871e-04 -3.332343e-01 3.420115e-04
6.456525e+00 4.949779e-08 4.809363e-04 7.849163e+00 6.246118e-04 -3.213725e-01 3.594160e-04
6.606917e+00 2.656185e-09 4.062830e-04 7.829975e+00 6.231057e-04 -3.173884e-01 3.517866e-04
6.760812e+00 -5.733986e-09 2.465246e-04 7.919609e+00 6.302362e-04 -3.367057e-01 3.579855e-04
6.918291e+00 -1.218472e-08 1.885250e-04 7.839215e+00 6.238311e-04 -3.198191e-01 3.542900e-04
7.079439e+00 5.894200e-08 4.040288e-04 7.875292e+00 6.266942e-04 -3.271613e-01 3.566742e-04
