#./overdamped_3d --dev=0 --amp=40.0 --omega=1.0 --force=0 --Dg=0.01 --block=256 --paths=262144 --periods=1000 --trans=100 --samples=100 --spp=500 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=s:-2:3:300:1 --domainy=a:0:10:100:0 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=10 --zeta=0.1 --comp=0 --mean=1.0 --second=50 --skew=0.99 --distribution=s>> journal_4_s_10_s:-2:3:300:1_1.0_0.99_40.0.dat
#s <<v>> qnu(q) mu_q Dx Gx EBx
8.253998e+01 6.321975e-01 1.012697e+00 5.502010e+06 4.377817e+02 -1.349187e-02 5.080700e-04
8.576913e+01 5.979770e-01 1.016077e+00 5.731760e+06 4.560752e+02 -1.124299e-02 4.847050e-04
8.912461e+01 5.803953e-01 1.012536e+00 5.899918e+06 4.694817e+02 -1.184189e-02 5.263090e-04
9.261137e+01 5.826199e-01 1.013787e+00 6.149307e+06 4.892499e+02 -1.214892e-02 4.947186e-04
9.623454e+01 6.051424e-01 1.015194e+00 6.387070e+06 5.082076e+02 -1.322353e-02 5.135536e-04
9.999945e+01 6.422068e-01 1.014030e+00 6.595636e+06 5.248227e+02 -7.713020e-03 4.901886e-04
1.039117e+02 7.005677e-01 1.013361e+00 6.849742e+06 5.449831e+02 -1.625061e-03 5.156994e-04
1.079769e+02 7.749934e-01 1.014303e+00 7.065901e+06 5.622786e+02 3.195167e-03 4.768372e-04
1.122012e+02 8.652380e-01 1.016284e+00 7.327329e+06 5.830773e+02 -5.534291e-03 5.251169e-04
1.165908e+02 9.693065e-01 1.010665e+00 7.577105e+06 6.029785e+02 -4.120827e-03 5.186796e-04
1.211521e+02 1.080196e+00 1.012721e+00 7.875546e+06 6.267856e+02 -1.042306e-02 4.920959e-04
1.258918e+02 1.188697e+00 1.013905e+00 8.176889e+06 6.507448e+02 -7.596672e-03 4.911423e-04
1.308170e+02 1.281462e+00 1.018305e+00 8.473066e+06 6.744060e+02 -1.277101e-02 5.402565e-04
1.359349e+02 1.342620e+00 1.015521e+00 8.807341e+06 7.008655e+02 -3.913641e-03 4.992485e-04
1.412529e+02 1.366652e+00 1.017311e+00 9.165798e+06 7.296649e+02 -5.527198e-03 5.158186e-04
1.467791e+02 1.345667e+00 1.017806e+00 9.482062e+06 7.544720e+02 -7.155657e-03 5.085468e-04
1.525214e+02 1.285907e+00 1.020553e+00 9.955551e+06 7.923621e+02 -8.610070e-03 5.217791e-04
1.584884e+02 1.198797e+00 1.019053e+00 1.031286e+07 8.206783e+02 -6.626546e-03 5.347729e-04
1.646888e+02 1.100792e+00 1.015942e+00 1.069540e+07 8.511705e+02 -4.079461e-03 5.235672e-04
1.711318e+02 1.000743e+00 1.016674e+00 1.113220e+07 8.859961e+02 -1.441181e-03 4.981756e-04
1.778269e+02 9.135731e-01 1.018079e+00 1.163169e+07 9.255851e+02 1.092911e-03 5.458593e-04
1.847839e+02 8.394676e-01 1.017175e+00 1.205219e+07 9.589906e+02 2.000690e-03 5.165339e-04
1.920130e+02 7.920709e-01 1.013344e+00 1.251783e+07 9.960635e+02 -3.077626e-03 5.089045e-04
1.995250e+02 7.629357e-01 1.016301e+00 1.307647e+07 1.040539e+03 -4.983127e-03 5.105734e-04
2.073309e+02 7.620888e-01 1.012227e+00 1.355889e+07 1.078884e+03 -8.039296e-03 5.100965e-04
2.154421e+02 7.852793e-01 1.014261e+00 1.406770e+07 1.119380e+03 -6.785929e-03 4.905462e-04
2.238707e+02 8.328142e-01 1.015342e+00 1.461251e+07 1.162784e+03 -7.498860e-03 5.248785e-04
2.326290e+02 9.022977e-01 1.017999e+00 1.524000e+07 1.212751e+03 -5.289555e-03 5.180836e-04
2.417300e+02 9.857819e-01 1.018552e+00 1.579687e+07 1.257032e+03 -2.466857e-03 4.955530e-04
2.511870e+02 1.071248e+00 1.017661e+00 1.630986e+07 1.297940e+03 -8.001149e-03 5.328655e-04
2.610140e+02 1.143371e+00 1.016761e+00 1.693988e+07 1.348136e+03 -6.043375e-03 5.105734e-04
2.712255e+02 1.185261e+00 1.019050e+00 1.756063e+07 1.397387e+03 -7.499099e-03 5.332232e-04
2.818365e+02 1.188108e+00 1.014515e+00 1.819277e+07 1.447655e+03 -1.084489e-02 5.143881e-04
2.928625e+02 1.152399e+00 1.014735e+00 1.890765e+07 1.504627e+03 -1.400661e-02 5.085468e-04
3.043200e+02 1.089077e+00 1.013666e+00 1.966485e+07 1.564887e+03 -8.459389e-03 5.137920e-04
3.162257e+02 1.016047e+00 1.018256e+00 2.049708e+07 1.631147e+03 -5.840063e-03 5.295277e-04
3.285971e+02 9.429434e-01 1.014089e+00 2.133836e+07 1.698066e+03 -7.338405e-03 5.179644e-04
3.414526e+02 8.909996e-01 1.014443e+00 2.223638e+07 1.769481e+03 -4.355967e-03 5.023479e-04
3.548110e+02 8.599130e-01 1.016688e+00 2.307701e+07 1.836410e+03 -6.485045e-03 5.033016e-04
3.686920e+02 8.588374e-01 1.014406e+00 2.396468e+07 1.907043e+03 -8.602262e-03 5.114079e-04
3.831161e+02 8.833308e-01 1.019374e+00 2.493391e+07 1.984172e+03 -5.504131e-03 4.955530e-04
3.981045e+02 9.377220e-01 1.017615e+00 2.585048e+07 2.057077e+03 -9.370983e-03 5.297661e-04
4.136792e+02 1.000820e+00 1.018142e+00 2.686054e+07 2.137513e+03 -5.040288e-03 5.002022e-04
4.298633e+02 1.055012e+00 1.018039e+00 2.788971e+07 2.219261e+03 -9.794772e-03 5.078316e-04
4.466805e+02 1.095947e+00 1.018275e+00 2.899945e+07 2.307573e+03 -7.164061e-03 5.347729e-04
4.641557e+02 1.100262e+00 1.019871e+00 3.016429e+07 2.400279e+03 -5.146623e-03 4.972219e-04
4.823145e+02 1.067593e+00 1.014170e+00 3.115554e+07 2.479151e+03 -1.161158e-02 5.011559e-04
5.011837e+02 1.024332e+00 1.012807e+00 3.228748e+07 2.569292e+03 -4.999638e-03 5.106926e-04
5.207911e+02 9.737096e-01 1.016759e+00 3.380633e+07 2.690164e+03 2.362967e-03 5.264282e-04
5.411657e+02 9.285932e-01 1.013291e+00 3.498326e+07 2.783877e+03 -6.281614e-03 5.034208e-04
5.623373e+02 9.151093e-01 1.012424e+00 3.637642e+07 2.894715e+03 -1.041579e-02 5.234480e-04
5.843372e+02 9.230376e-01 1.014850e+00 3.767430e+07 2.998080e+03 -9.293497e-03 5.190372e-04
6.071978e+02 9.599216e-01 1.010928e+00 3.914522e+07 3.115026e+03 -7.085621e-03 5.116463e-04
6.309528e+02 9.955916e-01 1.008727e+00 4.053421e+07 3.225448e+03 -3.484130e-03 5.340576e-04
6.556371e+02 1.030989e+00 1.010068e+00 4.213872e+07 3.353309e+03 -6.845891e-03 5.162954e-04
6.812871e+02 1.050632e+00 1.013599e+00 4.409224e+07 3.508716e+03 -1.385206e-02 5.108118e-04
7.079406e+02 1.039621e+00 1.017223e+00 4.587645e+07 3.650560e+03 -8.705795e-03 4.963875e-04
7.356368e+02 1.009787e+00 1.015230e+00 4.749376e+07 3.779344e+03 -7.065415e-03 5.220175e-04
7.644166e+02 9.726294e-01 1.013980e+00 4.928000e+07 3.921550e+03 -8.920431e-03 5.165339e-04
7.943223e+02 9.552316e-01 1.015668e+00 5.128531e+07 4.081068e+03 -3.369153e-03 5.165339e-04
8.253980e+02 9.499903e-01 1.012816e+00 5.325083e+07 4.237355e+03 -8.851469e-03 5.201101e-04
8.576895e+02 9.626362e-01 1.018191e+00 5.565118e+07 4.428452e+03 -1.064199e-02 4.982948e-04
8.912442e+02 9.944758e-01 1.013632e+00 5.762298e+07 4.585436e+03 -9.892523e-03 5.062819e-04
9.261117e+02 1.013037e+00 1.019106e+00 5.985948e+07 4.763264e+03 -1.227671e-02 4.588366e-04
9.623433e+02 1.021912e+00 1.012258e+00 6.203912e+07 4.936637e+03 -8.690596e-03 5.195141e-04
