157316.7 164.0392 0.04954433 68763730.0 22.56753 0.4555779 68737060.0 218.4663 0.01991546 -0.3775713 4.518032e-05 2655.736
174269.5 162.7403 0.07035312 76553660.0 22.38152 1.009346 76527110.0 219.5656 0.0157181 -0.3700718 4.422665e-05 3005.279
193047.9 176.238 0.06478202 84707640.0 22.69102 1.304462 84676660.0 219.315 0.006040692 -0.3676314 3.635883e-05 2826.701
213849.6 220.6819 0.07734709 93803580.0 22.75717 1.445026 93754790.0 219.2075 0.02005816 -0.3629141 3.886223e-05 1981.439
236895.8 208.9776 0.07425683 104116100.0 22.76308 0.0 104071900.0 219.6585 0.01957381 -0.3716488 2.82526e-05 2456.931
262423.8 242.5999 0.05756577 115890800.0 22.56668 2.153242 115831900.0 220.6964 0.02886605 -0.3667486 2.610683e-05 2020.529
290702.0 208.2497 0.07136022 129357800.0 22.57132 0.7015515 129314800.0 222.4174 0.02410269 -0.3772456 2.980232e-05 3074.376
322023.1 205.6738 0.1109805 142641500.0 22.43516 1.087996 142599100.0 221.4114 0.006775498 -0.3674835 2.133846e-05 3476.703
356726.8 258.2639 0.1138422 157574500.0 22.48356 1.721783 157507900.0 220.7681 -0.00400871 -0.3702578 1.692772e-05 2420.234
395164.9 329.1743 0.08414401 175871000.0 22.51046 0.190731 175762300.0 222.3915 -0.003739357 -0.3658465 2.026558e-05 1653.363
