#./overdamped_3d --dev=1 --amp=40 --omega=1 --force=0 --Dg=0.01 --block=256 --paths=16384 --periods=1000 --trans=100 --samples=100 --spp=1000 --algorithm=euler --pav=1 --mode=moments --domain=2d --domainx=l:0.95:2.05:100:1 --domainy=a:-1.05:0.05:100:1 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=30.0 --zeta=0.0333333333333 --comp=0 --mean=1.0 --second=3.14 --skew=0.99 --distribution=s>> symmetric_var_lam_l:0.95:2.05:100:1_a:-1.05:0.05:100:1_40_0.99_1.0.dat
#l a <<v>> qnu(q) mu_q Dx Gx EBx
4.623833e+01 9.141134e-02 1.000071e+00 1.014988e+00 9.534114e+05 7.588094e+01 -1.321667e-02 2.390146e-04
4.742443e+01 9.141134e-02 1.000554e+00 1.008753e+00 9.609508e+05 7.645867e+01 -1.889640e-02 2.385378e-04
4.864096e+01 9.141134e-02 1.000962e+00 9.986117e-01 9.818625e+05 7.811197e+01 -3.228426e-02 2.396107e-04
4.988870e+01 9.141134e-02 9.998102e-01 1.021309e+00 1.015934e+06 8.085580e+01 9.244442e-03 2.300739e-04
5.116845e+01 9.141134e-02 1.002266e+00 9.811902e-01 9.809526e+05 7.804958e+01 4.714727e-04 2.396107e-04
5.248102e+01 9.141134e-02 9.977298e-01 9.925231e-01 1.026581e+06 8.168532e+01 -1.574546e-02 2.362728e-04
5.382727e+01 9.141134e-02 9.991572e-01 9.832158e-01 1.050668e+06 8.359295e+01 2.590179e-03 2.350807e-04
5.520805e+01 9.141134e-02 9.983786e-01 9.825003e-01 1.067400e+06 8.493685e+01 -5.649328e-03 2.367496e-04
5.662424e+01 9.141134e-02 9.983389e-01 9.866364e-01 1.107001e+06 8.808939e+01 -1.285958e-02 2.312660e-04
5.807677e+01 9.141134e-02 9.990031e-01 9.974232e-01 1.158048e+06 9.218540e+01 -1.697284e-02 2.303123e-04
5.956656e+01 9.141134e-02 1.001174e+00 9.962891e-01 1.182950e+06 9.410959e+01 -4.345238e-03 2.297163e-04
6.109455e+01 9.141134e-02 1.000788e+00 1.017234e+00 1.237830e+06 9.850831e+01 -3.502285e-02 2.375841e-04
6.266175e+01 9.141134e-02 1.001125e+00 1.000114e+00 1.253886e+06 9.977041e+01 -6.480551e-02 2.373457e-04
6.426916e+01 9.141134e-02 1.000944e+00 9.938197e-01 1.256535e+06 9.997572e+01 -4.574800e-02 2.303123e-04
6.591779e+01 9.141134e-02 1.004035e+00 1.025081e+00 1.315351e+06 1.046708e+02 -5.014002e-02 2.332926e-04
6.760871e+01 9.141134e-02 1.000174e+00 9.981422e-01 1.330236e+06 1.058645e+02 -5.570406e-02 2.391338e-04
6.934301e+01 9.141134e-02 1.000403e+00 9.923861e-01 1.366554e+06 1.087528e+02 -2.720213e-02 2.337694e-04
7.112180e+01 9.141134e-02 1.000175e+00 9.883413e-01 1.404234e+06 1.117214e+02 2.008438e-03 2.295971e-04
7.294622e+01 9.141134e-02 9.996107e-01 1.005908e+00 1.430408e+06 1.138066e+02 -6.874025e-03 2.325773e-04
7.481744e+01 9.141134e-02 1.001674e+00 9.724364e-01 1.413369e+06 1.124633e+02 -2.985382e-02 2.236366e-04
7.673666e+01 9.141134e-02 9.966531e-01 9.619527e-01 1.413422e+06 1.124605e+02 2.521789e-02 2.279282e-04
7.870510e+01 9.141134e-02 1.000276e+00 9.791645e-01 1.466665e+06 1.167293e+02 -3.016591e-04 2.313852e-04
8.072404e+01 9.141134e-02 9.991326e-01 9.652004e-01 1.471212e+06 1.170457e+02 -8.097053e-03 2.220869e-04
8.279478e+01 9.141134e-02 9.949019e-01 9.556970e-01 1.491981e+06 1.187216e+02 -3.405041e-02 2.380610e-04
8.491863e+01 9.141134e-02 9.965587e-01 9.588106e-01 1.539097e+06 1.224535e+02 -2.730000e-02 2.449751e-04
8.709697e+01 9.141134e-02 9.960445e-01 9.834029e-01 1.638546e+06 1.304061e+02 8.234024e-03 2.442598e-04
8.933118e+01 9.141134e-02 9.952537e-01 9.911832e-01 1.688780e+06 1.343701e+02 3.144550e-02 2.408028e-04
9.162270e+01 9.141134e-02 9.967237e-01 1.017032e+00 1.815270e+06 1.444595e+02 2.994943e-02 2.455711e-04
9.397301e+01 9.141134e-02 9.937176e-01 1.022426e+00 1.865393e+06 1.484317e+02 -1.563847e-03 2.343655e-04
9.638361e+01 9.141134e-02 9.939300e-01 1.014446e+00 1.877130e+06 1.493749e+02 1.359224e-03 2.336502e-04
9.885604e+01 9.141134e-02 9.913437e-01 9.867659e-01 1.867303e+06 1.485823e+02 -1.472741e-02 2.393723e-04
1.013919e+02 9.141134e-02 9.947302e-01 9.835046e-01 1.903150e+06 1.514601e+02 1.107657e-02 2.382994e-04
1.039928e+02 9.141134e-02 9.953527e-01 9.849658e-01 1.974012e+06 1.570853e+02 7.842779e-04 2.286434e-04
1.066603e+02 9.141134e-02 9.930130e-01 9.803033e-01 2.001898e+06 1.592995e+02 9.567261e-03 2.450943e-04
1.093964e+02 9.141134e-02 9.968459e-01 9.836232e-01 2.096011e+06 1.667574e+02 4.299259e-02 2.344847e-04

8.912509e+00 9.375623e-02 1.001277e+00 1.013555e+00 1.838890e+05 1.464225e+01 1.013160e-03 3.386736e-04
9.141131e+00 9.375623e-02 1.000828e+00 9.994459e-01 1.869287e+05 1.487048e+01 2.802885e-02 3.354549e-04
9.375619e+00 9.375623e-02 1.000397e+00 1.028683e+00 1.939335e+05 1.543548e+01 1.743555e-02 3.395081e-04
9.616121e+00 9.375623e-02 9.992605e-01 1.001613e+00 1.906954e+05 1.518306e+01 1.042247e-02 3.367662e-04
9.862793e+00 9.375623e-02 1.000274e+00 9.912005e-01 1.920668e+05 1.528874e+01 1.684546e-02 3.070831e-04
1.011579e+01 9.375623e-02 1.000622e+00 9.925181e-01 2.002765e+05 1.595369e+01 3.279757e-02 3.142357e-04
