#./munderdamped_3d --dev=3 --amp=60.0 --omega=1 --mass=0.017 --force=0 --Dg=0.01 --block=256 --paths=16384 --periods=1000 --trans=100 --samples=100 --spp=5000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=g:-3.5:0:300:1 --domainy=s:-1:2:100:1 --domainz=a:-1:2.5:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=20.0 --zeta=0.05 --comp=0 --mean=1.0 --second=13.0 --skew=0.99 --distribution=s>> 1D_g:-3.5:0:300:1_60.0_20.0_0.99_1.0_13.0.dat
#g <<v>> <<v^2>> qnu(q) mu_q Dx Gx Gv EBx EBv
2.129811e-03 1.294014e+00 8.664039e+04 1.017419e+00 1.866391e+06 1.485361e+02 -8.501256e-02 3.336055e+01 4.374981e-05 3.163135e-02
2.187801e-03 1.328466e+00 8.342159e+04 1.002110e+00 1.836402e+06 1.461208e+02 -7.189363e-02 2.501441e+01 3.683567e-05 2.948797e-02
2.247370e-03 1.357768e+00 8.034184e+04 1.000942e+00 1.823165e+06 1.450685e+02 -6.181723e-02 3.054846e+01 3.182888e-05 2.790368e-02
2.308561e-03 1.391596e+00 7.741758e+04 9.865153e-01 1.804094e+06 1.435679e+02 -6.450856e-02 3.096733e+01 2.908707e-05 2.633500e-02
2.371418e-03 1.425913e+00 7.461544e+04 9.931716e-01 1.795009e+06 1.428365e+02 -7.188863e-02 2.566208e+01 3.516674e-05 2.478027e-02
2.435986e-03 1.456424e+00 7.194577e+04 9.991696e-01 1.803983e+06 1.435259e+02 -5.885392e-02 3.365239e+01 3.039837e-05 2.399421e-02
2.502313e-03 1.488807e+00 6.939202e+04 1.011741e+00 1.831205e+06 1.457000e+02 -6.740218e-02 2.982751e+01 3.683567e-05 2.344215e-02
2.570446e-03 1.522033e+00 6.695909e+04 1.012251e+00 1.851796e+06 1.473603e+02 -6.574208e-02 3.206199e+01 3.218651e-05 2.238250e-02
2.640433e-03 1.553714e+00 6.462775e+04 1.001600e+00 1.813656e+06 1.443268e+02 -8.495432e-02 2.807606e+01 3.838539e-05 2.133060e-02
2.712327e-03 1.584767e+00 6.239705e+04 1.021849e+00 1.830988e+06 1.456732e+02 -8.697039e-02 2.519203e+01 2.932549e-05 2.070045e-02
2.786177e-03 1.614213e+00 6.025259e+04 1.018163e+00 1.838208e+06 1.461711e+02 -6.883603e-02 2.440368e+01 3.564358e-05 1.989901e-02
2.862039e-03 1.651420e+00 5.820129e+04 1.002303e+00 1.830450e+06 1.456567e+02 -8.078074e-02 2.049360e+01 2.884865e-05 1.890397e-02
2.939966e-03 1.683052e+00 5.623564e+04 1.011588e+00 1.828415e+06 1.454644e+02 -7.236338e-02 2.113792e+01 2.491474e-05 1.825666e-02
3.020015e-03 1.717524e+00 5.434833e+04 1.019211e+00 1.823958e+06 1.450774e+02 -6.801891e-02 2.563056e+01 3.111362e-05 1.753116e-02
3.102243e-03 1.750157e+00 5.253733e+04 1.012380e+00 1.806568e+06 1.437118e+02 -7.184726e-02 2.376018e+01 3.755093e-05 1.668632e-02
3.186711e-03 1.785006e+00 5.079619e+04 1.000077e+00 1.764522e+06 1.403524e+02 -6.253654e-02 1.924213e+01 2.682209e-05 1.562428e-02
3.273478e-03 1.813926e+00 4.912338e+04 9.900155e-01 1.775344e+06 1.412322e+02 -8.093554e-02 2.102010e+01 3.612041e-05 1.530576e-02
3.362607e-03 1.850827e+00 4.751888e+04 1.010489e+00 1.796765e+06 1.429886e+02 -7.046998e-02 1.926055e+01 3.528595e-05 1.483512e-02
3.454164e-03 1.886530e+00 4.597479e+04 9.992310e-01 1.743497e+06 1.387003e+02 -9.225929e-02 2.234847e+01 2.348423e-05 1.393712e-02
3.548213e-03 1.922605e+00 4.449144e+04 1.010939e+00 1.789114e+06 1.422871e+02 -9.733385e-02 2.462087e+01 2.276897e-05 1.366901e-02
3.644824e-03 1.956823e+00 4.306936e+04 1.011681e+00 1.786293e+06 1.420362e+02 -9.436232e-02 2.430825e+01 3.278255e-05 1.328349e-02
3.744064e-03 1.995213e+00 4.169134e+04 1.012306e+00 1.795452e+06 1.428473e+02 -8.324951e-02 2.064590e+01 3.015995e-05 1.278615e-02
3.846007e-03 2.031981e+00 4.036443e+04 9.942094e-01 1.757299e+06 1.397750e+02 -6.313473e-02 1.863412e+01 3.075600e-05 1.205957e-02
3.950725e-03 2.067918e+00 3.909168e+04 1.002378e+00 1.772529e+06 1.410762e+02 -6.693625e-02 1.868351e+01 2.920628e-05 1.150584e-02
4.058295e-03 2.110438e+00 3.786961e+04 1.019735e+00 1.763237e+06 1.402435e+02 -8.300459e-02 1.636076e+01 3.147125e-05 1.126814e-02
4.168794e-03 2.143631e+00 3.668423e+04 9.935048e-01 1.721903e+06 1.370362e+02 -6.981236e-02 1.640400e+01 2.861023e-05 1.054060e-02
4.282301e-03 2.178320e+00 3.554417e+04 1.000503e+00 1.773728e+06 1.411272e+02 -6.220400e-02 1.664675e+01 3.707409e-05 1.049757e-02
4.398898e-03 2.216826e+00 3.444557e+04 9.989362e-01 1.711538e+06 1.361195e+02 -5.889821e-02 1.798897e+01 2.753735e-05 9.836674e-03
4.518671e-03 2.258346e+00 3.339057e+04 1.004981e+00 1.729842e+06 1.377301e+02 -7.902753e-02 1.468640e+01 3.397465e-05 9.602308e-03
4.641704e-03 2.297897e+00 3.236942e+04 1.004033e+00 1.689995e+06 1.345152e+02 -6.286329e-02 1.329172e+01 3.612041e-05 9.065151e-03
4.768088e-03 2.334512e+00 3.138295e+04 1.008893e+00 1.713715e+06 1.363640e+02 -8.419883e-02 1.202261e+01 2.872944e-05 8.938789e-03
4.897912e-03 2.375413e+00 3.043344e+04 9.990739e-01 1.679922e+06 1.336736e+02 -5.334300e-02 1.165837e+01 3.504753e-05 8.437872e-03
5.031272e-03 2.419006e+00 2.951198e+04 9.991073e-01 1.669015e+06 1.327773e+02 -6.023300e-02 1.379539e+01 3.278255e-05 8.080363e-03
5.168262e-03 2.457683e+00 2.862451e+04 1.006660e+00 1.685167e+06 1.341103e+02 -4.920071e-02 1.121976e+01 2.586842e-05 7.975578e-03
5.308983e-03 2.497069e+00 2.776313e+04 1.005391e+00 1.691593e+06 1.346336e+02 -5.688661e-02 1.247137e+01 3.802776e-05 7.674575e-03
5.453535e-03 2.542770e+00 2.693498e+04 9.986669e-01 1.679403e+06 1.335870e+02 -6.235445e-02 1.014899e+01 3.576279e-05 7.357597e-03
5.602023e-03 2.581665e+00 2.613238e+04 9.996397e-01 1.664067e+06 1.324449e+02 -2.282470e-02 1.180697e+01 3.218651e-05 7.102370e-03
5.754554e-03 2.628948e+00 2.536090e+04 1.001913e+00 1.643866e+06 1.307159e+02 -5.346620e-02 9.989950e+00 2.896786e-05 6.817818e-03
5.911238e-03 2.670083e+00 2.461001e+04 9.936222e-01 1.634488e+06 1.298883e+02 -5.768758e-02 1.478850e+01 3.731251e-05 6.470084e-03
6.072188e-03 2.711083e+00 2.388554e+04 1.004397e+00 1.640271e+06 1.306318e+02 -5.820119e-02 1.021533e+01 2.861023e-05 6.342292e-03
6.237521e-03 2.758029e+00 2.318605e+04 9.994741e-01 1.629466e+06 1.297660e+02 -4.251349e-02 1.215100e+01 3.814697e-05 6.053448e-03
6.407355e-03 2.803899e+00 2.250762e+04 1.000076e+00 1.614683e+06 1.283884e+02 -3.533340e-02 1.105812e+01 3.111362e-05 5.827904e-03
6.581813e-03 2.849499e+00 2.185423e+04 9.909993e-01 1.620884e+06 1.288697e+02 -5.147988e-02 1.068666e+01 3.063679e-05 5.656719e-03
6.761021e-03 2.893268e+00 2.121948e+04 9.959469e-01 1.624771e+06 1.292644e+02 -3.645742e-02 1.276367e+01 3.468990e-05 5.450010e-03
6.945109e-03 2.940783e+00 2.060879e+04 1.000734e+00 1.595697e+06 1.267968e+02 -4.268068e-02 9.652705e+00 3.600121e-05 5.252600e-03
7.134210e-03 2.984968e+00 2.001407e+04 9.790779e-01 1.583849e+06 1.260660e+02 -4.357064e-02 1.080742e+01 3.290176e-05 5.005598e-03
7.328459e-03 3.035329e+00 1.944288e+04 9.731095e-01 1.550058e+06 1.234024e+02 -4.887390e-02 1.178008e+01 3.111362e-05 4.781008e-03
7.527997e-03 3.080443e+00 1.888684e+04 9.779006e-01 1.567356e+06 1.247291e+02 -4.773688e-02 7.355910e+00 3.504753e-05 4.661322e-03
7.732968e-03 3.127527e+00 1.835002e+04 9.918274e-01 1.581881e+06 1.257833e+02 -3.107804e-02 1.127601e+01 3.337860e-05 4.593015e-03
7.943519e-03 3.173069e+00 1.782973e+04 9.858299e-01 1.559958e+06 1.239601e+02 -1.324654e-02 9.292314e+00 3.254414e-05 4.361868e-03
8.159804e-03 3.220224e+00 1.732547e+04 1.002808e+00 1.552310e+06 1.235093e+02 -4.050308e-02 8.744859e+00 3.612041e-05 4.263878e-03
8.381978e-03 3.268399e+00 1.683819e+04 9.817412e-01 1.526495e+06 1.215969e+02 -2.722049e-02 6.662955e+00 2.789497e-05 4.039407e-03
8.610201e-03 3.315379e+00 1.636451e+04 9.907636e-01 1.543812e+06 1.228141e+02 -1.701748e-02 7.628716e+00 3.433228e-05 3.970861e-03
8.844638e-03 3.363043e+00 1.590703e+04 1.006121e+00 1.557270e+06 1.241561e+02 -2.592182e-02 7.977896e+00 3.719330e-05 3.910303e-03
9.085459e-03 3.411398e+00 1.546445e+04 9.906251e-01 1.516014e+06 1.205554e+02 -2.397102e-02 5.822974e+00 3.612041e-05 3.678560e-03
9.332836e-03 3.457469e+00 1.502882e+04 1.003874e+00 1.531647e+06 1.216097e+02 -1.846564e-02 5.779446e+00 3.564358e-05 3.660440e-03
9.586949e-03 3.502816e+00 1.459995e+04 9.893293e-01 1.498370e+06 1.192007e+02 -1.843637e-02 7.726187e+00 3.993511e-05 3.448009e-03
9.847980e-03 3.554644e+00 1.418573e+04 9.899125e-01 1.497790e+06 1.191803e+02 -1.435465e-02 5.102611e+00 3.385544e-05 3.358126e-03
1.011612e-02 3.592961e+00 1.378205e+04 1.006172e+00 1.532900e+06 1.220426e+02 -3.052557e-02 6.224047e+00 3.314018e-05 3.383160e-03
1.039155e-02 3.640095e+00 1.339191e+04 1.004831e+00 1.544805e+06 1.230230e+02 -3.130323e-02 6.198439e+00 3.898144e-05 3.302336e-03
1.067449e-02 3.690194e+00 1.301315e+04 9.963806e-01 1.461802e+06 1.162824e+02 -4.939848e-02 6.422305e+00 3.659725e-05 3.045440e-03
1.096513e-02 3.737412e+00 1.264692e+04 9.821043e-01 1.446737e+06 1.149837e+02 -4.819739e-02 7.422694e+00 3.647804e-05 2.948999e-03
1.126368e-02 3.783188e+00 1.229013e+04 9.923212e-01 1.493984e+06 1.191447e+02 -5.507356e-02 5.782213e+00 3.397465e-05 2.944589e-03
1.157037e-02 3.828008e+00 1.194402e+04 9.913414e-01 1.485624e+06 1.184011e+02 -4.614556e-02 4.782869e+00 3.087521e-05 2.842903e-03
1.188540e-02 3.873202e+00 1.160855e+04 9.963406e-01 1.444356e+06 1.151314e+02 -3.241545e-02 5.114630e+00 3.135204e-05 2.728462e-03
1.220901e-02 3.918096e+00 1.128285e+04 9.761813e-01 1.448201e+06 1.153148e+02 -5.690825e-02 4.578875e+00 3.409386e-05 2.670884e-03
1.254143e-02 3.962275e+00 1.096848e+04 9.801541e-01 1.438290e+06 1.144388e+02 -5.147856e-02 4.876605e+00 3.635883e-05 2.582073e-03
1.288290e-02 4.007569e+00 1.066219e+04 9.885154e-01 1.438670e+06 1.146119e+02 -3.363776e-02 5.125003e+00 3.910065e-05 2.535105e-03
1.323367e-02 4.054531e+00 1.036689e+04 9.685888e-01 1.408083e+06 1.117650e+02 -4.142535e-02 5.306799e+00 4.220009e-05 2.433896e-03
1.359399e-02 4.088926e+00 1.007746e+04 9.784102e-01 1.408433e+06 1.124118e+02 -4.249871e-02 5.478724e+00 3.314018e-05 2.393126e-03
1.396412e-02 4.133074e+00 9.798985e+03 9.834675e-01 1.400356e+06 1.113270e+02 -2.538973e-02 4.067897e+00 3.838539e-05 2.332807e-03
1.434433e-02 4.176183e+00 9.527858e+03 9.853374e-01 1.419180e+06 1.131961e+02 -4.416472e-02 4.300230e+00 4.756451e-05 2.295256e-03
1.473489e-02 4.210653e+00 9.264811e+03 9.945051e-01 1.397365e+06 1.112251e+02 -4.951441e-02 5.734106e+00 3.743172e-05 2.231002e-03
1.513609e-02 4.249922e+00 9.009908e+03 9.766737e-01 1.354386e+06 1.080267e+02 -6.213307e-02 3.425302e+00 3.838539e-05 2.127171e-03
1.554821e-02 4.283643e+00 8.760938e+03 9.790437e-01 1.378564e+06 1.096361e+02 -4.531634e-02 4.383887e+00 4.732609e-05 2.124190e-03
1.597155e-02 4.320089e+00 8.522285e+03 9.765835e-01 1.369389e+06 1.090148e+02 -4.028136e-02 3.971496e+00 3.933907e-05 2.076626e-03
1.640641e-02 4.347716e+00 8.289273e+03 9.756925e-01 1.353992e+06 1.077772e+02 -3.455007e-02 4.211890e+00 3.802776e-05 2.043128e-03
1.685312e-02 4.381319e+00 8.062770e+03 9.849021e-01 1.367180e+06 1.088875e+02 -8.530200e-03 3.946932e+00 4.494190e-05 2.017260e-03
1.731199e-02 4.411456e+00 7.843961e+03 9.818711e-01 1.342022e+06 1.068554e+02 -2.469885e-02 3.119236e+00 4.076958e-05 1.945138e-03
1.778335e-02 4.434126e+00 7.630451e+03 9.833477e-01 1.335038e+06 1.061831e+02 -1.014823e-02 3.472044e+00 3.921986e-05 1.926184e-03
