-4.496000, 7.980022e-03
-4.490000, 7.930144e-03
-4.484000, 7.884058e-03
-4.478000, 7.841685e-03
-4.472000, 7.802946e-03
-4.466000, 7.767762e-03
-4.460000, 7.736056e-03
-4.454000, 7.707751e-03
-4.448000, 7.682773e-03
-4.442000, 7.661049e-03
-4.436000, 7.642508e-03
-4.430000, 7.627079e-03
-4.424000, 7.614696e-03
-4.418000, 7.605294e-03
-4.412000, 7.598809e-03
-4.406000, 7.595181e-03
-4.400000, 7.594351e-03
-4.394000, 7.596263e-03
-4.388000, 7.600861e-03
-4.382000, 7.608096e-03
-4.376000, 7.617915e-03
-4.370000, 7.630273e-03
-4.364000, 7.645124e-03
-4.358000, 7.662424e-03
-4.352000, 7.682132e-03
-4.346000, 7.704210e-03
-4.340000, 7.728619e-03
-4.334000, 7.755325e-03
-4.328000, 7.784295e-03
-4.322000, 7.815497e-03
-4.316000, 7.848901e-03
-4.310000, 7.884480e-03
-4.304000, 7.922208e-03
-4.298000, 7.962060e-03
-4.292000, 8.004013e-03
-4.286000, 8.048046e-03
-4.280000, 8.094139e-03
-4.274000, 8.142273e-03
-4.268000, 8.192433e-03
-4.262000, 8.244601e-03
-4.256000, 8.298764e-03
-4.250000, 8.354909e-03
-4.244000, 8.413023e-03
-4.238000, 8.473096e-03
-4.232000, 8.535118e-03
-4.226000, 8.599079e-03
-4.220000, 8.664973e-03
-4.214000, 8.732791e-03
-4.208000, 8.802527e-03
-4.202000, 8.874175e-03
-4.196000, 8.947731e-03
-4.190000, 9.023188e-03
-4.184000, 9.100544e-03
-4.178000, 9.179792e-03
-4.172000, 9.260929e-03
-4.166000, 9.343951e-03
-4.160000, 9.428852e-03
-4.154000, 9.515628e-03
-4.148000, 9.604273e-03
-4.142000, 9.694779e-03
-4.136000, 9.787139e-03
-4.130000, 9.881343e-03
-4.124000, 9.977380e-03
-4.118000, 1.007524e-02
-4.112000, 1.017490e-02
-4.106000, 1.027635e-02
-4.100000, 1.037956e-02
-4.094000, 1.048450e-02
-4.088000, 1.059116e-02
-4.082000, 1.069948e-02
-4.076000, 1.080944e-02
-4.070000, 1.092099e-02
-4.064000, 1.103406e-02
-4.058000, 1.114861e-02
-4.052000, 1.126456e-02
-4.046000, 1.138182e-02
-4.040000, 1.150033e-02
-4.034000, 1.161996e-02
-4.028000, 1.174061e-02
-4.022000, 1.186216e-02
-4.016000, 1.198447e-02
-4.010000, 1.210737e-02
-4.004000, 1.223071e-02
-3.998000, 1.235430e-02
-3.992000, 1.247792e-02
-3.986000, 1.260136e-02
-3.980000, 1.272437e-02
-3.974000, 1.284669e-02
-3.968000, 1.296803e-02
-3.962000, 1.308809e-02
-3.956000, 1.320654e-02
-3.950000, 1.332303e-02
-3.944000, 1.343719e-02
-3.938000, 1.354862e-02
-3.932000, 1.365693e-02
-3.926000, 1.376167e-02
-3.920000, 1.386241e-02
-3.914000, 1.395868e-02
-3.908000, 1.405001e-02
-3.902000, 1.413593e-02
-3.896000, 1.421593e-02
-3.890000, 1.428955e-02
-3.884000, 1.435630e-02
-3.878000, 1.441570e-02
-3.872000, 1.446729e-02
-3.866000, 1.451063e-02
-3.860000, 1.454531e-02
-3.854000, 1.457095e-02
-3.848000, 1.458719e-02
-3.842000, 1.459373e-02
-3.836000, 1.459032e-02
-3.830000, 1.457676e-02
-3.824000, 1.455290e-02
-3.818000, 1.451865e-02
-3.812000, 1.447401e-02
-3.806000, 1.441901e-02
-3.800000, 1.435378e-02
-3.794000, 1.427850e-02
-3.788000, 1.419342e-02
-3.782000, 1.409885e-02
-3.776000, 1.399518e-02
-3.770000, 1.388283e-02
-3.764000, 1.376228e-02
-3.758000, 1.363409e-02
-3.752000, 1.349880e-02
-3.746000, 1.335703e-02
-3.740000, 1.320941e-02
-3.734000, 1.305659e-02
-3.728000, 1.289924e-02
-3.722000, 1.273800e-02
-3.716000, 1.257356e-02
-3.710000, 1.240657e-02
-3.704000, 1.223767e-02
-3.698000, 1.206748e-02
-3.692000, 1.189661e-02
-3.686000, 1.172562e-02
-3.680000, 1.155506e-02
-3.674000, 1.138544e-02
-3.668000, 1.121723e-02
-3.662000, 1.105088e-02
-3.656000, 1.088679e-02
-3.650000, 1.072532e-02
-3.644000, 1.056681e-02
-3.638000, 1.041154e-02
-3.632000, 1.025979e-02
-3.626000, 1.011178e-02
-3.620000, 9.967703e-03
-3.614000, 9.827731e-03
-3.608000, 9.692003e-03
-3.602000, 9.560631e-03
-3.596000, 9.433706e-03
-3.590000, 9.311294e-03
-3.584000, 9.193442e-03
-3.578000, 9.080180e-03
-3.572000, 8.971519e-03
-3.566000, 8.867458e-03
-3.560000, 8.767982e-03
-3.554000, 8.673062e-03
-3.548000, 8.582663e-03
-3.542000, 8.496738e-03
-3.536000, 8.415235e-03
-3.530000, 8.338095e-03
-3.524000, 8.265251e-03
-3.518000, 8.196636e-03
-3.512000, 8.132176e-03
-3.506000, 8.071797e-03
