#./munderdamped_3d --dev=1 --amp=12.2 --omega=5.775 --force=0.1 --mass=0.8775 --Dg=0.0001 --block=1024 --paths=1048576 --periods=20000 --trans=18000 --samples=1000 --spp=1000 --algorithm=predcorr --pav=1 --mode=moments --domain=3d --domainx=f:0.0:0.01:100:0 --domainy=a:12.2:12.2:1:0 --domainz=w:5.775:5.775:1:0 --q=2 --eps=0 --phi=0 --lambda=0 --Dp=0 --comp=0 --mean=0 >> temp/faw-D0.0001-m0.8775-a12.2-w5.775-f_0.0_0.01-spp1000.dat
#./munderdamped_3d --dev=2 --amp=12.2 --omega=5.775 --force=0.1 --mass=0.8775 --Dg=0.0001 --block=1024 --paths=1048576 --periods=20000 --trans=18000 --samples=1000 --spp=1000 --algorithm=predcorr --pav=1 --mode=moments --domain=3d --domainx=f:0.01:0.02:100:0 --domainy=a:12.2:12.2:1:0 --domainz=w:5.775:5.775:1:0 --q=2 --eps=0 --phi=0 --lambda=0 --Dp=0 --comp=0 --mean=0 >> temp/faw-D0.0001-m0.8775-a12.2-w5.775-f_0.01_0.02-spp1000.dat
#f a w <<v>> <<v^2>> qnu(q) mu_q Dx Gx EBx
1.280000e-02 1.220000e+01 5.775000e+00 -6.172348e-01 5.232090e+00 9.859857e-01 7.266882e+07 1.674353e+03 2.734411e-01 2.120018e-03
1.289999e-02 1.220000e+01 5.775000e+00 -6.189664e-01 5.232017e+00 9.703427e-01 7.219094e+07 1.665383e+03 2.822847e-01 2.056718e-03
1.299999e-02 1.220000e+01 5.775000e+00 -6.217588e-01 5.231956e+00 9.868250e-01 7.144727e+07 1.646961e+03 2.850935e-01 2.046347e-03
1.309999e-02 1.220000e+01 5.775000e+00 -6.257253e-01 5.231887e+00 9.968751e-01 7.086446e+07 1.632877e+03 2.999775e-01 2.021551e-03
1.319999e-02 1.220000e+01 5.775000e+00 -6.294379e-01 5.231834e+00 9.706427e-01 6.985714e+07 1.611512e+03 3.084474e-01 2.017856e-03
1.329999e-02 1.220000e+01 5.775000e+00 -6.318946e-01 5.231763e+00 9.505476e-01 6.952473e+07 1.605257e+03 3.168604e-01 1.951694e-03
1.339999e-02 1.220000e+01 5.775000e+00 -6.352100e-01 5.231711e+00 9.695914e-01 6.867539e+07 1.582849e+03 3.317072e-01 1.921177e-03
1.349999e-02 1.220000e+01 5.775000e+00 -6.367791e-01 5.231682e+00 9.863631e-01 6.825024e+07 1.571843e+03 3.352553e-01 1.896620e-03
1.359999e-02 1.220000e+01 5.775000e+00 -6.402939e-01 5.231640e+00 9.799798e-01 6.743404e+07 1.554730e+03 3.471006e-01 1.920581e-03
1.369999e-02 1.220000e+01 5.775000e+00 -6.427703e-01 5.231577e+00 9.492357e-01 6.672989e+07 1.541128e+03 3.617628e-01 1.808643e-03
1.379999e-02 1.220000e+01 5.775000e+00 -6.452149e-01 5.231544e+00 9.378620e-01 6.623808e+07 1.528891e+03 3.652145e-01 1.804948e-03
1.389999e-02 1.220000e+01 5.775000e+00 -6.479765e-01 5.231500e+00 9.583755e-01 6.593987e+07 1.519556e+03 3.666923e-01 1.800179e-03
1.399999e-02 1.220000e+01 5.775000e+00 -6.506788e-01 5.231441e+00 9.691602e-01 6.499673e+07 1.498396e+03 3.841521e-01 1.726985e-03
1.409999e-02 1.220000e+01 5.775000e+00 -6.542419e-01 5.231402e+00 9.473982e-01 6.417767e+07 1.483688e+03 3.910061e-01 1.731515e-03
1.419999e-02 1.220000e+01 5.775000e+00 -6.556779e-01 5.231361e+00 9.505619e-01 6.388646e+07 1.475641e+03 4.027468e-01 1.744509e-03
1.429999e-02 1.220000e+01 5.775000e+00 -6.588589e-01 5.231314e+00 9.405135e-01 6.321605e+07 1.458118e+03 4.077561e-01 1.642466e-03
1.439999e-02 1.220000e+01 5.775000e+00 -6.616498e-01 5.231273e+00 9.416818e-01 6.255068e+07 1.441631e+03 4.195908e-01 1.600266e-03
1.449999e-02 1.220000e+01 5.775000e+00 -6.643554e-01 5.231244e+00 9.346870e-01 6.219664e+07 1.434524e+03 4.232895e-01 1.638770e-03
1.459999e-02 1.220000e+01 5.775000e+00 -6.669735e-01 5.231227e+00 9.134707e-01 6.126777e+07 1.416770e+03 4.454116e-01 1.577258e-03
1.469999e-02 1.220000e+01 5.775000e+00 -6.701083e-01 5.231194e+00 9.266757e-01 6.070595e+07 1.402716e+03 4.546570e-01 1.527429e-03
1.479999e-02 1.220000e+01 5.775000e+00 -6.723213e-01 5.231123e+00 9.352138e-01 6.011322e+07 1.386698e+03 4.617919e-01 1.517653e-03
1.489999e-02 1.220000e+01 5.775000e+00 -6.748901e-01 5.231104e+00 9.267174e-01 5.963621e+07 1.375158e+03 4.633030e-01 1.428962e-03
1.499999e-02 1.220000e+01 5.775000e+00 -6.771937e-01 5.231080e+00 9.097818e-01 5.898028e+07 1.360521e+03 4.702270e-01 1.420140e-03
1.509999e-02 1.220000e+01 5.775000e+00 -6.806699e-01 5.231033e+00 8.875186e-01 5.824098e+07 1.347116e+03 4.916285e-01 1.394153e-03
1.519999e-02 1.220000e+01 5.775000e+00 -6.815760e-01 5.230987e+00 9.158014e-01 5.770146e+07 1.333895e+03 5.015640e-01 1.424670e-03
1.529999e-02 1.220000e+01 5.775000e+00 -6.849086e-01 5.230957e+00 9.262718e-01 5.718918e+07 1.320350e+03 5.023700e-01 1.356244e-03
1.539999e-02 1.220000e+01 5.775000e+00 -6.870703e-01 5.230935e+00 9.340201e-01 5.706140e+07 1.316003e+03 5.111321e-01 1.343966e-03
1.549999e-02 1.220000e+01 5.775000e+00 -6.892490e-01 5.230903e+00 9.026152e-01 5.609203e+07 1.294804e+03 5.268029e-01 1.297712e-03
1.559999e-02 1.220000e+01 5.775000e+00 -6.920555e-01 5.230861e+00 8.661249e-01 5.534692e+07 1.280033e+03 5.376074e-01 1.361847e-03
1.569999e-02 1.220000e+01 5.775000e+00 -6.948048e-01 5.230806e+00 8.751518e-01 5.487600e+07 1.269351e+03 5.530690e-01 1.311064e-03
1.579999e-02 1.220000e+01 5.775000e+00 -6.970916e-01 5.230772e+00 8.893782e-01 5.418202e+07 1.252193e+03 5.566467e-01 1.298070e-03
1.589999e-02 1.220000e+01 5.775000e+00 -6.985425e-01 5.230734e+00 9.181570e-01 5.384606e+07 1.242782e+03 5.650169e-01 1.255274e-03
1.599999e-02 1.220000e+01 5.775000e+00 -7.017893e-01 5.230683e+00 9.033348e-01 5.313572e+07 1.226355e+03 5.771825e-01 1.185656e-03
1.609999e-02 1.220000e+01 5.775000e+00 -7.036349e-01 5.230661e+00 8.970173e-01 5.275676e+07 1.218192e+03 5.760077e-01 1.129389e-03
1.619999e-02 1.220000e+01 5.775000e+00 -7.067832e-01 5.230610e+00 8.463256e-01 5.185803e+07 1.200600e+03 6.115475e-01 1.170993e-03
1.629999e-02 1.220000e+01 5.775000e+00 -7.077547e-01 5.230578e+00 8.508456e-01 5.148362e+07 1.191496e+03 6.217543e-01 1.114249e-03
1.639999e-02 1.220000e+01 5.775000e+00 -7.106200e-01 5.230535e+00 8.618271e-01 5.087199e+07 1.176630e+03 6.254805e-01 1.094699e-03
1.649999e-02 1.220000e+01 5.775000e+00 -7.123746e-01 5.230495e+00 8.802419e-01 5.047696e+07 1.165793e+03 6.304907e-01 1.089215e-03
1.659999e-02 1.220000e+01 5.775000e+00 -7.144547e-01 5.230418e+00 8.995377e-01 5.002988e+07 1.154820e+03 6.409115e-01 1.034260e-03
1.669999e-02 1.220000e+01 5.775000e+00 -7.156900e-01 5.230419e+00 8.848025e-01 4.943542e+07 1.142378e+03 6.469977e-01 1.011968e-03
1.679999e-02 1.220000e+01 5.775000e+00 -7.183945e-01 5.230356e+00 8.779107e-01 4.881436e+07 1.128886e+03 6.515185e-01 9.053946e-04
1.689999e-02 1.220000e+01 5.775000e+00 -7.207190e-01 5.230291e+00 8.482498e-01 4.819000e+07 1.116066e+03 6.713955e-01 9.670258e-04
1.699999e-02 1.220000e+01 5.775000e+00 -7.234598e-01 5.230238e+00 8.209001e-01 4.753677e+07 1.101302e+03 6.758212e-01 9.044409e-04
1.709999e-02 1.220000e+01 5.775000e+00 -7.242792e-01 5.230230e+00 8.297704e-01 4.722736e+07 1.092732e+03 6.867131e-01 8.486509e-04
1.719999e-02 1.220000e+01 5.775000e+00 -7.255984e-01 5.230176e+00 8.612233e-01 4.686774e+07 1.083070e+03 6.947713e-01 8.901358e-04
1.729999e-02 1.220000e+01 5.775000e+00 -7.275814e-01 5.230132e+00 8.564294e-01 4.643414e+07 1.072504e+03 7.022016e-01 9.118319e-04
1.739999e-02 1.220000e+01 5.775000e+00 -7.299905e-01 5.230074e+00 8.510368e-01 4.591004e+07 1.061753e+03 7.162424e-01 8.432865e-04
1.749999e-02 1.220000e+01 5.775000e+00 -7.307675e-01 5.230047e+00 8.538017e-01 4.549488e+07 1.052352e+03 7.312871e-01 8.740425e-04
1.759999e-02 1.220000e+01 5.775000e+00 -7.349054e-01 5.229975e+00 8.225548e-01 4.481358e+07 1.038480e+03 7.330378e-01 8.093119e-04
1.769999e-02 1.220000e+01 5.775000e+00 -7.346380e-01 5.229939e+00 8.471516e-01 4.450022e+07 1.030820e+03 7.476504e-01 7.202625e-04
1.779999e-02 1.220000e+01 5.775000e+00 -7.376875e-01 5.229866e+00 8.192170e-01 4.383805e+07 1.016094e+03 7.567919e-01 7.367134e-04
1.789999e-02 1.220000e+01 5.775000e+00 -7.391545e-01 5.229834e+00 8.190228e-01 4.335995e+07 1.003476e+03 7.599068e-01 7.339716e-04
1.799999e-02 1.220000e+01 5.775000e+00 -7.389562e-01 5.229779e+00 8.313678e-01 4.324420e+07 9.996505e+02 7.758453e-01 7.345676e-04
1.809999e-02 1.220000e+01 5.775000e+00 -7.427789e-01 5.229724e+00 8.198997e-01 4.260935e+07 9.847200e+02 7.810354e-01 7.200241e-04
1.819999e-02 1.220000e+01 5.775000e+00 -7.445189e-01 5.229676e+00 8.164919e-01 4.191856e+07 9.704412e+02 8.031594e-01 6.891489e-04
1.829999e-02 1.220000e+01 5.775000e+00 -7.467624e-01 5.229611e+00 8.154635e-01 4.172407e+07 9.658066e+02 7.961434e-01 6.450415e-04
1.839999e-02 1.220000e+01 5.775000e+00 -7.487211e-01 5.229570e+00 8.061442e-01 4.102189e+07 9.512239e+02 8.174355e-01 6.148815e-04
1.849999e-02 1.220000e+01 5.775000e+00 -7.492436e-01 5.229497e+00 8.107280e-01 4.074421e+07 9.440239e+02 8.381000e-01 6.159544e-04
1.859999e-02 1.220000e+01 5.775000e+00 -7.512515e-01 5.229433e+00 8.070770e-01 4.016850e+07 9.314176e+02 8.375597e-01 5.443096e-04
1.869998e-02 1.220000e+01 5.775000e+00 -7.530770e-01 5.229385e+00 8.108531e-01 3.973091e+07 9.208978e+02 8.587730e-01 5.503893e-04
1.879998e-02 1.220000e+01 5.775000e+00 -7.535470e-01 5.229333e+00 8.201285e-01 3.943127e+07 9.133926e+02 8.496252e-01 4.718304e-04
1.889998e-02 1.220000e+01 5.775000e+00 -7.559902e-01 5.229236e+00 8.097097e-01 3.900514e+07 9.018536e+02 8.591241e-01 5.356073e-04
1.899998e-02 1.220000e+01 5.775000e+00 -7.576742e-01 5.229177e+00 7.945094e-01 3.863798e+07 8.940756e+02 8.520564e-01 4.273653e-04
1.909998e-02 1.220000e+01 5.775000e+00 -7.580312e-01 5.229109e+00 7.847638e-01 3.816620e+07 8.843105e+02 8.761668e-01 4.671812e-04
1.919998e-02 1.220000e+01 5.775000e+00 -7.609398e-01 5.229031e+00 7.887282e-01 3.782746e+07 8.770443e+02 8.893651e-01 4.333258e-04
1.929998e-02 1.220000e+01 5.775000e+00 -7.623855e-01 5.228936e+00 8.032225e-01 3.752976e+07 8.698355e+02 8.988609e-01 4.224777e-04
1.939998e-02 1.220000e+01 5.775000e+00 -7.632913e-01 5.228852e+00 7.962469e-01 3.690113e+07 8.547733e+02 9.197228e-01 4.265308e-04
1.949998e-02 1.220000e+01 5.775000e+00 -7.648077e-01 5.228740e+00 7.779236e-01 3.639046e+07 8.435137e+02 9.032184e-01 3.329515e-04
1.959998e-02 1.220000e+01 5.775000e+00 -7.661055e-01 5.228589e+00 7.680717e-01 3.599134e+07 8.351740e+02 9.271039e-01 3.387928e-04
1.969998e-02 1.220000e+01 5.775000e+00 -7.676637e-01 5.228467e+00 7.564039e-01 3.557445e+07 8.258122e+02 9.412646e-01 3.182888e-04
1.979998e-02 1.220000e+01 5.775000e+00 -7.694600e-01 5.228348e+00 7.713646e-01 3.528118e+07 8.182552e+02 9.455179e-01 2.871752e-04
1.989998e-02 1.220000e+01 5.775000e+00 -7.703019e-01 5.228159e+00 8.141837e-01 3.501042e+07 8.111967e+02 9.580770e-01 2.928972e-04

