#./munderdamped_3d_gle --dev=1 --amp=12.2 --omega=5.775 --force=0.1 --mass=0.907 --Dg=0.0001 --tau=0.0115 --block=1024 --paths=65536 --periods=20000 --trans=18000 --samples=1000 --spp=1000 --algorithm=predcorr --pav=1 --mode=moments --domain=3d --domainx=f:0:0.1:100:0 --domainy=a:12.2:12.2:1:0 --domainz=w:5.775:5.775:1:0 --q=2 --eps=0 --phi=0 --lambda=0 --Dp=0 --comp=0 --mean=0 >> data/faw-D0.0001-m0.907-a12.2-w5.775-t0.0115-f_0.0_0.1-spp1000.dat
#f a w <<v>> <<v^2>> qnu(q) mu_q Dx Gx EBx
8.299999e-02 1.220000e+01 5.775000e+00 9.184334e-01 5.102946e+00 1.022778e-02 5.368600e+03 3.867656e+00 2.511182e+00 1.037002e-03
8.399999e-02 1.220000e+01 5.775000e+00 9.184327e-01 5.107640e+00 9.905750e-03 5.146105e+03 3.713244e+00 2.835682e+00 1.037955e-03
8.499999e-02 1.220000e+01 5.775000e+00 9.184318e-01 5.109488e+00 1.005010e-02 4.880551e+03 3.766921e+00 2.714318e+00 1.033902e-03
8.600000e-02 1.220000e+01 5.775000e+00 9.184314e-01 5.110947e+00 9.841625e-03 4.677958e+03 3.675009e+00 2.569763e+00 1.037478e-03
8.700000e-02 1.220000e+01 5.775000e+00 9.184296e-01 5.111666e+00 1.025248e-02 4.379216e+03 3.634567e+00 2.567043e+00 1.018643e-03
8.800000e-02 1.220000e+01 5.775000e+00 9.184296e-01 5.112034e+00 1.321269e-02 4.112936e+03 3.691920e+00 2.775059e+00 1.026511e-03
8.900000e-02 1.220000e+01 5.775000e+00 9.184284e-01 5.112878e+00 1.336005e-02 3.906924e+03 3.876480e+00 2.530899e+00 1.035571e-03
9.000000e-02 1.220000e+01 5.775000e+00 9.184276e-01 5.114329e+00 1.562816e-02 3.667947e+03 3.835303e+00 2.456564e+00 1.030445e-03
9.100001e-02 1.220000e+01 5.775000e+00 9.184288e-01 5.116408e+00 1.376624e-02 3.582213e+03 3.683832e+00 2.378073e+00 1.006246e-03
9.200001e-02 1.220000e+01 5.775000e+00 9.184291e-01 5.121039e+00 1.580849e-02 3.388956e+03 3.850744e+00 2.349158e+00 9.651184e-04
9.300001e-02 1.220000e+01 5.775000e+00 9.184284e-01 5.122834e+00 1.616530e-02 3.277522e+03 3.780156e+00 2.586953e+00 9.447336e-04
9.400001e-02 1.220000e+01 5.775000e+00 9.184279e-01 5.124269e+00 2.217994e-02 3.179276e+03 3.983098e+00 2.622992e+00 9.622574e-04
9.500001e-02 1.220000e+01 5.775000e+00 9.184301e-01 5.125992e+00 1.856266e-02 2.986050e+03 3.789715e+00 2.400818e+00 9.597540e-04
9.600002e-02 1.220000e+01 5.775000e+00 9.184268e-01 5.130055e+00 2.345874e-02 2.900227e+03 3.900009e+00 2.298130e+00 9.698868e-04
9.700002e-02 1.220000e+01 5.775000e+00 9.184306e-01 5.131983e+00 2.324766e-02 2.774751e+03 3.970598e+00 2.259002e+00 9.729862e-04
9.800002e-02 1.220000e+01 5.775000e+00 9.184318e-01 5.133407e+00 2.277995e-02 2.603125e+03 3.866921e+00 2.208760e+00 9.561777e-04
9.900002e-02 1.220000e+01 5.775000e+00 9.184344e-01 5.134929e+00 2.239903e-02 2.598969e+03 3.986039e+00 2.766268e+00 9.453297e-04

