#./overdamped_3d --dev=0 --amp=40 --omega=1 --force=0 --Dg=0.01 --block=256 --paths=16384 --periods=1000 --trans=100 --samples=100 --spp=500 --algorithm=euler --pav=1 --mode=moments --domain=2d --domainx=l:1.95:3.05:100:1 --domainy=s:-0.05:1.05:100:1 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=30.0 --zeta=0.0333333333333 --comp=0 --mean=1.0 --second=3.14 --skew=0.99 --distribution=s>> symmetric_var_lam_l:1.95:3.05:100:1_s:-0.05:1.05:100:1_40_0.99_1.0.dat
#l s <<v>> qnu(q) mu_q Dx Gx EBx
7.481585e+02 8.912509e-01 1.313416e+00 1.003022e+00 4.144401e+06 3.298104e+02 -8.614951e-02 4.515648e-04
7.673501e+02 8.912509e-01 1.265548e+00 9.541788e-01 3.945200e+06 3.139229e+02 -6.851590e-02 4.488230e-04
7.870339e+02 8.912509e-01 1.254435e+00 9.361889e-01 4.061844e+06 3.232239e+02 2.234399e-02 4.633665e-04
8.072227e+02 8.912509e-01 1.265548e+00 9.963655e-01 4.629204e+06 3.683768e+02 -9.447378e-02 4.199743e-04
8.279294e+02 8.912509e-01 1.211794e+00 1.009659e+00 4.862693e+06 3.869830e+02 -1.182203e-01 4.515648e-04
8.491672e+02 8.912509e-01 1.212065e+00 9.868264e-01 4.718718e+06 3.754971e+02 -5.013055e-02 4.347563e-04
8.709498e+02 8.912509e-01 1.175571e+00 9.910855e-01 4.906004e+06 3.904093e+02 -3.492182e-02 4.439354e-04
8.932912e+02 8.912509e-01 1.163447e+00 9.682359e-01 5.242522e+06 4.171791e+02 -3.177637e-02 4.204512e-04
9.162057e+02 8.912509e-01 1.138526e+00 9.517560e-01 4.739586e+06 3.771596e+02 6.738913e-02 4.484653e-04
9.397079e+02 8.912509e-01 1.145996e+00 1.011923e+00 5.261119e+06 4.186707e+02 1.115278e-01 4.498959e-04
9.638130e+02 8.912509e-01 1.116529e+00 9.157598e-01 4.994560e+06 3.974121e+02 8.380413e-05 4.768372e-04
9.885366e+02 8.912509e-01 1.127694e+00 1.049992e+00 6.385782e+06 5.081562e+02 -1.528203e-02 4.278421e-04
1.013894e+03 8.912509e-01 1.099633e+00 1.011345e+00 5.679620e+06 4.519736e+02 -5.566484e-02 4.451275e-04
1.039902e+03 8.912509e-01 1.084492e+00 9.608902e-01 5.580476e+06 4.440827e+02 1.277503e-01 4.442930e-04
1.066578e+03 8.912509e-01 1.060253e+00 9.872074e-01 5.434538e+06 4.324704e+02 2.110183e-02 4.463196e-04
1.093937e+03 8.912509e-01 1.081887e+00 9.611722e-01 5.591476e+06 4.449297e+02 -1.051984e-01 4.692078e-04

8.912511e+01 9.141132e-01 3.936997e+00 1.004782e+00 4.058910e+05 3.236066e+01 4.942060e-02 5.034208e-04
9.141134e+01 9.141132e-01 3.947684e+00 9.936649e-01 4.135486e+05 3.304820e+01 7.130980e-03 4.937649e-04
9.375623e+01 9.141132e-01 3.950451e+00 1.013099e+00 4.334451e+05 3.473907e+01 8.103967e-03 5.073547e-04
9.616126e+01 9.141132e-01 3.958097e+00 1.015845e+00 4.502237e+05 3.596647e+01 -2.881896e-02 4.756451e-04
9.862799e+01 9.141132e-01 3.955037e+00 1.015521e+00 4.722917e+05 3.764205e+01 -1.094943e-02 4.811287e-04
1.011580e+02 9.141132e-01 3.950006e+00 1.017871e+00 4.897654e+05 3.875232e+01 -3.831387e-03 5.067587e-04
