#./overdamped_3d --dev=0 --amp=40 --omega=1 --force=0 --Dg=0.01 --block=256 --paths=16384 --periods=1000 --trans=100 --samples=100 --spp=500 --algorithm=euler --pav=1 --mode=moments --domain=2d --domainx=l:1.95:3.05:100:1 --domainy=s:0.95:2.05:100:1 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=30.0 --zeta=0.0333333333333 --comp=0 --mean=1.0 --second=3.14 --skew=0.99 --distribution=s>> symmetric_var_lam_l:1.95:3.05:100:1_s:0.95:2.05:100:1_40_0.99_1.0.dat
#l s <<v>> qnu(q) mu_q Dx Gx EBx
1.303165e+02 9.141131e+00 1.355870e+00 1.026798e+00 7.974960e+06 6.346119e+02 -4.821777e-03 4.596710e-04
1.336593e+02 9.141131e+00 1.347919e+00 1.007215e+00 8.044224e+06 6.401295e+02 -2.151966e-02 4.384518e-04
1.370879e+02 9.141131e+00 1.323229e+00 9.834595e-01 7.794952e+06 6.203051e+02 1.336932e-03 4.398823e-04
1.406044e+02 9.141131e+00 1.320634e+00 9.905909e-01 7.956594e+06 6.331375e+02 -2.423120e-02 4.473925e-04
1.442112e+02 9.141131e+00 1.301001e+00 9.831692e-01 8.073754e+06 6.424766e+02 -4.054296e-02 4.341602e-04
1.479105e+02 9.141131e+00 1.286037e+00 9.969976e-01 8.547807e+06 6.802062e+02 -4.747343e-02 4.566908e-04
1.517046e+02 9.141131e+00 1.297473e+00 1.025411e+00 9.176617e+06 7.302315e+02 -3.087503e-02 4.647970e-04
1.555961e+02 9.141131e+00 1.268140e+00 1.033525e+00 9.396547e+06 7.477646e+02 1.700068e-02 4.483461e-04
1.595874e+02 9.141131e+00 1.274568e+00 9.820390e-01 9.180005e+06 7.305422e+02 -1.204515e-02 4.389286e-04
1.636811e+02 9.141131e+00 1.252328e+00 1.008914e+00 9.797411e+06 7.796469e+02 -4.153562e-02 4.497766e-04
1.678798e+02 9.141131e+00 1.230153e+00 1.009907e+00 9.565493e+06 7.611757e+02 -3.197390e-02 4.527569e-04
1.721862e+02 9.141131e+00 1.235644e+00 1.001687e+00 9.838698e+06 7.829325e+02 -1.920956e-02 4.347563e-04
1.766031e+02 9.141131e+00 1.218143e+00 9.763982e-01 9.703712e+06 7.722175e+02 2.648985e-02 4.529953e-04
1.811333e+02 9.141131e+00 1.210684e+00 1.005452e+00 1.023213e+07 8.142408e+02 -7.200241e-05 4.693270e-04
1.857796e+02 9.141131e+00 1.203083e+00 9.995485e-01 1.067381e+07 8.494112e+02 -1.128441e-02 4.444122e-04
1.905452e+02 9.141131e+00 1.183301e+00 1.023250e+00 1.100914e+07 8.760747e+02 -3.240341e-02 4.608631e-04
1.954330e+02 9.141131e+00 1.176637e+00 1.006008e+00 1.122600e+07 8.933503e+02 -4.152179e-02 4.799366e-04
2.004462e+02 9.141131e+00 1.165920e+00 9.556230e-01 1.040890e+07 8.283416e+02 -2.037996e-02 4.458427e-04
2.055880e+02 9.141131e+00 1.180260e+00 9.987372e-01 1.134048e+07 9.024390e+02 -4.598469e-02 4.522800e-04
2.108617e+02 9.141131e+00 1.134725e+00 9.881873e-01 1.196046e+07 9.518019e+02 -6.650054e-02 4.389286e-04
2.162707e+02 9.141131e+00 1.137586e+00 9.967614e-01 1.212828e+07 9.651598e+02 3.249562e-02 4.380941e-04
2.218184e+02 9.141131e+00 1.152829e+00 9.646636e-01 1.175069e+07 9.350681e+02 4.016244e-02 4.435778e-04
2.275084e+02 9.141131e+00 1.138651e+00 9.950624e-01 1.270948e+07 1.011402e+03 -2.595806e-02 4.709959e-04
2.333444e+02 9.141131e+00 1.128089e+00 9.837148e-01 1.273420e+07 1.013328e+03 2.552557e-02 4.484653e-04
2.393301e+02 9.141131e+00 1.116868e+00 1.010540e+00 1.356927e+07 1.079818e+03 1.180673e-02 4.477501e-04
2.454693e+02 9.141131e+00 1.105913e+00 9.807894e-01 1.314831e+07 1.046323e+03 2.209067e-03 4.583597e-04
2.517661e+02 9.141131e+00 1.097531e+00 1.014129e+00 1.460402e+07 1.162165e+03 7.345915e-03 4.503727e-04
2.582243e+02 9.141131e+00 1.106862e+00 1.007465e+00 1.503316e+07 1.196259e+03 -1.490349e-02 4.676580e-04
2.648482e+02 9.141131e+00 1.102485e+00 1.015166e+00 1.622209e+07 1.290914e+03 -4.365110e-02 4.440546e-04
