#./overdamped_3d --dev=0 --amp=40 --omega=1 --force=0 --Dg=0.01 --block=256 --paths=16384 --periods=1000 --trans=100 --samples=100 --spp=500 --algorithm=euler --pav=1 --mode=moments --domain=2d --domainx=l:-1.05:0.05:100:1 --domainy=s:-0.05:1.05:100:1 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=30.0 --zeta=0.0333333333333 --comp=0 --mean=1.0 --second=3.14 --skew=0.99 --distribution=s>> symmetric_var_lam_l:-1.05:0.05:100:1_s:-0.05:1.05:100:1_40_0.99_1.0.dat
#l s <<v>> qnu(q) mu_q Dx Gx EBx
3.326589e-01 9.141132e-01 7.982535e-01 1.003245e+00 3.110768e+04 2.513534e+00 1.644206e-02 2.014160e-03
3.411923e-01 9.141132e-01 7.664044e-01 1.000766e+00 3.007430e+04 2.416290e+00 -2.357578e-02 2.089977e-03
3.499445e-01 9.141132e-01 7.357002e-01 9.954008e-01 2.866568e+04 2.266048e+00 1.450634e-02 2.093196e-03
3.589213e-01 9.141132e-01 7.062033e-01 1.019734e+00 2.848116e+04 2.217028e+00 -1.577449e-02 2.274632e-03
3.681283e-01 9.141132e-01 6.783869e-01 1.012895e+00 2.712431e+04 2.097185e+00 -1.941377e-02 2.358913e-03
3.775715e-01 9.141132e-01 6.514434e-01 9.920201e-01 2.488785e+04 1.935642e+00 -7.895172e-03 2.287269e-03
3.872570e-01 9.141132e-01 6.256970e-01 9.777229e-01 2.398192e+04 1.892113e+00 -2.778852e-02 2.337217e-03
3.971908e-01 9.141132e-01 6.013261e-01 9.905120e-01 2.358494e+04 1.879540e+00 -8.960664e-03 2.459526e-03
4.073796e-01 9.141132e-01 5.776767e-01 9.965758e-01 2.245864e+04 1.831237e+00 -2.108788e-02 2.483845e-03
4.178296e-01 9.141132e-01 5.559937e-01 1.013642e+00 2.190694e+04 1.773066e+00 -3.422344e-02 2.589345e-03
4.285478e-01 9.141132e-01 5.344117e-01 1.001751e+00 2.115486e+04 1.705106e+00 -1.082963e-02 2.665162e-03
4.395409e-01 9.141132e-01 5.144846e-01 1.006873e+00 2.056584e+04 1.626643e+00 2.164447e-02 2.776504e-03
4.508159e-01 9.141132e-01 4.953924e-01 9.968573e-01 1.972732e+04 1.552238e+00 -2.560699e-02 2.859354e-03
4.623803e-01 9.141132e-01 4.774347e-01 1.007723e+00 1.920602e+04 1.505606e+00 -1.748949e-02 2.954364e-03
4.742412e-01 9.141132e-01 4.601331e-01 1.016579e+00 1.834247e+04 1.439238e+00 -1.068312e-02 3.017068e-03
4.864064e-01 9.141132e-01 4.441097e-01 1.005668e+00 1.801605e+04 1.413176e+00 -1.418024e-02 3.113747e-03
