#./underdamped_3d --dev=0 --amp=4.818 --omega=4.028 --force=0.1 --gam=0.022 --Dg=0 --block=1024 --paths=262144 --periods=250000 --trans=249750 --samples=20 --spp=200 --algorithm=predcorr --pav=1 --mode=moments --domain=3d --domainx=f:0.02:0.025:10:0 --domainy=a:4.818:4.818:1:0 --domainz=w:4.028:4.028:1:0 --q=2 --eps=0 --phi=0 --lambda=0 --Dp=0 --comp=0 --mean=0 >> ./data/3d-faw-D0-g0.022-a4.818-w4.028-spp200-part2.dat
#f a w <<v>> <<v^2>> qnu(q) mu_q Dx Gx EBx
5.000000e-02 4.818000e+00 4.028000e+00 2.556997e+00 7.369229e+00 1.596280e+00 1.390500e+10 1.758746e+04 6.802654e+01 -4.355907e-04
5.050000e-02 4.818000e+00 4.028000e+00 2.557740e+00 7.369131e+00 1.529546e+00 1.368893e+10 1.732505e+04 6.618115e+01 -4.045963e-04
5.100000e-02 4.818000e+00 4.028000e+00 2.557972e+00 7.369345e+00 1.474242e+00 1.397940e+10 1.772233e+04 6.219058e+01 -3.151298e-04
5.150000e-02 4.818000e+00 4.028000e+00 2.557262e+00 7.369909e+00 1.470417e+00 1.474181e+10 1.872225e+04 5.905845e+01 -2.632737e-04
5.200000e-02 4.818000e+00 4.028000e+00 2.558651e+00 7.369520e+00 1.441812e+00 1.386951e+10 1.756730e+04 6.017492e+01 -2.307296e-04
5.250001e-02 4.818000e+00 4.028000e+00 2.558442e+00 7.369308e+00 1.445626e+00 1.414825e+10 1.794315e+04 5.903144e+01 -1.267791e-04
5.300001e-02 4.818000e+00 4.028000e+00 2.557348e+00 7.369359e+00 1.462788e+00 1.502692e+10 1.905685e+04 5.677253e+01 -8.815527e-05
5.350001e-02 4.818000e+00 4.028000e+00 2.559142e+00 7.369482e+00 1.375063e+00 1.390740e+10 1.764561e+04 5.849807e+01 -6.181002e-05
5.400001e-02 4.818000e+00 4.028000e+00 2.559018e+00 7.369986e+00 1.411299e+00 1.410333e+10 1.787164e+04 5.764436e+01 -1.889467e-05
5.450001e-02 4.818000e+00 4.028000e+00 2.559784e+00 7.370254e+00 1.384599e+00 1.360459e+10 1.727867e+04 5.860841e+01 3.659725e-05
5.500000e-02 4.818000e+00 4.028000e+00 2.559377e+00 7.370335e+00 1.399861e+00 1.384708e+10 1.756461e+04 5.837930e+01 2.384186e-06
5.550000e-02 4.818000e+00 4.028000e+00 2.559217e+00 7.371745e+00 1.428454e+00 1.403664e+10 1.781459e+04 5.838134e+01 1.289845e-04
5.600000e-02 4.818000e+00 4.028000e+00 2.561303e+00 7.372981e+00 1.338824e+00 1.271105e+10 1.609724e+04 6.151741e+01 2.366304e-04
5.650000e-02 4.818000e+00 4.028000e+00 2.559997e+00 7.372268e+00 1.390321e+00 1.352031e+10 1.711481e+04 6.016002e+01 2.186298e-04
5.700000e-02 4.818000e+00 4.028000e+00 2.560301e+00 7.373107e+00 1.396030e+00 1.338581e+10 1.694953e+04 6.064316e+01 2.402067e-04
5.750000e-02 4.818000e+00 4.028000e+00 2.561300e+00 7.373628e+00 1.376973e+00 1.273746e+10 1.613195e+04 6.228917e+01 2.281666e-04
5.800001e-02 4.818000e+00 4.028000e+00 2.561122e+00 7.374966e+00 1.396049e+00 1.302248e+10 1.650326e+04 6.177262e+01 2.607107e-04
5.850001e-02 4.818000e+00 4.028000e+00 2.561264e+00 7.376802e+00 1.407470e+00 1.311435e+10 1.662712e+04 6.144250e+01 2.933741e-04
5.900001e-02 4.818000e+00 4.028000e+00 2.560977e+00 7.377249e+00 1.394129e+00 1.332027e+10 1.692180e+04 6.146100e+01 3.024340e-04
5.950001e-02 4.818000e+00 4.028000e+00 2.562748e+00 7.379500e+00 1.342633e+00 1.236460e+10 1.565602e+04 6.359062e+01 4.191399e-04
6.000000e-02 4.818000e+00 4.028000e+00 2.562775e+00 7.379849e+00 1.403665e+00 1.237520e+10 1.568316e+04 6.373592e+01 4.460812e-04
6.050000e-02 4.818000e+00 4.028000e+00 2.563160e+00 7.381361e+00 1.384587e+00 1.232922e+10 1.562047e+04 6.358451e+01 5.052090e-04
6.100000e-02 4.818000e+00 4.028000e+00 2.563143e+00 7.382285e+00 1.369343e+00 1.243431e+10 1.573946e+04 6.364735e+01 5.203485e-04
6.150000e-02 4.818000e+00 4.028000e+00 2.564464e+00 7.384724e+00 1.327391e+00 1.173470e+10 1.482726e+04 6.568905e+01 6.164312e-04
6.200000e-02 4.818000e+00 4.028000e+00 2.564590e+00 7.386745e+00 1.367433e+00 1.184334e+10 1.498304e+04 6.597683e+01 7.100105e-04
6.250000e-02 4.818000e+00 4.028000e+00 2.565972e+00 7.389385e+00 1.365539e+00 1.115618e+10 1.409437e+04 6.789983e+01 8.962154e-04
6.300000e-02 4.818000e+00 4.028000e+00 2.582348e+00 7.488263e+00 1.499010e+00 1.176886e+10 1.487776e+04 6.443136e+01 3.930092e-03
6.350000e-02 4.818000e+00 4.028000e+00 2.717878e+00 8.291990e+00 1.874744e+00 1.212466e+10 1.536024e+04 6.639294e+01 1.197100e-02
