#./underdamped_3d --dev=0 --amp=4.818 --omega=4.028 --force=0.1 --gam=0.007 --Dg=4e-06 --block=1024 --paths=1048576 --periods=250000 --trans=249750 --samples=20 --spp=200 --algorithm=predcorr --pav=1 --mode=moments --domain=3d --domainx=f:0.005:0.0062:10:0 --domainy=a:4.818:4.818:1:0 --domainz=w:4.028:4.028:1:0 --q=2 --eps=0 --phi=0 --lambda=0 --Dp=0 --comp=0 --mean=0 >> ./data/3d-faw-D4e-06-g0.007-a4.818-w4.028-part00.dat
#f a w <<v>> <<v^2>> qnu(q) mu_q Dx Gx EBx
1.308000e-02 4.818000e+00 4.028000e+00 -8.799471e-01 4.879038e+00 2.265683e+00 1.471461e+11 1.885179e+05 -1.396707e-01 1.519099e-01
1.320000e-02 4.818000e+00 4.028000e+00 -8.880209e-01 4.893101e+00 2.275245e+00 1.468974e+11 1.880492e+05 -1.372178e-01 1.519818e-01
1.332000e-02 4.818000e+00 4.028000e+00 -8.878508e-01 4.894046e+00 2.290484e+00 1.456546e+11 1.864431e+05 -1.250585e-01 1.522121e-01
1.344000e-02 4.818000e+00 4.028000e+00 -8.897326e-01 4.895659e+00 2.256149e+00 1.439101e+11 1.841190e+05 -1.272055e-01 1.521754e-01
1.356000e-02 4.818000e+00 4.028000e+00 -8.930769e-01 4.902112e+00 2.179882e+00 1.427108e+11 1.825417e+05 -1.139481e-01 1.523267e-01
1.368000e-02 4.818000e+00 4.028000e+00 -8.976643e-01 4.910791e+00 2.092122e+00 1.418075e+11 1.812024e+05 -1.087751e-01 1.525050e-01
1.380000e-02 4.818000e+00 4.028000e+00 -9.061860e-01 4.924968e+00 2.067325e+00 1.406085e+11 1.797858e+05 -9.654909e-02 1.525418e-01
1.392000e-02 4.818000e+00 4.028000e+00 -9.153875e-01 4.939044e+00 2.055893e+00 1.396950e+11 1.787015e+05 -8.937055e-02 1.525812e-01
1.404000e-02 4.818000e+00 4.028000e+00 -9.252286e-01 4.955953e+00 2.109317e+00 1.387523e+11 1.775676e+05 -7.767385e-02 1.524228e-01
1.416000e-02 4.818000e+00 4.028000e+00 -9.381215e-01 4.977439e+00 2.115046e+00 1.382051e+11 1.768063e+05 -6.873232e-02 1.522914e-01
1.428000e-02 4.818000e+00 4.028000e+00 -9.506037e-01 4.996540e+00 2.223688e+00 1.367783e+11 1.748723e+05 -5.893600e-02 1.520969e-01
1.440000e-02 4.818000e+00 4.028000e+00 -9.674268e-01 5.022714e+00 2.040687e+00 1.356991e+11 1.734772e+05 -5.484086e-02 1.515402e-01
1.452000e-02 4.818000e+00 4.028000e+00 -9.847954e-01 5.049911e+00 2.042536e+00 1.344218e+11 1.719675e+05 -3.829306e-02 1.509652e-01 % -0.2
1.464000e-02 4.818000e+00 4.028000e+00 -1.011570e+00 5.091365e+00 2.118879e+00 1.327500e+11 1.697637e+05 -2.660477e-02 1.497390e-01
1.476000e-02 4.818000e+00 4.028000e+00 -1.046663e+00 5.144930e+00 1.977679e+00 1.307555e+11 1.671855e+05 -4.085362e-03 1.479939e-01
1.488000e-02 4.818000e+00 4.028000e+00 -1.106401e+00 5.237770e+00 1.945309e+00 1.283702e+11 1.641340e+05 2.835977e-02 1.442469e-01
1.500000e-02 4.818000e+00 4.028000e+00 -1.176096e+00 5.342024e+00 1.941510e+00 1.245777e+11 1.592879e+05 7.128489e-02 1.388279e-01 % -1.25
1.512000e-02 4.818000e+00 4.028000e+00 -1.252884e+00 5.460290e+00 1.811849e+00 1.206955e+11 1.543231e+05 1.553407e-01 1.318827e-01
1.524000e-02 4.818000e+00 4.028000e+00 -1.302372e+00 5.536455e+00 1.647777e+00 1.174647e+11 1.501510e+05 2.175883e-01 1.267484e-01
1.536000e-02 4.818000e+00 4.028000e+00 -1.310623e+00 5.548235e+00 1.689687e+00 1.143336e+11 1.461267e+05 2.704175e-01 1.258925e-01
1.548000e-02 4.818000e+00 4.028000e+00 -1.301166e+00 5.537578e+00 1.622982e+00 1.125360e+11 1.438451e+05 3.279178e-01 1.265711e-01
1.560000e-02 4.818000e+00 4.028000e+00 -1.293415e+00 5.526958e+00 1.743110e+00 1.108687e+11 1.417140e+05 3.597145e-01 1.271540e-01
1.572000e-02 4.818000e+00 4.028000e+00 -1.285581e+00 5.518318e+00 1.746939e+00 1.099713e+11 1.405849e+05 4.062116e-01 1.277839e-01
1.584000e-02 4.818000e+00 4.028000e+00 -1.282763e+00 5.513521e+00 1.674561e+00 1.087214e+11 1.389988e+05 4.255158e-01 1.278870e-01
1.596000e-02 4.818000e+00 4.028000e+00 -1.291992e+00 5.528037e+00 1.539061e+00 1.085907e+11 1.388563e+05 4.557807e-01 1.268153e-01
1.608000e-02 4.818000e+00 4.028000e+00 -1.296805e+00 5.536338e+00 1.571481e+00 1.081698e+11 1.383277e+05 4.819535e-01 1.262766e-01
1.620000e-02 4.818000e+00 4.028000e+00 -1.313981e+00 5.561110e+00 1.632551e+00 1.082565e+11 1.384612e+05 5.078257e-01 1.245040e-01
1.632000e-02 4.818000e+00 4.028000e+00 -1.343632e+00 5.605876e+00 1.661121e+00 1.093526e+11 1.398854e+05 5.223637e-01 1.212871e-01
1.644000e-02 4.818000e+00 4.028000e+00 -1.380288e+00 5.659772e+00 1.518106e+00 1.102872e+11 1.411006e+05 5.373069e-01 1.173639e-01
1.656000e-02 4.818000e+00 4.028000e+00 -1.419319e+00 5.714530e+00 1.596339e+00 1.113789e+11 1.425010e+05 5.469829e-01 1.132649e-01
