#./underdamped_3d --dev=0 --amp=4.818 --omega=4.028 --force=0.1 --gam=0.022 --Dg=3e-05 --block=1024 --paths=65536 --periods=500000 --trans=499500 --samples=20 --spp=200 --algorithm=predcorr --pav=1 --mode=moments --domain=3d --domainx=f:0.07:0.075:10:0 --domainy=a:4.818:4.818:1:0 --domainz=w:4.028:4.028:1:0 --q=2 --eps=0 --phi=0 --lambda=0 --Dp=0 --comp=0 --mean=0 >> ./data/3d-faw-D3e-05-g0.022-a4.818-w4.028-spp200-part3.dat
#f a w <<v>> <<v^2>> qnu(q) mu_q Dx Gx EBx
4.400001e-02 4.818000e+00 4.028000e+00 -1.899896e+00 6.394170e+00 1.754228e+00 6.343965e+11 4.066939e+05 -4.303425e-01 7.720375e-02
4.450001e-02 4.818000e+00 4.028000e+00 -1.639368e+00 6.019701e+00 1.996386e+00 6.580333e+11 4.218460e+05 -4.399604e-01 1.081420e-01
4.500001e-02 4.818000e+00 4.028000e+00 -1.369355e+00 5.638308e+00 2.206136e+00 6.430962e+11 4.122709e+05 -3.973229e-01 1.372900e-01
4.550001e-02 4.818000e+00 4.028000e+00 -1.080327e+00 5.232675e+00 2.383473e+00 5.889532e+11 3.775612e+05 -2.511896e-01 1.647124e-01
4.600001e-02 4.818000e+00 4.028000e+00 -7.120509e-01 4.709092e+00 2.545547e+00 4.951536e+11 3.174284e+05 1.213180e-01 1.896946e-01
4.650001e-02 4.818000e+00 4.028000e+00 -3.652694e-01 4.238562e+00 2.705711e+00 3.606645e+11 2.312123e+05 9.628710e-01 1.904919e-01
4.700001e-02 4.818000e+00 4.028000e+00 -9.339070e-02 3.865753e+00 2.778171e+00 2.387574e+11 1.530612e+05 2.541328e+00 1.639540e-01
4.750001e-02 4.818000e+00 4.028000e+00 9.013584e-02 3.625198e+00 2.774360e+00 1.512510e+11 9.696347e+04 5.523743e+00 1.270528e-01
4.800002e-02 4.818000e+00 4.028000e+00 1.983181e-01 3.477293e+00 2.717154e+00 9.199855e+10 5.897892e+04 1.108192e+01 9.147465e-02
4.850002e-02 4.818000e+00 4.028000e+00 2.722976e-01 3.380901e+00 2.541731e+00 5.167548e+10 3.312821e+04 2.392900e+01 6.407166e-02
4.900002e-02 4.818000e+00 4.028000e+00 3.104341e-01 3.335253e+00 2.276686e+00 3.188516e+10 2.044292e+04 4.564213e+01 4.755294e-02
4.950002e-02 4.818000e+00 4.028000e+00 3.234984e-01 3.321150e+00 2.068852e+00 2.495542e+10 1.600014e+04 6.431092e+01 4.089105e-02
5.000002e-02 4.818000e+00 4.028000e+00 3.339779e-01 3.324501e+00 2.009739e+00 2.199985e+10 1.410516e+04 7.530835e+01 4.144371e-02
5.050002e-02 4.818000e+00 4.028000e+00 3.325557e-01 3.319225e+00 1.998300e+00 2.248836e+10 1.441896e+04 7.390475e+01 4.108298e-02
5.100002e-02 4.818000e+00 4.028000e+00 3.334380e-01 3.323774e+00 2.000207e+00 2.515188e+10 1.612605e+04 6.605441e+01 4.094291e-02
5.150002e-02 4.818000e+00 4.028000e+00 3.351820e-01 3.320421e+00 1.994487e+00 2.259814e+10 1.448917e+04 7.363318e+01 3.901911e-02
5.200002e-02 4.818000e+00 4.028000e+00 3.363915e-01 3.323065e+00 1.996393e+00 2.361255e+10 1.514027e+04 7.045979e+01 3.919685e-02
5.250002e-02 4.818000e+00 4.028000e+00 3.385855e-01 3.323520e+00 1.994484e+00 2.349101e+10 1.506150e+04 7.074725e+01 4.095149e-02
5.300003e-02 4.818000e+00 4.028000e+00 3.429406e-01 3.321313e+00 1.998298e+00 2.073102e+10 1.329261e+04 8.006944e+01 4.047191e-02
5.350003e-02 4.818000e+00 4.028000e+00 3.412548e-01 3.326430e+00 2.000206e+00 2.499057e+10 1.602322e+04 6.652779e+01 4.061723e-02
5.400003e-02 4.818000e+00 4.028000e+00 3.449213e-01 3.328997e+00 1.998301e+00 2.334653e+10 1.496959e+04 7.123302e+01 4.014111e-02
5.450003e-02 4.818000e+00 4.028000e+00 3.482894e-01 3.333532e+00 2.000204e+00 2.561738e+10 1.642557e+04 6.473199e+01 4.269516e-02
5.500003e-02 4.818000e+00 4.028000e+00 3.516425e-01 3.338094e+00 1.998302e+00 2.575795e+10 1.651539e+04 6.434510e+01 4.330337e-02
5.550003e-02 4.818000e+00 4.028000e+00 3.525749e-01 3.335003e+00 1.994483e+00 2.339094e+10 1.499790e+04 7.102668e+01 4.064751e-02
5.600003e-02 4.818000e+00 4.028000e+00 3.549916e-01 3.339705e+00 1.994489e+00 2.454884e+10 1.574002e+04 6.763917e+01 4.114878e-02
5.650003e-02 4.818000e+00 4.028000e+00 3.595327e-01 3.347289e+00 2.000205e+00 2.602426e+10 1.668760e+04 6.359144e+01 4.398847e-02
5.700003e-02 4.818000e+00 4.028000e+00 3.617816e-01 3.350887e+00 1.996395e+00 2.622866e+10 1.681761e+04 6.321603e+01 4.241908e-02
5.750003e-02 4.818000e+00 4.028000e+00 3.643271e-01 3.351244e+00 2.002111e+00 2.402904e+10 1.540744e+04 6.896540e+01 4.151773e-02
5.800004e-02 4.818000e+00 4.028000e+00 3.702717e-01 3.361915e+00 1.988763e+00 2.625744e+10 1.683650e+04 6.283648e+01 4.423010e-02
5.850004e-02 4.818000e+00 4.028000e+00 3.722129e-01 3.365028e+00 1.962072e+00 2.872459e+10 1.841771e+04 5.649327e+01 4.562593e-02
5.900004e-02 4.818000e+00 4.028000e+00 3.796147e-01 3.377594e+00 1.906775e+00 3.085731e+10 1.978487e+04 5.055531e+01 4.810584e-02
5.950004e-02 4.818000e+00 4.028000e+00 3.867935e-01 3.389939e+00 1.967788e+00 3.448390e+10 2.210946e+04 4.450201e+01 5.203819e-02
6.000004e-02 4.818000e+00 4.028000e+00 3.930782e-01 3.404577e+00 1.996393e+00 3.909600e+10 2.506629e+04 3.890242e+01 5.552745e-02
6.050004e-02 4.818000e+00 4.028000e+00 3.989689e-01 3.413210e+00 1.996394e+00 3.938255e+10 2.525034e+04 3.800148e+01 5.659699e-02
6.100004e-02 4.818000e+00 4.028000e+00 4.072444e-01 3.430013e+00 1.998299e+00 4.156761e+10 2.665248e+04 3.561167e+01 5.762672e-02
6.150004e-02 4.818000e+00 4.028000e+00 4.192132e-01 3.454546e+00 1.996392e+00 4.920140e+10 3.154438e+04 2.929793e+01 6.550372e-02
6.200004e-02 4.818000e+00 4.028000e+00 4.313659e-01 3.479511e+00 2.007834e+00 5.300777e+10 3.398535e+04 2.678345e+01 6.885588e-02
6.250004e-02 4.818000e+00 4.028000e+00 7.011185e-01 4.104221e+00 2.602748e+00 1.741637e+11 1.116484e+05 3.728231e+00 2.384101e-01
6.300005e-02 4.818000e+00 4.028000e+00 2.849703e+00 9.129361e+00 6.502091e-01 1.948761e+11 1.249288e+05 3.869604e+00 5.363703e-03
6.350005e-02 4.818000e+00 4.028000e+00 2.878277e+00 9.192760e+00 1.796184e+00 3.338257e+10 2.139566e+04 1.514158e+02 8.701086e-04
6.400005e-02 4.818000e+00 4.028000e+00 2.878123e+00 9.192592e+00 1.984949e+00 3.099425e+10 1.992619e+04 1.863404e+02 8.279085e-04
6.450005e-02 4.818000e+00 4.028000e+00 2.879418e+00 9.193220e+00 2.004027e+00 2.673380e+10 1.728572e+04 2.190238e+02 8.167028e-04
6.500005e-02 4.818000e+00 4.028000e+00 2.876413e+00 9.192619e+00 1.988759e+00 3.687361e+10 2.385160e+04 1.593651e+02 8.556843e-04
