#./underdamped_3d --dev=0 --amp=3.3 --omega=4.04 --force=0.1 --gam=0.08 --Dg=0 --block=1024 --paths=262144 --periods=200000 --trans=199800 --samples=20 --spp=200 --algorithm=predcorr --pav=1 --mode=moments --domain=3d --domainx=f:0:0.005:10:0 --domainy=a:3.3:3.3:1:0 --domainz=w:4.04:4.04:1:0 --q=2 --eps=0 --phi=0 --lambda=0 --Dp=0 --comp=0 --mean=0 >> ./data/3d-faw-D0-g0.08-a3.3-w4.04-spp200-part0.dat
#f a w <<v>> <<v^2>> qnu(q) mu_q Dx Gx EBx
7.000000e-02 3.300000e+00 4.040000e+00 1.183271e-01 1.858926e+00 2.004622e+00 6.694401e+08 1.077227e+03 2.005474e+02 6.214738e-03
7.050000e-02 3.300000e+00 4.040000e+00 1.188018e-01 1.859294e+00 2.004623e+00 6.636794e+08 1.067905e+03 2.024197e+02 6.237030e-03
7.100000e-02 3.300000e+00 4.040000e+00 1.195135e-01 1.859324e+00 1.995087e+00 6.302497e+08 1.014017e+03 2.134162e+02 6.029725e-03
7.150000e-02 3.300000e+00 4.040000e+00 1.209674e-01 1.859964e+00 1.989368e+00 5.950740e+08 9.575265e+02 2.263141e+02 5.936623e-03
7.200000e-02 3.300000e+00 4.040000e+00 1.214490e-01 1.860166e+00 2.004620e+00 6.032694e+08 9.707457e+02 2.233861e+02 5.987525e-03
7.250001e-02 3.300000e+00 4.040000e+00 1.222624e-01 1.860840e+00 2.004620e+00 6.363372e+08 1.023871e+03 2.118691e+02 6.114006e-03
7.300001e-02 3.300000e+00 4.040000e+00 1.224055e-01 1.860688e+00 1.998898e+00 6.256255e+08 1.006677e+03 2.155839e+02 6.006002e-03
7.350001e-02 3.300000e+00 4.040000e+00 1.228603e-01 1.860673e+00 1.993177e+00 6.336666e+08 1.019557e+03 2.129151e+02 6.070733e-03
7.400001e-02 3.300000e+00 4.040000e+00 1.240785e-01 1.861043e+00 1.996999e+00 5.532531e+08 8.900697e+02 2.441845e+02 5.742431e-03
7.450001e-02 3.300000e+00 4.040000e+00 1.231294e-01 1.861327e+00 2.000809e+00 6.090991e+08 9.800643e+02 2.214784e+02 5.956650e-03
