#./underdamped_3d --dev=0 --amp=4.818 --omega=4.028 --force=0.025 --gam=0.022 --Dg=0.1 --block=1024 --paths=65536 --periods=1000000.0 --trans=999000 --samples=20 --spp=200 --algorithm=predcorr --pav=1 --mode=moments --domain=3d --domainx=D:-6:-4:100:1 --domainy=a:4.818:4.818:1:0 --domainz=w:4.028:4.028:1:0 --q=2 --eps=0 --phi=0 --lambda=0 --Dp=0 --comp=0 --mean=0 >> ./data/3d-Daw-f0.025-g0.022-a4.818-w4.028-part0.dat
#D a w <<v>> <<v^2>> qnu(q) mu_q Dx Gx EBx
1.659582e-03 4.818000e+00 4.028000e+00 1.288308e-01 3.150558e+00 1.052468e+00 7.285018e+07 2.333459e+01 6.562352e-03 6.863832e-03
1.737796e-03 4.818000e+00 4.028000e+00 1.283995e-01 3.149938e+00 9.208652e-01 6.902943e+07 2.217266e+01 -1.186192e-03 6.777406e-03
1.819696e-03 4.818000e+00 4.028000e+00 1.305813e-01 3.144655e+00 1.197294e+00 6.575464e+07 2.108293e+01 5.998611e-03 6.110072e-03
1.905455e-03 4.818000e+00 4.028000e+00 1.303948e-01 3.143535e+00 1.119104e+00 6.230477e+07 2.003784e+01 3.951788e-03 5.838394e-03
1.995257e-03 4.818000e+00 4.028000e+00 1.297702e-01 3.142805e+00 7.282052e-01 5.884649e+07 1.894549e+01 -2.003789e-03 5.797267e-03
2.089290e-03 4.818000e+00 4.028000e+00 1.322735e-01 3.140936e+00 4.957601e-01 5.670039e+07 1.814855e+01 3.337145e-03 5.638719e-03
2.187755e-03 4.818000e+00 4.028000e+00 1.311780e-01 3.137839e+00 8.713808e-01 5.437552e+07 1.755117e+01 6.995559e-03 5.257130e-03
2.290861e-03 4.818000e+00 4.028000e+00 1.326561e-01 3.136062e+00 7.913468e-01 5.194624e+07 1.661768e+01 3.274083e-03 4.998326e-03
2.398826e-03 4.818000e+00 4.028000e+00 1.331040e-01 3.133927e+00 9.741734e-01 5.050188e+07 1.619754e+01 5.273700e-03 4.831791e-03
2.511879e-03 4.818000e+00 4.028000e+00 1.330719e-01 3.132033e+00 1.193534e+00 4.868248e+07 1.559097e+01 -7.179260e-03 4.613757e-03
2.630260e-03 4.818000e+00 4.028000e+00 1.329259e-01 3.130425e+00 7.416236e-01 4.700423e+07 1.508156e+01 6.828070e-03 4.480720e-03
2.754220e-03 4.818000e+00 4.028000e+00 1.334023e-01 3.130220e+00 1.008671e+00 4.598462e+07 1.464567e+01 -3.180206e-03 4.377961e-03
2.884022e-03 4.818000e+00 4.028000e+00 1.324753e-01 3.128846e+00 9.303877e-01 4.388910e+07 1.405354e+01 7.152915e-03 4.307151e-03
3.019942e-03 4.818000e+00 4.028000e+00 1.335507e-01 3.126650e+00 5.547681e-01 4.334848e+07 1.386841e+01 5.788565e-03 4.110932e-03
3.162267e-03 4.818000e+00 4.028000e+00 1.335826e-01 3.124061e+00 8.771260e-01 4.204398e+07 1.353887e+01 -6.655753e-03 3.928661e-03
3.311300e-03 4.818000e+00 4.028000e+00 1.331518e-01 3.124027e+00 8.827035e-01 4.048957e+07 1.289948e+01 -4.646599e-03 3.903627e-03
3.467357e-03 4.818000e+00 4.028000e+00 1.329741e-01 3.122264e+00 1.063928e+00 4.018350e+07 1.298088e+01 -8.302331e-04 3.762364e-03
3.630768e-03 4.818000e+00 4.028000e+00 1.330283e-01 3.119571e+00 1.144032e+00 3.890538e+07 1.286403e+01 -4.303217e-03 3.599286e-03
3.801881e-03 4.818000e+00 4.028000e+00 1.329498e-01 3.120550e+00 1.050576e+00 3.791220e+07 1.213535e+01 5.396605e-03 3.558874e-03
3.981058e-03 4.818000e+00 4.028000e+00 1.335371e-01 3.119509e+00 7.225747e-01 3.705560e+07 1.183863e+01 -8.598566e-03 3.493547e-03
4.168679e-03 4.818000e+00 4.028000e+00 1.339948e-01 3.119454e+00 8.388541e-01 3.656268e+07 1.172441e+01 -8.468628e-04 3.388405e-03
4.365142e-03 4.818000e+00 4.028000e+00 1.332570e-01 3.116791e+00 1.031463e+00 3.599756e+07 1.147233e+01 3.752708e-03 3.313899e-03
4.570865e-03 4.818000e+00 4.028000e+00 1.335353e-01 3.116279e+00 1.149575e+00 3.505612e+07 1.119268e+01 7.753134e-03 3.230810e-03
4.786283e-03 4.818000e+00 4.028000e+00 1.332821e-01 3.115763e+00 1.075247e+00 3.493866e+07 1.109946e+01 4.283071e-03 3.241181e-03
5.011854e-03 4.818000e+00 4.028000e+00 1.335912e-01 3.114078e+00 1.123021e+00 3.393854e+07 1.084212e+01 7.688522e-03 3.131986e-03
5.248055e-03 4.818000e+00 4.028000e+00 1.339276e-01 3.114818e+00 7.321767e-01 3.324898e+07 1.050208e+01 6.834745e-03 3.081799e-03
5.495388e-03 4.818000e+00 4.028000e+00 1.337446e-01 3.114221e+00 1.265999e+00 3.316615e+07 1.059529e+01 1.338017e-02 3.007889e-03
5.754377e-03 4.818000e+00 4.028000e+00 1.327095e-01 3.112424e+00 9.724218e-01 3.266033e+07 1.032089e+01 -3.283858e-03 2.948165e-03
6.025572e-03 4.818000e+00 4.028000e+00 1.326420e-01 3.111510e+00 1.037006e+00 3.196001e+07 1.026838e+01 1.583695e-03 2.892733e-03
6.309548e-03 4.818000e+00 4.028000e+00 1.336799e-01 3.111797e+00 7.760220e-01 3.143211e+07 1.020010e+01 2.957940e-03 2.868176e-03
6.606908e-03 4.818000e+00 4.028000e+00 1.335990e-01 3.111351e+00 7.339436e-01 3.143929e+07 1.002155e+01 1.076114e-02 2.815723e-03
6.918282e-03 4.818000e+00 4.028000e+00 1.338366e-01 3.110149e+00 1.355417e+00 3.046834e+07 9.640800e+00 9.726524e-03 2.712965e-03
7.244330e-03 4.818000e+00 4.028000e+00 1.336252e-01 3.109152e+00 1.231611e+00 3.037400e+07 9.790473e+00 1.705253e-02 2.712369e-03
7.585744e-03 4.818000e+00 4.028000e+00 1.331932e-01 3.110122e+00 9.360555e-01 3.023331e+07 9.534452e+00 -8.825064e-04 2.691746e-03
7.943249e-03 4.818000e+00 4.028000e+00 1.332300e-01 3.108259e+00 9.399996e-01 2.956356e+07 9.441236e+00 9.569407e-03 2.649188e-03
8.317603e-03 4.818000e+00 4.028000e+00 1.334908e-01 3.108157e+00 1.204934e+00 2.916287e+07 9.227228e+00 -7.603884e-03 2.597094e-03
8.709598e-03 4.818000e+00 4.028000e+00 1.339814e-01 3.107877e+00 1.120976e+00 2.887897e+07 9.220664e+00 4.196405e-03 2.558351e-03
9.120069e-03 4.818000e+00 4.028000e+00 1.329731e-01 3.106937e+00 9.476006e-01 2.865034e+07 9.300753e+00 -5.563498e-04 2.534389e-03
9.549884e-03 4.818000e+00 4.028000e+00 1.344845e-01 3.107904e+00 5.623587e-01 2.819907e+07 9.116943e+00 3.674746e-03 2.475858e-03
