#./underdamped_3d --dev=3 --amp=4.818 --omega=4.028 --force=0.01925 --gam=0.1 --Dg=4e-06 --block=1024 --paths=262144 --periods=250000 --trans=249750 --samples=20 --spp=200 --algorithm=predcorr --pav=1 --mode=moments --domain=3d --domainx=a:4.818:4.818:1:0 --domainy=w:4.028:4.028:1:0 --domainz=g:0.005:0.0325:100:0 --q=2 --eps=0 --phi=0 --lambda=0 --Dp=0 --comp=0 --mean=0 >> ./temp/3d-gaw-f0.01925-D4e-06-a4.818-w4.028-spp200-part0.dat
#g a w <<v>> <<v^2>> qnu(q) mu_q Dx Gx EBx
3.057505e-02 4.818000e+00 4.028000e+00 2.445181e+00 7.316318e+00 2.021584e+00 9.265047e+10 1.179143e+05 1.203952e+01 3.434420e-04
3.085005e-02 4.818000e+00 4.028000e+00 2.431853e+00 7.316449e+00 2.010149e+00 1.022533e+11 1.301488e+05 1.071455e+01 2.739429e-04
3.112505e-02 4.818000e+00 4.028000e+00 2.418662e+00 7.316694e+00 2.031113e+00 1.115802e+11 1.422045e+05 9.656769e+00 2.709627e-04
3.140005e-02 4.818000e+00 4.028000e+00 2.434983e+00 7.316839e+00 2.023493e+00 9.999121e+10 1.272410e+05 1.100015e+01 2.323389e-04
3.167505e-02 4.818000e+00 4.028000e+00 2.456856e+00 7.316844e+00 2.017768e+00 8.423371e+10 1.071399e+05 1.344545e+01 1.569986e-04
3.195005e-02 4.818000e+00 4.028000e+00 2.495463e+00 7.316831e+00 2.029208e+00 5.612865e+10 7.104762e+04 2.116936e+01 1.549721e-04
3.222505e-02 4.818000e+00 4.028000e+00 2.504539e+00 7.316921e+00 2.002517e+00 4.947742e+10 6.248106e+04 2.428885e+01 1.037121e-04
3.250000e-02 4.818000e+00 4.028000e+00 2.526373e+00 7.316987e+00 2.031124e+00 3.334762e+10 4.178055e+04 3.699206e+01 2.253056e-05
3.277500e-02 4.818000e+00 4.028000e+00 2.539268e+00 7.317046e+00 2.017775e+00 2.377986e+10 2.951344e+04 5.269258e+01 5.245209e-06
3.305000e-02 4.818000e+00 4.028000e+00 2.548954e+00 7.317133e+00 1.991070e+00 1.652837e+10 2.020752e+04 7.666374e+01 -1.000762e-04
