#./underdamped_3d --dev=2 --amp=4.818 --omega=4.028 --force=0.1 --gam=0.007 --Dg=0 --block=1024 --paths=1048576 --periods=250000 --trans=249750 --samples=20 --spp=200 --algorithm=predcorr --pav=1 --mode=moments --domain=3d --domainx=f:0:0.005:50:0 --domainy=a:4.818:4.818:1:0 --domainz=w:4.028:4.028:1:0 --q=2 --eps=0 --phi=0 --lambda=0 --Dp=0 --comp=0 --mean=0 >> ./temp/3d-faw-D0-g0.007-a4.818-w4.028.dat
#f a w <<v>> <<v^2>> qnu(q) mu_q Dx Gx EBx
7.874995e-03 4.818000e+00 4.028000e+00 -4.781288e-01 5.392079e+00 2.294311e+00 3.174100e+11 4.069872e+05 -1.840792e-01 1.368697e-01
7.999996e-03 4.818000e+00 4.028000e+00 -4.665237e-01 5.365432e+00 2.380132e+00 3.150206e+11 4.040449e+05 -1.774337e-01 1.379166e-01
8.124996e-03 4.818000e+00 4.028000e+00 -4.505520e-01 5.303069e+00 2.374412e+00 3.077275e+11 3.948365e+05 -1.562111e-01 1.406970e-01
8.249996e-03 4.818000e+00 4.028000e+00 -4.207039e-01 5.221069e+00 2.301930e+00 2.994602e+11 3.837284e+05 -1.303920e-01 1.439041e-01
8.374996e-03 4.818000e+00 4.028000e+00 -4.049780e-01 5.173319e+00 2.311483e+00 2.938677e+11 3.768763e+05 -1.114880e-01 1.454855e-01
8.499997e-03 4.818000e+00 4.028000e+00 -3.889162e-01 5.144197e+00 2.176065e+00 2.915426e+11 3.736433e+05 -1.025852e-01 1.461486e-01
8.624997e-03 4.818000e+00 4.028000e+00 -3.838080e-01 5.121154e+00 2.252362e+00 2.887167e+11 3.698263e+05 -9.311146e-02 1.468252e-01
8.749997e-03 4.818000e+00 4.028000e+00 -3.775488e-01 5.115064e+00 2.174172e+00 2.886251e+11 3.695416e+05 -9.276873e-02 1.468976e-01
8.874997e-03 4.818000e+00 4.028000e+00 -3.740950e-01 5.111681e+00 2.168446e+00 2.884380e+11 3.691568e+05 -9.049690e-02 1.471840e-01
8.999998e-03 4.818000e+00 4.028000e+00 -3.658212e-01 5.098497e+00 2.172250e+00 2.870271e+11 3.670057e+05 -8.729780e-02 1.473447e-01
9.124998e-03 4.818000e+00 4.028000e+00 -3.719703e-01 5.105151e+00 2.158895e+00 2.874181e+11 3.677699e+05 -8.901227e-02 1.471360e-01
9.249998e-03 4.818000e+00 4.028000e+00 -3.697990e-01 5.113760e+00 2.134106e+00 2.884841e+11 3.690516e+05 -9.207851e-02 1.470747e-01
9.374999e-03 4.818000e+00 4.028000e+00 -3.719628e-01 5.128824e+00 2.174159e+00 2.905702e+11 3.718784e+05 -9.855384e-02 1.466470e-01
9.499999e-03 4.818000e+00 4.028000e+00 -3.748162e-01 5.130237e+00 2.143643e+00 2.908413e+11 3.723559e+05 -9.851617e-02 1.466904e-01
9.624999e-03 4.818000e+00 4.028000e+00 -3.745106e-01 5.131442e+00 2.156990e+00 2.909619e+11 3.724821e+05 -9.915656e-02 1.466887e-01
9.749999e-03 4.818000e+00 4.028000e+00 -3.783807e-01 5.134049e+00 2.172244e+00 2.915240e+11 3.733650e+05 -1.004551e-01 1.465971e-01
9.875000e-03 4.818000e+00 4.028000e+00 -3.759734e-01 5.130126e+00 2.172258e+00 2.911374e+11 3.727612e+05 -9.930271e-02 1.466804e-01
1.000000e-02 4.818000e+00 4.028000e+00 -3.772625e-01 5.138136e+00 2.179882e+00 2.921636e+11 3.741220e+05 -1.022983e-01 1.465224e-01
1.012500e-02 4.818000e+00 4.028000e+00 -3.775362e-01 5.153547e+00 2.183702e+00 2.939416e+11 3.764500e+05 -1.078312e-01 1.461996e-01
1.025000e-02 4.818000e+00 4.028000e+00 -3.751378e-01 5.165345e+00 2.202768e+00 2.954565e+11 3.783156e+05 -1.133636e-01 1.457386e-01
1.037500e-02 4.818000e+00 4.028000e+00 -3.738618e-01 5.181170e+00 2.217997e+00 2.974606e+11 3.809154e+05 -1.189612e-01 1.454353e-01
1.050000e-02 4.818000e+00 4.028000e+00 -3.825166e-01 5.209208e+00 2.210395e+00 3.012982e+11 3.861647e+05 -1.299403e-01 1.443199e-01
1.062500e-02 4.818000e+00 4.028000e+00 -3.905228e-01 5.238119e+00 2.246618e+00 3.045201e+11 3.905395e+05 -1.394708e-01 1.433105e-01
