#./overdamped_3d --dev=1 --amp=40 --omega=1 --force=0 --Dg=0.01 --block=256 --paths=16384 --periods=1000 --trans=100 --samples=100 --spp=500 --algorithm=euler --pav=1 --mode=moments --domain=2d --domainx=l:0.95:2.05:100:1 --domainy=s:0.95:2.05:100:1 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=30.0 --zeta=0.0333333333333 --comp=0 --mean=1.0 --second=3.14 --skew=-0.99 --distribution=s>> symmetric_var_lam_l:0.95:2.05:100:1_s:0.95:2.05:100:1_40_-0.99_1.0.dat
#l s <<v>> qnu(q) mu_q Dx Gx EBx
9.616121e+00 9.141131e+00 3.103829e-01 1.012549e+00 6.711205e+05 5.340551e+01 -1.349795e-02 4.856586e-04
9.862793e+00 9.141131e+00 2.969985e-01 1.023968e+00 6.859155e+05 5.458537e+01 -6.879091e-03 4.869699e-04
1.011579e+01 9.141131e+00 2.853885e-01 9.934499e-01 7.024958e+05 5.590321e+01 -7.291317e-03 4.881620e-04
1.037528e+01 9.141131e+00 2.704421e-01 9.870364e-01 6.948628e+05 5.529584e+01 -2.170128e-02 4.866123e-04
1.064143e+01 9.141131e+00 2.606008e-01 1.012866e+00 7.260791e+05 5.777987e+01 -2.459788e-02 4.838705e-04
1.091440e+01 9.141131e+00 2.485196e-01 9.977576e-01 7.490778e+05 5.961029e+01 -1.165718e-02 4.888773e-04
1.119438e+01 9.141131e+00 2.338524e-01 1.009444e+00 7.643737e+05 6.082748e+01 -3.547055e-02 5.077124e-04
1.148154e+01 9.141131e+00 2.222941e-01 9.906522e-01 7.742820e+05 6.161503e+01 -2.330124e-02 4.922152e-04
1.177606e+01 9.141131e+00 2.100966e-01 9.900420e-01 7.729507e+05 6.150943e+01 -2.446771e-04 4.823208e-04
1.207814e+01 9.141131e+00 1.984933e-01 9.973690e-01 8.021548e+05 6.383344e+01 1.067400e-02 5.085468e-04
1.238797e+01 9.141131e+00 1.873324e-01 9.955299e-01 8.127290e+05 6.467605e+01 2.591991e-02 4.972219e-04
1.270575e+01 9.141131e+00 1.780960e-01 1.014991e+00 8.433968e+05 6.711590e+01 4.314661e-03 4.993677e-04
1.303168e+01 9.141131e+00 1.654539e-01 9.918389e-01 8.548661e+05 6.802842e+01 -3.597975e-03 4.945993e-04
1.336596e+01 9.141131e+00 1.551699e-01 1.006906e+00 8.881860e+05 7.068017e+01 1.691496e-02 4.873276e-04
1.370883e+01 9.141131e+00 1.455761e-01 9.947778e-01 8.923168e+05 7.100812e+01 3.657353e-02 4.945993e-04
1.406049e+01 9.141131e+00 1.360409e-01 9.942195e-01 9.190328e+05 7.313431e+01 2.664506e-02 4.785061e-04
1.442117e+01 9.141131e+00 1.282749e-01 9.971872e-01 9.389988e+05 7.472339e+01 2.940333e-02 4.816055e-04
1.479110e+01 9.141131e+00 1.168910e-01 1.012347e+00 9.830462e+05 7.822903e+01 5.014968e-02 4.905462e-04
1.517052e+01 9.141131e+00 1.061560e-01 9.943187e-01 9.877112e+05 7.859932e+01 -7.262230e-04 4.804134e-04
1.555967e+01 9.141131e+00 9.991306e-02 1.002834e+00 1.010030e+06 8.037590e+01 -1.975465e-02 4.876852e-04
1.595881e+01 9.141131e+00 9.097082e-02 9.840190e-01 1.020351e+06 8.119682e+01 -1.958251e-03 4.712343e-04
1.636819e+01 9.141131e+00 8.216760e-02 9.873662e-01 1.049947e+06 8.355257e+01 -9.642661e-03 5.025864e-04
1.678806e+01 9.141131e+00 7.487214e-02 9.884195e-01 1.082201e+06 8.611903e+01 -3.435826e-02 4.730225e-04
1.721871e+01 9.141131e+00 6.706890e-02 9.857234e-01 1.112163e+06 8.850347e+01 -3.662634e-02 4.789829e-04
1.766041e+01 9.141131e+00 6.155597e-02 9.983409e-01 1.145179e+06 9.113010e+01 -2.628237e-02 4.819632e-04
1.811343e+01 9.141131e+00 5.251464e-02 9.907802e-01 1.142590e+06 9.092445e+01 -1.146728e-02 4.829168e-04
1.857808e+01 9.141131e+00 4.807445e-02 9.926135e-01 1.190496e+06 9.473669e+01 -1.231289e-02 4.829168e-04
1.905464e+01 9.141131e+00 4.312152e-02 1.003820e+00 1.250267e+06 9.949301e+01 -2.692187e-02 4.718304e-04
1.954343e+01 9.141131e+00 3.912235e-02 9.879333e-01 1.223588e+06 9.737016e+01 -1.340091e-02 4.645586e-04
2.004476e+01 9.141131e+00 3.205135e-02 9.926634e-01 1.285563e+06 1.023018e+02 1.976013e-02 4.585981e-04
2.055895e+01 9.141131e+00 2.359659e-02 9.950075e-01 1.291172e+06 1.027485e+02 -1.052135e-02 4.638433e-04
2.108633e+01 9.141131e+00 2.187139e-02 1.002179e+00 1.379919e+06 1.098109e+02 -9.629965e-03 4.585981e-04
2.162724e+01 9.141131e+00 1.700641e-02 1.008835e+00 1.401790e+06 1.115509e+02 -3.472549e-02 4.515648e-04
2.218202e+01 9.141131e+00 1.610751e-02 1.013310e+00 1.458651e+06 1.160763e+02 8.992195e-03 4.628897e-04
2.275103e+01 9.141131e+00 1.153470e-02 1.007353e+00 1.474096e+06 1.173052e+02 5.044222e-03 4.643202e-04
2.333464e+01 9.141131e+00 1.154680e-02 1.026195e+00 1.514462e+06 1.205174e+02 1.264977e-02 4.651546e-04
2.393322e+01 9.141131e+00 6.602951e-03 1.001643e+00 1.508697e+06 1.200587e+02 5.819798e-04 4.694462e-04
2.454716e+01 9.141131e+00 7.004199e-03 1.016246e+00 1.580114e+06 1.257416e+02 -3.912199e-02 4.868507e-04
2.517684e+01 9.141131e+00 6.859847e-03 9.793827e-01 1.536610e+06 1.222802e+02 -1.955515e-02 4.760027e-04
2.582268e+01 9.141131e+00 4.987373e-03 1.033960e+00 1.655309e+06 1.317255e+02 -1.573473e-02 4.659891e-04
2.648508e+01 9.141131e+00 6.059066e-03 9.949588e-01 1.644803e+06 1.308892e+02 7.362962e-03 4.569292e-04
2.716448e+01 9.141131e+00 7.521046e-03 1.017701e+00 1.716864e+06 1.366241e+02 -2.041042e-02 4.565716e-04
2.786130e+01 9.141131e+00 7.271779e-03 9.889550e-01 1.693817e+06 1.347900e+02 -1.531023e-02 4.731417e-04
2.857600e+01 9.141131e+00 7.853940e-03 1.006483e+00 1.784775e+06 1.420277e+02 5.664349e-03 4.688501e-04
2.930903e+01 9.141131e+00 1.179235e-02 1.002097e+00 1.822816e+06 1.450558e+02 -8.937120e-03 4.582405e-04
3.006087e+01 9.141131e+00 1.403220e-02 1.006138e+00 1.858864e+06 1.479240e+02 2.873230e-02 4.705191e-04
3.083199e+01 9.141131e+00 1.628036e-02 9.996666e-01 1.882725e+06 1.498228e+02 -1.364535e-02 4.680157e-04
3.162289e+01 9.141131e+00 1.914856e-02 1.001713e+00 1.911821e+06 1.521376e+02 1.721013e-02 4.686117e-04
3.243408e+01 9.141131e+00 2.587013e-02 1.008641e+00 2.016405e+06 1.604609e+02 -2.245045e-02 4.602671e-04
3.326608e+01 9.141131e+00 3.058909e-02 1.005523e+00 2.047611e+06 1.629440e+02 -9.359896e-03 4.655123e-04
3.411942e+01 9.141131e+00 3.860890e-02 1.022006e+00 2.122391e+06 1.688951e+02 -5.484641e-03 4.744530e-04
3.499465e+01 9.141131e+00 4.137491e-02 1.024517e+00 2.170183e+06 1.726975e+02 -1.175535e-02 4.634857e-04
3.589234e+01 9.141131e+00 4.247247e-02 9.968818e-01 2.165214e+06 1.723027e+02 -1.117641e-02 4.554987e-04
3.681305e+01 9.141131e+00 5.262962e-02 9.943773e-01 2.210705e+06 1.759225e+02 -1.777101e-02 4.649162e-04
3.775738e+01 9.141131e+00 6.446627e-02 9.999810e-01 2.277834e+06 1.812640e+02 -1.776159e-02 4.478693e-04
3.872593e+01 9.141131e+00 7.163842e-02 1.002873e+00 2.296880e+06 1.827794e+02 -1.900947e-02 4.570484e-04
3.971933e+01 9.141131e+00 7.577195e-02 9.916306e-01 2.383779e+06 1.896944e+02 -8.361876e-03 4.543066e-04
4.073821e+01 9.141131e+00 8.551529e-02 9.601234e-01 2.307907e+06 1.836577e+02 1.863205e-02 4.627705e-04
4.178323e+01 9.141131e+00 8.859844e-02 9.581696e-01 2.368546e+06 1.884826e+02 3.276920e-02 4.590750e-04
4.285505e+01 9.141131e+00 9.953967e-02 9.839562e-01 2.514931e+06 2.001315e+02 -4.668653e-03 4.596710e-04
4.395437e+01 9.141131e+00 1.128760e-01 9.830133e-01 2.555535e+06 2.033640e+02 1.894057e-02 4.519224e-04
4.508189e+01 9.141131e+00 1.163010e-01 9.702652e-01 2.538266e+06 2.019895e+02 2.306890e-02 4.463196e-04
4.623833e+01 9.141131e+00 1.253538e-01 9.764239e-01 2.683043e+06 2.135111e+02 4.548585e-02 4.460812e-04
4.742443e+01 9.141131e+00 1.379641e-01 9.934108e-01 2.810690e+06 2.236669e+02 3.991508e-02 4.677773e-04
4.864096e+01 9.141131e+00 1.512867e-01 9.874523e-01 2.816664e+06 2.241431e+02 4.648161e-02 4.693270e-04
4.988870e+01 9.141131e+00 1.594437e-01 9.681247e-01 2.864297e+06 2.279340e+02 3.058481e-02 4.571676e-04
5.116845e+01 9.141131e+00 1.660322e-01 9.822151e-01 2.952813e+06 2.349773e+02 3.083050e-02 4.538298e-04
