#./overdamped_3d --dev=1 --amp=40 --omega=1 --force=0 --Dg=0.01 --block=256 --paths=16384 --periods=1000 --trans=100 --samples=100 --spp=500 --algorithm=euler --pav=1 --mode=moments --domain=2d --domainx=l:-1.05:0.05:100:1 --domainy=s:0.95:2.05:100:1 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=30.0 --zeta=0.0333333333333 --comp=0 --mean=1.0 --second=3.14 --skew=-0.99 --distribution=s>> symmetric_var_lam_l:-1.05:0.05:100:1_s:0.95:2.05:100:1_40_-0.99_1.0.dat
#l s <<v>> qnu(q) mu_q Dx Gx EBx
9.862799e-02 9.141131e+00 1.005972e+00 1.016594e+00 7.286191e+04 5.781144e+00 -2.871811e-03 3.009915e-03
1.011580e-01 9.141131e+00 1.012790e+00 9.990960e-01 7.149266e+04 5.661459e+00 -7.049263e-03 3.008246e-03
1.037529e-01 9.141131e+00 1.017461e+00 9.947594e-01 6.984125e+04 5.535408e+00 -1.595151e-02 2.942562e-03
1.064143e-01 9.141131e+00 1.022213e+00 9.956159e-01 7.015191e+04 5.576471e+00 5.424023e-04 2.928138e-03
1.091441e-01 9.141131e+00 1.025851e+00 9.967476e-01 6.964271e+04 5.533817e+00 -7.003427e-03 2.944708e-03
1.119438e-01 9.141131e+00 1.028754e+00 1.003420e+00 6.870608e+04 5.454240e+00 5.981922e-03 2.907753e-03
1.148154e-01 9.141131e+00 1.030348e+00 1.002956e+00 6.859684e+04 5.455513e+00 -3.789663e-02 2.930045e-03
1.177606e-01 9.141131e+00 1.031715e+00 1.011767e+00 6.909512e+04 5.489254e+00 -2.677327e-02 2.982616e-03
1.207814e-01 9.141131e+00 1.031259e+00 9.984549e-01 6.731463e+04 5.346969e+00 -2.398354e-02 2.940059e-03
1.238797e-01 9.141131e+00 1.030294e+00 1.002465e+00 6.439077e+04 5.134656e+00 -2.858710e-02 2.849698e-03
1.270574e-01 9.141131e+00 1.028679e+00 1.015070e+00 6.610380e+04 5.243837e+00 -2.027202e-02 2.923727e-03
1.303167e-01 9.141131e+00 1.025950e+00 1.000732e+00 6.319436e+04 5.012107e+00 -3.706104e-02 2.890944e-03
1.336595e-01 9.141131e+00 1.022740e+00 1.002566e+00 6.140680e+04 4.867595e+00 -3.344160e-02 2.855182e-03
