#./overdamped_3d --dev=1 --amp=40 --omega=1 --force=0 --Dg=0.01 --block=256 --paths=16384 --periods=1000 --trans=100 --samples=100 --spp=500 --algorithm=euler --pav=1 --mode=moments --domain=2d --domainx=l:-1.05:0.05:100:1 --domainy=s:-0.05:1.05:100:1 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=30.0 --zeta=0.0333333333333 --comp=0 --mean=1.0 --second=3.14 --skew=-0.99 --distribution=s>> symmetric_var_lam_l:-1.05:0.05:100:1_s:-0.05:1.05:100:1_40_-0.99_1.0.dat
#l s <<v>> qnu(q) mu_q Dx Gx EBx
1.678803e-01 9.141132e-01 1.044619e+00 1.008391e+00 4.140399e+04 3.288778e+00 -2.064240e-02 1.754403e-03
1.721867e-01 9.141132e-01 1.067728e+00 9.965270e-01 4.180866e+04 3.305966e+00 -3.294784e-02 1.689196e-03
1.766036e-01 9.141132e-01 1.090604e+00 1.010723e+00 4.251245e+04 3.409099e+00 -1.943690e-02 1.683235e-03
1.811339e-01 9.141132e-01 1.113706e+00 1.005634e+00 4.337162e+04 3.484538e+00 -2.002358e-02 1.683116e-03
1.857803e-01 9.141132e-01 1.136001e+00 9.889387e-01 4.325461e+04 3.459073e+00 -2.102727e-02 1.600146e-03
1.905459e-01 9.141132e-01 1.156930e+00 9.997079e-01 4.595051e+04 3.665657e+00 -2.800590e-02 1.644015e-03
1.954338e-01 9.141132e-01 1.176677e+00 9.891897e-01 4.501274e+04 3.595947e+00 -3.291726e-02 1.613498e-03
2.004470e-01 9.141132e-01 1.195745e+00 9.975998e-01 4.574232e+04 3.663428e+00 -1.732355e-02 1.561761e-03
2.055888e-01 9.141132e-01 1.213156e+00 9.970828e-01 4.654132e+04 3.724862e+00 -1.430112e-02 1.535773e-03
2.108626e-01 9.141132e-01 1.228872e+00 1.000283e+00 4.819079e+04 3.854096e+00 -2.750564e-02 1.550794e-03
2.162716e-01 9.141132e-01 1.242829e+00 9.892290e-01 4.867688e+04 3.855369e+00 -3.924167e-02 1.549482e-03
2.218194e-01 9.141132e-01 1.255388e+00 1.016134e+00 5.003883e+04 3.962958e+00 -1.138365e-02 1.541018e-03
2.275095e-01 9.141132e-01 1.264846e+00 9.909165e-01 4.801932e+04 3.799028e+00 -2.049816e-02 1.474857e-03
2.333455e-01 9.141132e-01 1.271979e+00 1.005898e+00 4.993788e+04 3.972507e+00 -3.577006e-02 1.500845e-03
2.393312e-01 9.141132e-01 1.277810e+00 1.001200e+00 4.945466e+04 3.901842e+00 -2.972394e-02 1.466632e-03
2.454706e-01 9.141132e-01 1.279863e+00 9.947492e-01 4.917468e+04 3.894840e+00 -2.878273e-02 1.474380e-03
2.517673e-01 9.141132e-01 1.279985e+00 9.772594e-01 4.789886e+04 3.797437e+00 -2.886796e-02 1.433492e-03
2.582256e-01 9.141132e-01 1.277373e+00 9.879166e-01 4.873039e+04 3.818763e+00 -4.381776e-02 1.442671e-03
2.648496e-01 9.141132e-01 1.270872e+00 1.001279e+00 4.971798e+04 3.940995e+00 -2.140009e-02 1.498461e-03
2.716435e-01 9.141132e-01 1.262419e+00 9.788606e-01 4.820048e+04 3.812079e+00 -2.979225e-02 1.454711e-03
2.786117e-01 9.141132e-01 1.250773e+00 9.898698e-01 4.751934e+04 3.790752e+00 -3.503323e-02 1.460671e-03
2.857586e-01 9.141132e-01 1.236554e+00 9.677508e-01 4.621027e+04 3.700670e+00 1.054287e-03 1.441598e-03
2.930888e-01 9.141132e-01 1.218222e+00 9.954979e-01 4.637215e+04 3.733138e+00 -1.506639e-02 1.482606e-03
3.006071e-01 9.141132e-01 1.198545e+00 9.974647e-01 4.605869e+04 3.695578e+00 -3.755480e-02 1.511455e-03
3.083182e-01 9.141132e-01 1.176052e+00 9.933703e-01 4.484297e+04 3.588944e+00 -4.100335e-02 1.511097e-03
3.162272e-01 9.141132e-01 1.149341e+00 9.948221e-01 4.377164e+04 3.446978e+00 -3.070015e-02 1.551986e-03
3.243390e-01 9.141132e-01 1.120675e+00 9.985312e-01 4.364551e+04 3.517961e+00 -3.494549e-02 1.569629e-03
3.326589e-01 9.141132e-01 1.087932e+00 1.002600e+00 4.196030e+04 3.353713e+00 -1.327544e-02 1.596451e-03
3.411923e-01 9.141132e-01 1.053965e+00 1.001060e+00 3.985736e+04 3.153496e+00 -2.107590e-02 1.610875e-03
3.499445e-01 9.141132e-01 1.016700e+00 9.936049e-01 3.859286e+04 3.072645e+00 -3.052741e-02 1.635075e-03
3.589213e-01 9.141132e-01 9.770459e-01 9.824421e-01 3.682869e+04 2.961237e+00 -2.940780e-02 1.656651e-03
3.681283e-01 9.141132e-01 9.349773e-01 9.911267e-01 3.596763e+04 2.854603e+00 -1.678073e-02 1.696467e-03
3.775715e-01 9.141132e-01 8.899789e-01 9.701771e-01 3.321626e+04 2.659002e+00 -4.256165e-02 1.737237e-03
